"date","variable","site","2013-2019.vs.2020"
2020-07-30,"o3","Getafe",14.6882042195272
2020-07-30,"o3","Gijón",8.3456574347943
2020-07-30,"o3","Las Palmas de Gran Canaria",23.6195827735781
2020-07-30,"o3","Leganés",15.8682979654847
2020-07-30,"o3","Lleida",13.8415892672859
2020-07-30,"o3","Madrid",15.6364799772192
2020-07-30,"o3","Marbella",12.045405006623
2020-07-30,"o3","Ourense",47.3093421351543
2020-07-30,"o3","Oviedo",-4.67924074963961
2020-07-30,"o3","Palma",41.7985849454276
2020-07-30,"o3","Pamplona",-2.0688955405611
2020-07-30,"o3","Sabadell",10.2479338842975
2020-07-30,"o3","San Sebastián",48.0585647016442
2020-07-30,"o3","Sevilla",53.0629608621668
2020-07-30,"o3","Tarrasa",6.55737704918033
2020-07-30,"o3","Valencia",10.1621296335608
2020-07-30,"o3","Valladolid",10.5027121684534
2020-07-30,"o3","Vigo",3.82409061073713
2020-07-30,"o3","Zaragoza",0.535189071711592
2020-07-30,"pm10","Alcalá de Henares",33.6418424451141
2020-07-30,"pm10","Alcobendas",56.421597262789
2020-07-30,"pm10","Bilbao",47.1858794161342
2020-07-30,"pm10","Burgos",107.095663295392
2020-07-30,"pm10","Getafe",68.8111032945647
2020-07-30,"pm10","Gijón",23.9339545842883
2020-07-30,"pm10","Huelva",33.77116836297
2020-07-30,"pm10","Las Palmas de Gran Canaria",12.3644753623995
2020-07-30,"pm10","Leganés",55.0096329080968
2020-07-30,"pm10","León",100.557177860571
2020-07-30,"pm10","Madrid",22.1369057343571
2020-07-30,"pm10","Marbella",-28.4016359345694
2020-07-30,"pm10","Ourense",117.914982317346
2020-07-30,"pm10","Oviedo",52.4331691602391
2020-07-30,"pm10","Palma",33.0146796035354
2020-07-30,"pm10","Pamplona",21.7496962332928
2020-07-30,"pm10","Salamanca",115.887509764777
2020-07-30,"pm10","San Sebastián",84.5202769535114
2020-07-30,"pm10","Santander",84.161545215101
2020-07-30,"pm10","Valencia",-5.24551945213463
2020-07-30,"pm10","Valladolid",97.6188968399721
2020-07-30,"pm10","Vigo",28.5740844089981
2020-07-30,"pm10","Vitoria",72.5697786333013
2020-07-30,"pm10","Zaragoza",8.57524278655708
2020-07-30,"pm2.5","Bilbao",101.378120089642
2020-07-30,"pm2.5","Gijón",71.944539541253
2020-07-30,"pm2.5","Las Palmas de Gran Canaria",-60.0712219007345
2020-07-30,"pm2.5","Madrid",31.4535568137228
2020-07-30,"pm2.5","Ourense",21.2290502793296
2020-07-30,"pm2.5","Oviedo",47.2043278641848
2020-07-30,"pm2.5","San Sebastián",27.5752773375594
2020-07-30,"pm2.5","Valencia",-2.63369342023033
2020-07-30,"pm2.5","Valladolid",62.1516104543976
2020-07-30,"pm2.5","Vigo",51.2587038244968
2020-07-30,"pm2.5","Vitoria",86.4371314437892
2020-07-31,"no","Alcalá de Henares",132.197846031113
2020-07-31,"no","Alcobendas",-53.2316630355846
2020-07-31,"no","Alicante",-56.4835164835165
2020-07-31,"no","Almería",-29.9326275264678
2020-07-31,"no","Barcelona",-21.2915833484821
2020-07-31,"no","Bilbao",-56.25
2020-07-31,"no","Burgos",81.7044145873321
2020-07-31,"no","Cádiz",-33.5843373493976
2020-07-31,"no","Castellón de la Plana",57.5583069392456
2020-07-31,"no","Córdoba",-31.0168839794456
2020-07-31,"no","Elche",-25.0720461095101
2020-07-31,"no","Getafe",65.6905866178341
2020-07-31,"no","Gijón",-31.2028264011563
2020-07-31,"no","Girona",-23.5493388700688
2020-07-31,"no","Granada",38.8094211702003
2020-07-31,"no","Huelva",13.8636363636364
2020-07-31,"no","Las Palmas de Gran Canaria",-38.1683899556869
2020-07-31,"no","Leganés",140.599769319493
2020-07-31,"no","León",-24.5226358433906
2020-07-31,"no","Lleida",46.8085106382979
2020-07-31,"no","Madrid",-24.9369454194271
2020-07-31,"no","Málaga",-62.1056443217309
2020-07-31,"no","Marbella",-11.2789051439358
2020-07-31,"no","Ourense",-27.1023546371937
2020-07-31,"no","Oviedo",-16.2091234940235
2020-07-31,"no","Palma",-0.0973709662365373
2020-07-31,"no","Pamplona",-9.24214926029809
2020-07-31,"no","Sabadell",-1.17370892018779
2020-07-31,"no","Salamanca",14.4430844553244
2020-07-31,"no","San Sebastián",-82.1126242178874
2020-07-31,"no","Santander",-47.9732345296687
2020-07-31,"no","Sevilla",-40.2214022140221
2020-07-31,"no","Tarrasa",27.1121929630449
2020-07-31,"no","Valencia",19.1309192200557
2020-07-31,"no","Valladolid",NA
2020-07-31,"no","Vigo",-34.8575284090251
2020-07-31,"no","Vitoria",-10.36866359447
2020-07-31,"no","Zaragoza",7.55554040565974
2020-07-31,"no2","Alcalá de Henares",71.9549155430057
2020-07-31,"no2","Alcobendas",-10.533019792279
2020-07-31,"no2","Alicante",-4.45623762376238
2020-07-31,"no2","Almería",-24.3397767492513
2020-07-31,"no2","Barcelona",-8.70530916386044
2020-07-31,"no2","Bilbao",-46.0911392405063
2020-07-31,"no2","Burgos",49.959392924217
2020-07-31,"no2","Cádiz",-13.320177602368
2020-07-31,"no2","Castellón de la Plana",80.1403359557729
2020-07-31,"no2","Córdoba",-25.8069546234212
2020-07-31,"no2","Elche",-32.3529411764706
2020-07-31,"no2","Getafe",47.4850099933378
2020-07-31,"no2","Gijón",-3.72790161414297
2020-07-31,"no2","Girona",9.65996908809893
2020-07-31,"no2","Granada",5.89643142064466
2020-07-31,"no2","Huelva",28.2533399307274
2020-07-31,"no2","Las Palmas de Gran Canaria",10.204325486916
2020-07-31,"no2","Leganés",53.0559670251819
2020-07-31,"no2","León",-23.9583556479081
2020-07-31,"no2","Lleida",34.1409691629956
2020-07-31,"no2","Madrid",18.0918982537891
2020-07-31,"no2","Málaga",-24.2814639566979
2020-07-31,"no2","Marbella",-54.8523206751055
2020-07-31,"no2","Ourense",20.1339784158662
2020-07-31,"no2","Oviedo",-3.88722807340294
2020-07-31,"no2","Palma",0.799999999999997
2020-07-31,"no2","Pamplona",25.1113553695902
2020-07-31,"no2","Sabadell",22.4656638325703
2020-07-31,"no2","Salamanca",2.82367861539035
2020-07-31,"no2","San Sebastián",-66.5749656121045
2020-07-31,"no2","Santander",-49.8692249572873
2020-07-31,"no2","Sevilla",5.12393251405957
2020-07-31,"no2","Tarrasa",36.4865749407622
2020-07-31,"no2","Valencia",34.9261295720775
2020-07-31,"no2","Valladolid",NA
2020-07-31,"no2","Vigo",-36.2886679446143
2020-07-31,"no2","Vitoria",7.69230769230771
2020-07-31,"no2","Zaragoza",13.8011947630681
2020-07-31,"o3","Alcalá de Henares",1.3371945376905
2020-07-31,"o3","Alcobendas",12.6794898007329
2020-07-31,"o3","Alicante",-5.04914274154122
2020-07-31,"o3","Almería",9.1491415367516
2020-07-31,"o3","Barcelona",-26.8413917758699
2020-07-31,"o3","Cádiz",10.2311608111491
2020-07-31,"o3","Castellón de la Plana",31.109991703212
2020-07-31,"o3","Elche",13.7913866069206
2020-07-31,"o3","Getafe",-1.70313741188026
2020-07-31,"o3","Gijón",38.0388905637624
2020-07-31,"o3","Las Palmas de Gran Canaria",19.5776064364733
2020-07-31,"o3","Leganés",-8.66687677277024
2020-07-31,"o3","Lleida",19.8738170347003
2020-07-31,"o3","Madrid",8.21786595946144
2020-07-31,"o3","Marbella",8.33307133649825
2020-07-31,"o3","Ourense",-5.8589274391804
2020-07-31,"o3","Oviedo",4.50144669485867
2020-07-31,"o3","Palma",-2.06363999467447
2020-07-31,"o3","Pamplona",42.985350017225
2020-07-31,"o3","Sabadell",-2.98387096774193
2020-07-31,"o3","San Sebastián",71.6751493693295
2020-07-31,"o3","Sevilla",31.7209410578173
2020-07-31,"o3","Tarrasa",-8.64468864468864
2020-07-31,"o3","Valencia",14.6942800788955
2020-07-31,"o3","Valladolid",NA
2020-07-31,"o3","Vigo",-6.11991036574046
2020-07-31,"o3","Zaragoza",24.7838501360128
2020-07-31,"pm10","Alcalá de Henares",11.3291288170896
2020-07-31,"pm10","Alcobendas",8.9896373056995
2020-07-31,"pm10","Bilbao",71.6302458978578
2020-07-31,"pm10","Burgos",43.5457682159529
2020-07-31,"pm10","Getafe",24.793661274348
2020-07-31,"pm10","Gijón",57.3759087644206
2020-07-31,"pm10","Huelva",54.0817454897123
2020-07-31,"pm10","Las Palmas de Gran Canaria",9.97719238225567
2020-07-31,"pm10","Leganés",27.4967003959525
2020-07-31,"pm10","León",63.6363636363636
2020-07-31,"pm10","Madrid",-6.43173379034562
2020-07-31,"pm10","Marbella",-19.6004923106872
2020-07-31,"pm10","Ourense",66.8259243680255
2020-07-31,"pm10","Oviedo",85.4702722957781
2020-07-31,"pm10","Palma",5.78307039546168
2020-07-31,"pm10","Pamplona",33.8622271298734
2020-07-31,"pm10","Salamanca",16.5777538198446
2020-07-31,"pm10","San Sebastián",97.945862929545
2020-07-31,"pm10","Santander",65.2885253150564
2020-07-31,"pm10","Valencia",1.99792748503927
2020-07-31,"pm10","Valladolid",NA
2020-07-31,"pm10","Vigo",-24.5418403702594
2020-07-31,"pm10","Vitoria",83.9818938453676
2020-07-31,"pm10","Zaragoza",-7.35532393872365
2020-07-31,"pm2.5","Bilbao",94.6695095948827
2020-07-31,"pm2.5","Gijón",97.8327483853131
2020-07-31,"pm2.5","Las Palmas de Gran Canaria",-59.619265437912
2020-07-31,"pm2.5","Madrid",7.10797612588172
2020-07-31,"pm2.5","Ourense",36.5325077434606
2020-07-31,"pm2.5","Oviedo",98.5489293930278
2020-07-31,"pm2.5","San Sebastián",245.527609848952
2020-07-31,"pm2.5","Valencia",-6.24371787018455
2020-07-31,"pm2.5","Valladolid",NA
2020-07-31,"pm2.5","Vigo",13.6575166988445
2020-07-31,"pm2.5","Vitoria",92.3258559622196
2020-08-01,"no","Alcalá de Henares",6.56107697022541
2020-08-01,"no","Alcobendas",3.37883195345715
2020-08-01,"no","Alicante",-46.0161322053905
2020-08-01,"no","Almería",-39.1304347826087
2020-08-01,"no","Barcelona",-45.4279015240328
2020-08-01,"no","Bilbao",-73.6708860759494
2020-08-01,"no","Burgos",104
2020-08-01,"no","Cádiz",-20.9923664122137
2020-08-01,"no","Castellón de la Plana",-24.5678365636459
2020-08-01,"no","Córdoba",-47.8851031740591
2020-08-01,"no","Elche",-32.8178694158076
2020-08-01,"no","Getafe",-75.7661262972258
2020-08-01,"no","Gijón",-37.1659415786203
2020-08-01,"no","Girona",-45.2054794520548
2020-08-01,"no","Granada",3.40843443096476
2020-08-01,"no","Huelva",-69.1960507757405
2020-08-01,"no","Las Palmas de Gran Canaria",-58.8942996276139
2020-08-01,"no","Leganés",-68.3277167007348
2020-08-01,"no","León",-64.7138964577657
2020-08-01,"no","Lleida",-2.56410256410257
2020-08-01,"no","Madrid",-62.3522458628842
2020-08-01,"no","Málaga",-74.0740740740741
2020-08-01,"no","Marbella",-52.6359143327842
2020-08-01,"no","Ourense",-33.0208537837008
2020-08-01,"no","Oviedo",20.6560636182903
2020-08-01,"no","Palma",-58.9945281660423
2020-08-01,"no","Pamplona",-42.4062584299973
2020-08-01,"no","Sabadell",-55.3920505591871
2020-08-01,"no","Salamanca",-48.4425036390102
2020-08-01,"no","San Sebastián",-62.0825663949514
2020-08-01,"no","Santander",-48.4563006635596
2020-08-01,"no","Sevilla",-78.8692760296751
2020-08-01,"no","Tarrasa",-57.7124446234394
2020-08-01,"no","Valencia",-36.8959206207554
2020-08-01,"no","Valladolid",-50.0178284899269
2020-08-01,"no","Vigo",-60.7163691504159
2020-08-01,"no","Vitoria",-51.0158013544018
2020-08-01,"no","Zaragoza",-36.4081148642356
2020-08-01,"no2","Alcalá de Henares",27.5869571367515
2020-08-01,"no2","Alcobendas",-3.14496487946066
2020-08-01,"no2","Alicante",-26.4080100125156
2020-08-01,"no2","Almería",-36.4343237989447
2020-08-01,"no2","Barcelona",-30.9864802933089
2020-08-01,"no2","Bilbao",-60.9310856843393
2020-08-01,"no2","Burgos",-50.1775428075436
2020-08-01,"no2","Cádiz",-21.7924585585039
2020-08-01,"no2","Castellón de la Plana",45.1546953795829
2020-08-01,"no2","Córdoba",-36.4816664288772
2020-08-01,"no2","Elche",-2.67260579064587
2020-08-01,"no2","Getafe",-32.9572289201947
2020-08-01,"no2","Gijón",-27.3217694414474
2020-08-01,"no2","Girona",-32.6086956521739
2020-08-01,"no2","Granada",-0.749114682647772
2020-08-01,"no2","Huelva",-53.4227240649259
2020-08-01,"no2","Las Palmas de Gran Canaria",-47.1613429703894
2020-08-01,"no2","Leganés",-34.0043650565734
2020-08-01,"no2","León",-58.2665330661323
2020-08-01,"no2","Lleida",-17.7777777777778
2020-08-01,"no2","Madrid",-29.0693165353702
2020-08-01,"no2","Málaga",-11.0591317365269
2020-08-01,"no2","Marbella",-46.259220231823
2020-08-01,"no2","Ourense",-26.8454772497744
2020-08-01,"no2","Oviedo",-54.0468909276249
2020-08-01,"no2","Palma",-50.2852678677115
2020-08-01,"no2","Pamplona",-55.6230068774734
2020-08-01,"no2","Sabadell",-22.9281133779213
2020-08-01,"no2","Salamanca",-63.7550652859072
2020-08-01,"no2","San Sebastián",-52.0916641033528
2020-08-01,"no2","Santander",-70.9539010024935
2020-08-01,"no2","Sevilla",-38.6866183759055
2020-08-01,"no2","Tarrasa",-21.4832409606756
2020-08-01,"no2","Valencia",-11.3247795217931
2020-08-01,"no2","Valladolid",-51.4923139708883
2020-08-01,"no2","Vigo",-58.3078393881453
2020-08-01,"no2","Vitoria",-60.6259688491917
2020-08-01,"no2","Zaragoza",-54.7978846795556
2020-08-01,"o3","Alcalá de Henares",-6.88293932255394
2020-08-01,"o3","Alcobendas",-11.8590664995458
2020-08-01,"o3","Alicante",-13.5121659353809
2020-08-01,"o3","Almería",25.2605411607228
2020-08-01,"o3","Barcelona",-7.66240512055764
2020-08-01,"o3","Cádiz",0.396765392327675
2020-08-01,"o3","Castellón de la Plana",65.542753994607
2020-08-01,"o3","Elche",4.27176864923053
2020-08-01,"o3","Getafe",11.1675531955446
2020-08-01,"o3","Gijón",-22.9134114583333
2020-08-01,"o3","Las Palmas de Gran Canaria",22.718488297187
2020-08-01,"o3","Leganés",12.2683798467227
2020-08-01,"o3","Lleida",7.06056129985227
2020-08-01,"o3","Madrid",7.12548408937834
2020-08-01,"o3","Marbella",-4.51237263464338
2020-08-01,"o3","Ourense",-35.8725060633903
2020-08-01,"o3","Oviedo",-5.65290446471436
2020-08-01,"o3","Palma",-11.3708894130706
2020-08-01,"o3","Pamplona",-5.59717937417365
2020-08-01,"o3","Sabadell",15.8004949552637
2020-08-01,"o3","San Sebastián",-8.32603259051594
2020-08-01,"o3","Sevilla",21.1256092294404
2020-08-01,"o3","Tarrasa",25.2976190476191
2020-08-01,"o3","Valencia",12.8813944891518
2020-08-01,"o3","Valladolid",-7.02324825231671
2020-08-01,"o3","Vigo",-37.8887692753442
2020-08-01,"o3","Zaragoza",2.14052584139629
2020-08-01,"pm10","Alcalá de Henares",-19.0303268230445
2020-08-01,"pm10","Alcobendas",-7.13155199702076
2020-08-01,"pm10","Bilbao",-9.43351968411587
2020-08-01,"pm10","Burgos",-20.8871951219512
2020-08-01,"pm10","Getafe",-18.1007634274407
2020-08-01,"pm10","Gijón",4.70236294622325
2020-08-01,"pm10","Huelva",-12.0252398443455
2020-08-01,"pm10","Las Palmas de Gran Canaria",10.2401380920952
2020-08-01,"pm10","Leganés",-20.1404868596342
2020-08-01,"pm10","León",-12.9986661816418
2020-08-01,"pm10","Madrid",-46.5926204819277
2020-08-01,"pm10","Marbella",-15.4084100826916
2020-08-01,"pm10","Ourense",28.5924076627666
2020-08-01,"pm10","Oviedo",-4.94941951252632
2020-08-01,"pm10","Palma",-6.02334406071377
2020-08-01,"pm10","Pamplona",-51.5673981191223
2020-08-01,"pm10","Salamanca",-26.1884183232498
2020-08-01,"pm10","San Sebastián",-3.18992654774397
2020-08-01,"pm10","Santander",-10.3878491998915
2020-08-01,"pm10","Valencia",10.3540414161657
2020-08-01,"pm10","Valladolid",9.28509406657019
2020-08-01,"pm10","Vigo",-15.9635732505554
2020-08-01,"pm10","Vitoria",-56.25
2020-08-01,"pm10","Zaragoza",-20.7978316022467
2020-08-01,"pm2.5","Bilbao",-3.75772836619528
2020-08-01,"pm2.5","Gijón",12.5995960960278
2020-08-01,"pm2.5","Las Palmas de Gran Canaria",-57.7776377158704
2020-08-01,"pm2.5","Madrid",-35.8207848082486
2020-08-01,"pm2.5","Ourense",-55.7498906828403
2020-08-01,"pm2.5","Oviedo",NA
2020-08-01,"pm2.5","San Sebastián",-10.3171129590578
2020-08-01,"pm2.5","Valencia",22.0415537488708
2020-08-01,"pm2.5","Valladolid",21.5664018161181
2020-08-01,"pm2.5","Vigo",-25.9320254388036
2020-08-01,"pm2.5","Vitoria",0.38688752461486
2020-08-02,"no","Alcalá de Henares",-77.4117647058823
2020-08-02,"no","Alcobendas",-53.7190082644628
2020-08-02,"no","Alicante",-74.7401451264954
2020-08-02,"no","Almería",-57.4363188167625
2020-08-02,"no","Barcelona",-82.2403560830861
2020-08-02,"no","Bilbao",-84.7066167290886
2020-08-02,"no","Burgos",50.0145588663496
2020-08-02,"no","Cádiz",-52.4831031442845
2020-08-02,"no","Castellón de la Plana",-26.0542108018849
2020-08-02,"no","Córdoba",-62.717329731143
2020-08-02,"no","Elche",-35.656836461126
2020-08-02,"no","Getafe",-78.2519417909115
2020-08-02,"no","Gijón",-61.9934792734047
2020-08-02,"no","Girona",-78.2034346103038
2020-08-02,"no","Granada",-44.939785524098
2020-08-02,"no","Huelva",-80.2497162315551
2020-08-02,"no","Las Palmas de Gran Canaria",-63.3281972265023
2020-08-02,"no","Leganés",-77.5634367116783
2020-08-02,"no","León",-64.3015521064302
2020-08-02,"no","Lleida",-45.6521739130435
2020-08-02,"no","Madrid",-84.6172347226178
2020-08-02,"no","Málaga",-73.6825885978428
2020-08-02,"no","Marbella",-26.25
2020-08-02,"no","Ourense",-73.5030868749048
2020-08-02,"no","Oviedo",-30.3064025521181
2020-08-02,"no","Palma",-84.7697054828879
2020-08-02,"no","Pamplona",-63.6712359677328
2020-08-02,"no","Sabadell",-79.4359576968273
2020-08-02,"no","Salamanca",-64.0256959314775
2020-08-02,"no","San Sebastián",-66.0640920295809
2020-08-02,"no","Santander",-51.1827137210842
2020-08-02,"no","Sevilla",-81.040493429874
2020-08-02,"no","Tarrasa",-74.031007751938
2020-08-02,"no","Valencia",-47.7559030195607
2020-08-02,"no","Valladolid",-57.3306772908367
2020-08-02,"no","Vigo",-69.9978462194701
2020-08-02,"no","Vitoria",-64.9360813983825
2020-08-02,"no","Zaragoza",-48.075831784994
2020-08-02,"no2","Alcalá de Henares",-63.0849032815821
2020-08-02,"no2","Alcobendas",-67.0480549199085
2020-08-02,"no2","Alicante",-58.7470486384385
2020-08-02,"no2","Almería",-53.0509329299042
2020-08-02,"no2","Barcelona",-79.5903229487618
2020-08-02,"no2","Bilbao",-75.2154531946508
2020-08-02,"no2","Burgos",-78.5452959561941
2020-08-02,"no2","Cádiz",-44.733268671193
2020-08-02,"no2","Castellón de la Plana",-43.1222816464029
2020-08-02,"no2","Córdoba",-65.8785908995597
2020-08-02,"no2","Elche",-52.0900321543408
2020-08-02,"no2","Getafe",-65.3401534526854
2020-08-02,"no2","Gijón",-58.3042512690355
2020-08-02,"no2","Girona",-67.9249619351317
2020-08-02,"no2","Granada",-19.072368476322
2020-08-02,"no2","Huelva",-83.1074035453597
2020-08-02,"no2","Las Palmas de Gran Canaria",-75.0791139240506
2020-08-02,"no2","Leganés",-64.3510456148567
2020-08-02,"no2","León",-67.88821513314
2020-08-02,"no2","Lleida",-74.964234620887
2020-08-02,"no2","Madrid",-67.6602735634187
2020-08-02,"no2","Málaga",5.94353640416047
2020-08-02,"no2","Marbella",-31.5306375589184
2020-08-02,"no2","Ourense",-69.3332621628208
2020-08-02,"no2","Oviedo",-70.8571249294096
2020-08-02,"no2","Palma",-78.9217433570966
2020-08-02,"no2","Pamplona",-81.2645730762103
2020-08-02,"no2","Sabadell",-76.1229314420804
2020-08-02,"no2","Salamanca",-85.7908847184986
2020-08-02,"no2","San Sebastián",-61.1240827218145
2020-08-02,"no2","Santander",-64.2767609626197
2020-08-02,"no2","Sevilla",-45.4007146503318
2020-08-02,"no2","Tarrasa",-71.3296190332781
2020-08-02,"no2","Valencia",-43.5764525620023
2020-08-02,"no2","Valladolid",-82.8231562252181
2020-08-02,"no2","Vigo",-60.9348384675347
2020-08-02,"no2","Vitoria",-75.8831020845901
2020-08-02,"no2","Zaragoza",-70.0847340574021
2020-08-02,"o3","Alcalá de Henares",0.559343329655402
2020-08-02,"o3","Alcobendas",-8.30429700073979
2020-08-02,"o3","Alicante",-23.9290545618518
2020-08-02,"o3","Almería",38.515406162465
2020-08-02,"o3","Barcelona",3.93700787401574
2020-08-02,"o3","Cádiz",-17.780665205209
2020-08-02,"o3","Castellón de la Plana",22.3177581129652
2020-08-02,"o3","Elche",-13.1097327513592
2020-08-02,"o3","Getafe",5.66545312301627
2020-08-02,"o3","Gijón",6.08735526768314
2020-08-02,"o3","Las Palmas de Gran Canaria",-17.4766355140187
2020-08-02,"o3","Leganés",5.89292130794108
2020-08-02,"o3","Lleida",-34.0491664311953
2020-08-02,"o3","Madrid",8.33064591870644
2020-08-02,"o3","Marbella",-11.0049275795132
2020-08-02,"o3","Ourense",-7.86957476617083
2020-08-02,"o3","Oviedo",26.2932476744964
2020-08-02,"o3","Palma",11.0894308943089
2020-08-02,"o3","Pamplona",-9.79664878868433
2020-08-02,"o3","Sabadell",-4.20926037282019
2020-08-02,"o3","San Sebastián",-15.9598616529563
2020-08-02,"o3","Sevilla",2.52410356407757
2020-08-02,"o3","Tarrasa",-13.3703019100431
2020-08-02,"o3","Valencia",4.20393653723142
2020-08-02,"o3","Valladolid",-30.9269791191
2020-08-02,"o3","Vigo",-20.8844724692052
2020-08-02,"o3","Zaragoza",-21.7516484151724
2020-08-02,"pm10","Alcalá de Henares",-37.044254186028
2020-08-02,"pm10","Alcobendas",-31.5342878313455
2020-08-02,"pm10","Bilbao",-74.2253384404438
2020-08-02,"pm10","Burgos",-76.3361236316806
2020-08-02,"pm10","Getafe",-38.081682797471
2020-08-02,"pm10","Gijón",-27.9868551472577
2020-08-02,"pm10","Huelva",-37.3578295069003
2020-08-02,"pm10","Las Palmas de Gran Canaria",42.2016372253339
2020-08-02,"pm10","Leganés",-38.0342807550445
2020-08-02,"pm10","León",-63.953832494821
2020-08-02,"pm10","Madrid",-36.1562865491847
2020-08-02,"pm10","Marbella",5.45560475686723
2020-08-02,"pm10","Ourense",-17.2895519143903
2020-08-02,"pm10","Oviedo",-22.6409234431423
2020-08-02,"pm10","Palma",-23.2739057935583
2020-08-02,"pm10","Pamplona",-51.946480577402
2020-08-02,"pm10","Salamanca",-41.6847995026422
2020-08-02,"pm10","San Sebastián",-30.4503467093899
2020-08-02,"pm10","Santander",-44.7557576646619
2020-08-02,"pm10","Valencia",-5.40784718637068
2020-08-02,"pm10","Valladolid",-62.2349272349272
2020-08-02,"pm10","Vigo",-32.7210140694221
2020-08-02,"pm10","Vitoria",-65.0093557872227
2020-08-02,"pm10","Zaragoza",-78.5284112838373
2020-08-02,"pm2.5","Bilbao",-68.6884117216748
2020-08-02,"pm2.5","Gijón",-24.5124908130534
2020-08-02,"pm2.5","Las Palmas de Gran Canaria",-37.5796178343949
2020-08-02,"pm2.5","Madrid",-1.35207172280106
2020-08-02,"pm2.5","Ourense",-77.1266023699711
2020-08-02,"pm2.5","Oviedo",NA
2020-08-02,"pm2.5","San Sebastián",-55.7353641123275
2020-08-02,"pm2.5","Valencia",20.590990377246
2020-08-02,"pm2.5","Valladolid",-44.3696763202726
2020-08-02,"pm2.5","Vigo",-63.687574476518
2020-08-02,"pm2.5","Vitoria",-60.4747285917643
2020-08-03,"no","Alcalá de Henares",-65.797583524923
2020-08-03,"no","Alcobendas",-30.9305193915308
2020-08-03,"no","Alicante",-68.6953831876885
2020-08-03,"no","Almería",-35.9001040582726
2020-08-03,"no","Barcelona",-39.0672416546878
2020-08-03,"no","Bilbao",-4.80928689883915
2020-08-03,"no","Burgos",36.5170786337093
2020-08-03,"no","Cádiz",-19.9397674744362
2020-08-03,"no","Castellón de la Plana",-30.7975897883136
2020-08-03,"no","Córdoba",-42.7359490986214
2020-08-03,"no","Elche",-21.1267605633803
2020-08-03,"no","Getafe",-63.4252539912917
2020-08-03,"no","Gijón",-20.8342291980219
2020-08-03,"no","Girona",-55.1528878822197
2020-08-03,"no","Granada",10.7938044530494
2020-08-03,"no","Huelva",-68.8029020556227
2020-08-03,"no","Las Palmas de Gran Canaria",-31.1208898667645
2020-08-03,"no","Leganés",-35.5591499086659
2020-08-03,"no","León",-21.3078618662748
2020-08-03,"no","Lleida",-21.0982658959538
2020-08-03,"no","Madrid",-47.1595409508416
2020-08-03,"no","Málaga",-45.6762749445676
2020-08-03,"no","Marbella",-20.268972142171
2020-08-03,"no","Ourense",-25.3980054854298
2020-08-03,"no","Oviedo",-24.8495060627086
2020-08-03,"no","Palma",-55.8710048609785
2020-08-03,"no","Pamplona",6.35065329687026
2020-08-03,"no","Sabadell",-16.1397670549085
2020-08-03,"no","Salamanca",-45.3292496171516
2020-08-03,"no","San Sebastián",-50.1129234629862
2020-08-03,"no","Santander",-10.3408459744261
2020-08-03,"no","Sevilla",-39.0003288391976
2020-08-03,"no","Tarrasa",-13.135593220339
2020-08-03,"no","Valencia",-21.5399727712961
2020-08-03,"no","Valladolid",24.6664598200434
2020-08-03,"no","Vigo",-26.7730694280884
2020-08-03,"no","Vitoria",-44.7700631199279
2020-08-03,"no","Zaragoza",-36.4879571350399
2020-08-03,"no2","Alcalá de Henares",-63.6712207100532
2020-08-03,"no2","Alcobendas",-62.3819739129073
2020-08-03,"no2","Alicante",-62.2900699469398
2020-08-03,"no2","Almería",-44.4783404514948
2020-08-03,"no2","Barcelona",-58.8800439198463
2020-08-03,"no2","Bilbao",-34.520295202952
2020-08-03,"no2","Burgos",-60.3403874146232
2020-08-03,"no2","Cádiz",-39.9206783369803
2020-08-03,"no2","Castellón de la Plana",-52.1488992548475
2020-08-03,"no2","Córdoba",-53.0304293455606
2020-08-03,"no2","Elche",-38.0630630630631
2020-08-03,"no2","Getafe",-62.977473065622
2020-08-03,"no2","Gijón",-38.4096530015739
2020-08-03,"no2","Girona",-57.6077379993747
2020-08-03,"no2","Granada",-16.8829209414605
2020-08-03,"no2","Huelva",-64.4096250699496
2020-08-03,"no2","Las Palmas de Gran Canaria",-37.6505339695524
2020-08-03,"no2","Leganés",-54.2606228800493
2020-08-03,"no2","León",-43.7484402295982
2020-08-03,"no2","Lleida",-60.4094378903539
2020-08-03,"no2","Madrid",-59.6762221300945
2020-08-03,"no2","Málaga",12.3191582639193
2020-08-03,"no2","Marbella",-41.6035353535354
2020-08-03,"no2","Ourense",-19.7632180815283
2020-08-03,"no2","Oviedo",-34.4052931220188
2020-08-03,"no2","Palma",-74.0321105163711
2020-08-03,"no2","Pamplona",-40.0373393857305
2020-08-03,"no2","Sabadell",-54.1100543478261
2020-08-03,"no2","Salamanca",-54.6625048770972
2020-08-03,"no2","San Sebastián",-47.2430668841762
2020-08-03,"no2","Santander",-39.178395894656
2020-08-03,"no2","Sevilla",-19.6948073334065
2020-08-03,"no2","Tarrasa",-49.0030674846626
2020-08-03,"no2","Valencia",-44.1570807277593
2020-08-03,"no2","Valladolid",-49.3477272183259
2020-08-03,"no2","Vigo",-35.1653298190239
2020-08-03,"no2","Vitoria",-51.2682836511757
2020-08-03,"no2","Zaragoza",-58.1393376075912
2020-08-03,"o3","Alcalá de Henares",-17.4065132778243
2020-08-03,"o3","Alcobendas",-27.753392192533
2020-08-03,"o3","Alicante",-23.9446735162904
