fecha,indicativo,nombre,provincia,altitud,tmed,prec,tmin,horatmin,tmax,horatmax,dir,velmedia,racha,horaracha,presMax,horaPresMax,presMin,horaPresMin,siteAQ
2013-03-08,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,,1.2,,,,,,,,,,,,,es2031a
2013-03-09,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,15.9,0.7,12.2,23:51,19.6,14:40,,,,,1007.3,24.0,1004.1,16.0,es2031a
2013-03-10,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,13.6,1.1,9.7,06:40,17.5,12:30,27.0,2.2,8.9,18:10,1008.8,23.0,1005.2,16.0,es2031a
2013-03-11,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,15.2,0.0,10.8,06:20,19.5,13:50,31.0,1.9,11.9,15:40,1009.9,8.0,1006.7,-2.0,es2031a
2013-03-12,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,15.0,0.1,12.2,06:50,17.7,16:00,32.0,1.7,10.6,21:00,1007.8,0.0,997.1,17.0,es2031a
2013-03-13,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,12.4,0.0,9.7,23:59,15.0,15:50,27.0,4.7,15.0,13:00,1010.9,23.0,999.4,1.0,es2031a
2013-03-14,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,11.8,0.0,6.8,06:20,16.7,14:30,31.0,1.9,10.0,13:20,1014.6,23.0,1010.5,0.0,es2031a
2013-03-15,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,11.8,0.0,7.0,03:50,16.6,14:40,9.0,2.8,9.2,12:10,1014.6,-2.0,1012.1,19.0,es2031a
2013-03-16,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,11.4,1.8,8.4,23:20,14.5,13:00,14.0,1.4,5.3,13:40,1012.3,0.0,1005.0,24.0,es2031a
2013-03-17,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,13.2,0.8,8.6,,17.7,16:00,9.0,1.7,8.9,06:00,1005.1,0.0,997.2,16.0,es2031a
2013-03-18,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,17.4,0.0,12.8,23:59,21.9,14:40,31.0,2.5,8.3,12:30,1004.9,9.0,999.6,1.0,es2031a
2013-03-19,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,12.2,17.6,9.6,05:10,14.9,14:40,9.0,2.8,7.5,17:40,1002.8,0.0,997.9,-2.0,es2031a
2013-03-20,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,15.0,0.0,11.6,06:40,18.3,14:20,27.0,3.6,11.7,06:10,1014.7,21.0,999.5,1.0,es2031a
2013-03-21,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,13.2,0.0,7.6,06:40,18.8,13:00,14.0,2.2,7.5,09:10,1014.4,0.0,1008.7,24.0,es2031a
2013-03-22,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,13.6,1.3,8.2,05:00,19.1,10:20,13.0,1.4,5.6,10:40,1008.7,0.0,1004.8,15.0,es2031a
2013-03-23,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,13.4,7.6,8.8,06:50,18.0,10:20,27.0,1.4,7.5,12:10,1005.3,0.0,998.4,18.0,es2031a
2013-03-24,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,14.6,1.0,11.1,00:30,18.1,14:00,27.0,2.5,11.1,20:40,1009.9,-2.0,1000.8,0.0,es2031a
2013-03-25,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,15.6,0.0,11.3,06:30,19.8,12:50,27.0,1.1,8.3,09:10,1011.9,10.0,1008.5,24.0,es2031a
2013-03-26,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,17.6,0.0,12.7,06:00,22.4,14:30,18.0,2.2,8.1,12:50,1008.7,1.0,1002.6,17.0,es2031a
2013-03-27,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,17.8,0.8,13.1,06:40,22.6,12:40,27.0,1.9,9.4,14:00,1003.3,0.0,1000.6,-2.0,es2031a
2013-03-28,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,18.2,0.1,13.7,05:30,22.8,14:20,36.0,3.1,10.8,18:30,1013.0,24.0,1002.4,-2.0,es2031a
2013-03-29,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,19.0,9.2,14.1,06:00,24.0,14:50,31.0,1.9,7.8,18:20,1013.3,1.0,1008.8,17.0,es2031a
2013-03-30,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,19.8,0.0,15.6,04:50,23.9,14:30,31.0,2.5,10.8,11:20,1011.4,10.0,1008.4,16.0,es2031a
2013-03-31,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,18.2,1.2,15.3,07:20,21.0,16:00,23.0,2.2,13.3,23:30,1009.8,0.0,1000.7,24.0,es2031a
2013-04-01,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,17.8,0.0,13.9,23:59,21.6,15:30,31.0,3.6,13.3,12:40,1007.8,24.0,1000.1,4.0,es2031a
2013-04-02,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,17.0,0.0,12.4,05:50,21.6,13:50,36.0,1.7,7.5,08:50,1009.7,9.0,1004.1,24.0,es2031a
2013-04-03,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,14.5,5.2,11.2,03:20,17.8,10:00,14.0,1.4,6.1,10:00,1004.1,0.0,998.7,16.0,es2031a
2013-04-04,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,13.8,0.9,11.0,03:50,16.7,14:50,27.0,1.4,6.4,16:00,1001.4,22.0,997.8,4.0,es2031a
2013-04-05,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,15.2,2.4,12.1,06:30,18.4,12:40,36.0,2.8,8.6,17:00,1009.9,24.0,999.2,4.0,es2031a
2013-04-06,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,13.4,0.0,9.2,06:00,17.6,14:50,27.0,2.2,12.2,14:20,1016.3,23.0,1009.9,0.0,es2031a
2013-04-07,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,14.2,0.0,9.1,05:30,19.2,12:30,31.0,2.2,6.7,00:30,1015.9,0.0,1010.2,19.0,es2031a
2013-04-08,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,18.6,0.0,11.7,04:40,25.5,15:10,27.0,2.2,9.4,10:10,1011.1,0.0,1006.7,-2.0,es2031a
2013-04-09,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,18.8,0.0,15.0,05:40,22.7,13:20,32.0,2.2,11.7,15:50,1013.8,23.0,1008.6,3.0,es2031a
2013-04-10,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,20.4,0.0,15.7,03:00,25.0,14:50,27.0,2.8,10.6,11:10,1015.0,-2.0,1011.5,16.0,es2031a
2013-04-11,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,20.4,0.0,14.8,05:40,26.0,14:00,31.0,2.8,11.1,23:20,1012.9,0.0,1008.6,16.0,es2031a
2013-04-12,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,20.2,0.0,14.9,05:40,25.4,16:20,27.0,3.1,8.9,13:40,1013.1,8.0,1008.9,16.0,es2031a
2013-04-13,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,18.0,0.0,13.6,05:00,22.5,12:40,13.0,2.2,7.2,14:00,1016.1,21.0,1012.1,2.0,es2031a
2013-04-14,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,17.2,0.0,11.6,05:50,22.9,10:50,14.0,1.9,7.8,16:00,1018.0,23.0,1013.9,-2.0,es2031a
2013-04-15,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,17.0,0.0,12.4,05:50,21.7,12:30,18.0,1.7,6.7,09:20,1018.2,10.0,1014.7,17.0,es2031a
2013-04-16,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,17.8,0.0,13.3,06:00,22.3,11:30,18.0,1.9,6.7,13:40,1016.4,22.0,1013.8,-2.0,es2031a
2013-04-17,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,17.4,0.0,14.6,23:50,20.2,14:50,14.0,2.2,6.1,15:00,1017.2,8.0,1015.1,-2.0,es2031a
2013-04-18,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,16.8,0.0,13.1,03:00,20.6,13:50,18.0,2.2,5.6,13:20,1016.7,0.0,1013.0,16.0,es2031a
2013-04-19,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,16.3,0.7,12.9,05:50,19.7,13:20,14.0,2.2,6.7,12:10,1016.2,24.0,1011.2,-2.0,es2031a
2013-04-20,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,17.9,0.0,16.0,-2,19.8,13:40,9.0,3.1,8.9,13:30,1016.9,11.0,1013.7,18.0,es2031a
2013-04-21,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,18.2,0.0,15.2,-2,21.2,11:30,18.0,2.2,7.2,14:00,1015.2,0.0,1010.7,-2.0,es2031a
2013-04-22,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,17.3,5.2,13.5,02:50,21.1,11:50,14.0,2.5,7.5,13:40,1012.3,24.0,1008.7,16.0,es2031a
2013-04-23,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,16.2,0.0,12.7,05:40,19.8,14:20,14.0,3.1,11.7,10:40,1016.5,22.0,1011.7,1.0,es2031a
2013-04-24,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,17.0,0.0,13.7,05:50,20.4,11:30,18.0,2.8,8.3,14:30,1016.1,0.0,1014.0,24.0,es2031a
2013-04-25,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,17.6,0.0,11.5,04:50,23.7,14:50,22.0,2.8,6.9,10:10,1014.0,0.0,1006.2,15.0,es2031a
2013-04-26,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,18.7,0.0,16.1,23:59,21.3,11:20,9.0,2.5,7.8,13:50,1009.8,8.0,1006.1,24.0,es2031a
2013-04-27,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,20.4,0.0,15.2,06:20,25.5,11:50,27.0,2.5,12.2,14:30,1006.1,0.0,998.6,15.0,es2031a
2013-04-28,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,13.8,0.1,10.3,21:20,17.2,11:00,31.0,2.5,12.8,15:10,1004.3,24.0,997.7,-2.0,es2031a
2013-04-29,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,12.6,9.0,9.0,05:10,16.3,10:50,27.0,2.5,10.8,12:30,1006.6,24.0,1002.7,5.0,es2031a
2013-04-30,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,12.7,0.2,8.8,-2,16.6,13:40,14.0,2.8,6.7,13:00,1011.0,21.0,1005.0,4.0,es2031a
2013-05-01,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,14.5,0.0,8.1,05:40,20.9,13:00,18.0,2.5,6.7,15:40,1012.3,21.0,1009.4,15.0,es2031a
2013-05-02,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,16.0,0.0,10.4,06:00,21.6,12:40,13.0,2.8,6.7,14:00,1012.8,-2.0,1010.7,3.0,es2031a
2013-05-03,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,17.3,0.0,14.3,05:50,20.3,-2,18.0,2.2,6.4,13:30,1013.9,22.0,1010.9,4.0,es2031a
2013-05-04,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,16.8,0.0,12.1,04:50,21.4,10:30,14.0,2.5,8.1,15:10,1016.8,22.0,1013.1,4.0,es2031a
2013-05-05,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,17.4,0.0,12.5,05:30,22.4,15:40,14.0,2.5,6.1,13:40,1016.5,22.0,1013.3,17.0,es2031a
2013-05-06,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,19.0,0.0,12.9,06:10,25.0,13:00,99.0,2.8,6.4,17:30,1015.9,0.0,1013.1,18.0,es2031a
2013-05-07,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,21.4,0.0,16.3,02:40,26.4,12:10,13.0,2.5,5.8,14:10,1014.4,0.0,1010.8,18.0,es2031a
2013-05-08,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,22.0,0.0,15.3,06:00,28.6,11:40,13.0,2.8,6.9,15:10,1011.9,0.0,1007.6,17.0,es2031a
2013-05-09,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,26.1,0.0,18.3,01:20,33.9,15:20,27.0,2.8,7.2,10:30,1009.8,22.0,1007.4,16.0,es2031a
2013-05-10,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,25.6,0.0,20.0,23:59,31.2,11:50,31.0,3.6,8.6,06:30,1012.2,22.0,1008.9,3.0,es2031a
2013-05-11,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,21.0,0.0,16.6,04:00,25.3,09:30,14.0,2.5,7.8,13:30,1013.9,24.0,1010.8,-2.0,es2031a
2013-05-12,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,20.0,0.0,18.1,00:50,21.8,15:00,13.0,2.5,6.7,12:00,1015.3,23.0,1012.4,3.0,es2031a
2013-05-13,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,20.4,0.0,17.8,05:50,23.1,13:00,18.0,2.5,8.1,13:30,1015.0,-2.0,1011.1,18.0,es2031a
2013-05-14,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,21.4,0.0,16.7,06:00,26.1,13:10,13.0,3.3,7.5,16:40,1011.6,0.0,1001.0,24.0,es2031a
2013-05-15,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,19.7,0.0,15.6,02:30,23.8,10:50,36.0,3.3,11.4,12:00,1001.0,0.0,997.3,9.0,es2031a
2013-05-16,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,18.2,0.0,13.2,04:20,23.1,12:10,27.0,4.2,12.5,13:10,1002.5,22.0,997.7,3.0,es2031a
2013-05-17,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,17.3,3.6,13.4,01:10,21.2,15:00,22.0,2.5,13.9,15:30,1003.7,24.0,998.3,15.0,es2031a
2013-05-18,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,16.1,0.0,11.7,04:40,20.5,15:10,31.0,3.9,16.1,16:10,1014.5,24.0,1003.5,1.0,es2031a
2013-05-19,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,16.4,0.0,12.3,05:40,20.4,12:40,27.0,2.5,8.1,10:20,1015.5,8.0,1011.9,17.0,es2031a
2013-05-20,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,16.6,1.3,11.2,04:20,22.0,12:10,14.0,3.3,8.6,12:30,1013.5,0.0,1009.2,16.0,es2031a
2013-05-21,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,16.6,0.0,13.4,04:00,19.7,14:20,9.0,2.2,9.7,16:40,1015.0,22.0,1009.9,4.0,es2031a
2013-05-22,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,19.5,0.0,12.4,04:00,26.6,14:00,32.0,,9.4,11:20,,,,,es2031a
2013-05-23,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,,0.0,,,,,,,,,,,,,es2031a
2013-05-24,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,25.0,0.0,18.4,23:59,31.5,15:00,27.0,2.8,9.2,14:30,1010.5,24.0,1006.2,14.0,es2031a
2013-05-25,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,19.6,0.0,16.3,03:40,22.8,13:30,14.0,2.8,7.8,12:00,1012.6,10.0,1008.4,18.0,es2031a
2013-05-26,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,18.6,0.0,15.6,05:30,21.5,13:30,13.0,3.9,10.0,-2,1011.9,11.0,1008.3,18.0,es2031a
2013-05-27,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,21.0,0.0,15.6,05:00,26.3,13:50,26.0,2.5,11.1,15:20,1009.1,0.0,1003.8,15.0,es2031a
2013-05-28,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,19.8,0.0,15.5,05:10,24.2,14:10,32.0,3.1,10.3,16:30,1009.3,23.0,1005.7,15.0,es2031a
2013-05-29,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,19.7,0.0,14.5,03:50,24.9,16:50,27.0,3.9,13.6,13:20,1010.3,-2.0,1008.2,17.0,es2031a
2013-05-30,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,21.9,0.0,15.8,23:59,28.0,14:20,27.0,3.6,11.1,05:10,1011.7,23.0,1008.3,14.0,es2031a
2013-05-31,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,22.2,0.0,14.7,04:40,29.6,17:30,31.0,2.8,9.7,13:50,1011.6,0.0,1007.0,18.0,es2031a
2013-06-01,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,20.7,0.0,16.6,23:59,24.8,08:50,13.0,3.1,8.3,12:20,1012.8,11.0,1010.8,3.0,es2031a
2013-06-02,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,19.9,0.0,14.6,05:30,25.2,09:30,14.0,3.3,7.8,12:00,1012.6,0.0,1009.6,17.0,es2031a
2013-06-03,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,20.0,0.0,15.1,05:10,25.0,14:10,14.0,3.1,7.2,12:10,1012.4,0.0,1008.7,17.0,es2031a
2013-06-04,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,20.3,0.0,14.2,03:00,26.4,12:40,13.0,2.2,7.5,15:00,1010.8,0.0,1005.8,17.0,es2031a
2013-06-05,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,22.5,0.0,18.1,23:59,26.9,12:10,13.0,2.8,7.2,15:40,1009.9,-2.0,1004.7,4.0,es2031a
2013-06-06,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,22.4,0.0,16.6,05:20,28.1,15:40,9.0,3.3,8.3,19:40,1011.7,23.0,1009.3,3.0,es2031a
2013-06-07,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,21.2,0.0,15.9,04:40,26.5,12:50,22.0,3.3,9.4,16:10,1012.7,24.0,1008.7,17.0,es2031a
2013-06-08,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,20.2,0.0,15.6,03:00,24.8,15:00,27.0,3.3,10.3,15:40,1013.2,8.0,1009.4,17.0,es2031a
2013-06-09,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,21.3,0.0,16.3,05:20,26.3,14:30,36.0,2.5,10.0,16:20,1012.7,23.0,1009.0,-2.0,es2031a
2013-06-10,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,23.4,0.0,17.7,05:10,29.2,17:40,27.0,3.3,9.4,09:10,1012.6,-2.0,1009.7,17.0,es2031a
2013-06-11,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,24.2,0.0,18.2,23:59,30.1,10:20,13.0,3.3,8.1,13:50,1013.5,-2.0,1011.4,18.0,es2031a
2013-06-12,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,22.5,0.0,17.0,05:20,28.0,08:50,13.0,,6.4,11:10,,,,,es2031a
2013-06-13,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,24.2,0.0,18.2,04:50,30.1,10:10,14.0,2.5,6.4,12:20,,,,,es2031a
2013-06-14,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,25.6,0.0,20.2,02:00,31.1,09:40,14.0,2.8,7.2,13:20,1011.3,22.0,1008.5,-2.0,es2031a
2013-06-15,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,24.9,0.0,19.3,05:00,30.5,10:20,27.0,2.5,7.5,01:40,1010.4,0.0,1007.0,18.0,es2031a
2013-06-16,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,23.3,0.0,19.8,05:20,26.8,12:00,13.0,3.1,6.7,16:50,1009.0,0.0,1004.4,18.0,es2031a
2013-06-17,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,25.3,0.0,20.0,00:40,30.6,11:10,27.0,2.2,11.1,10:30,1006.8,24.0,1003.3,4.0,es2031a
2013-06-18,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,21.2,0.0,16.7,05:20,25.6,14:50,27.0,2.5,11.1,08:40,1009.8,-2.0,1006.4,1.0,es2031a
2013-06-19,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,22.2,0.0,15.9,02:40,28.5,13:50,14.0,2.2,8.9,14:30,,,,,es2031a
2013-06-20,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,20.9,0.0,16.7,05:10,25.1,08:30,14.0,3.3,7.2,14:20,1012.7,23.0,1009.3,-2.0,es2031a
2013-06-21,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,20.4,0.0,16.7,03:40,24.0,12:20,9.0,2.8,6.7,14:20,1013.7,24.0,1010.4,16.0,es2031a
2013-06-22,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,22.0,0.0,17.0,04:50,27.0,13:20,14.0,2.8,7.5,14:30,1015.8,-2.0,1013.6,0.0,es2031a
2013-06-23,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,22.8,0.0,17.6,03:50,27.9,12:40,14.0,2.5,6.7,10:50,1015.2,0.0,1011.3,17.0,es2031a
2013-06-24,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,22.8,0.0,18.8,02:40,26.8,14:20,14.0,2.2,9.4,11:30,1015.3,-2.0,1012.5,1.0,es2031a
2013-06-25,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,22.4,0.0,19.5,04:50,25.3,10:20,14.0,,8.3,11:50,1016.4,23.0,1014.3,2.0,es2031a
2013-06-26,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,22.4,0.0,19.6,06:30,25.3,11:30,13.0,3.1,10.0,13:30,1016.6,11.0,1014.6,18.0,es2031a
2013-06-27,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,21.5,0.0,17.2,05:20,25.8,13:20,13.0,2.8,8.6,11:50,1016.1,23.0,1013.3,17.0,es2031a
2013-06-28,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,21.8,0.0,17.8,05:20,25.7,12:50,13.0,2.8,8.3,11:40,1017.7,-2.0,1014.4,3.0,es2031a
2013-06-29,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,22.2,0.0,17.8,04:30,26.6,11:50,13.0,3.1,10.3,11:20,1017.6,0.0,1013.8,19.0,es2031a
2013-06-30,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,24.4,0.0,18.9,05:20,30.0,14:10,18.0,1.9,7.2,13:50,1015.0,0.0,1009.4,17.0,es2031a
2013-07-01,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,24.0,0.0,20.2,05:10,27.8,10:30,18.0,2.8,8.9,11:40,1011.6,22.0,1008.4,17.0,es2031a
2013-07-02,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,23.2,0.0,19.3,04:00,27.0,13:00,13.0,2.8,8.3,14:20,1011.8,23.0,1009.2,3.0,es2031a
2013-07-03,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,23.9,0.0,20.2,05:30,27.6,14:20,14.0,2.8,7.2,12:40,1012.5,23.0,1009.8,-2.0,es2031a
2013-07-04,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,23.4,0.0,20.5,04:10,26.3,-2,9.0,3.6,8.6,13:10,1014.6,23.0,1011.1,2.0,es2031a
2013-07-05,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,24.6,0.0,20.6,05:40,28.5,10:00,14.0,3.1,8.6,16:00,1015.8,22.0,1013.8,3.0,es2031a
2013-07-06,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,23.8,0.0,19.2,05:10,28.5,13:50,13.0,2.5,8.3,10:30,1015.7,22.0,1013.4,17.0,es2031a
2013-07-07,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,23.9,0.0,19.1,05:20,28.7,14:20,9.0,3.1,8.9,19:20,1015.4,0.0,1012.4,17.0,es2031a
2013-07-08,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,25.4,0.0,19.8,05:40,31.0,11:40,13.0,3.3,8.1,13:00,1014.7,0.0,1012.0,17.0,es2031a
2013-07-09,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,25.8,0.0,20.0,05:20,31.7,12:20,18.0,2.8,7.8,13:30,,,,,es2031a
2013-07-10,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,28.5,0.0,21.3,03:50,35.7,11:30,13.0,3.1,6.9,15:30,1011.6,0.0,1004.3,18.0,es2031a
2013-07-11,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,25.0,0.0,20.5,04:30,29.5,14:00,14.0,2.8,6.4,-2,1007.6,23.0,1004.3,17.0,es2031a
2013-07-12,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,25.0,0.0,20.1,05:30,29.9,10:40,14.0,2.8,7.2,12:00,1011.0,22.0,1007.0,2.0,es2031a
2013-07-13,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,24.2,0.0,19.5,05:20,28.8,09:30,13.0,3.1,8.6,12:50,1011.1,23.0,1009.2,19.0,es2031a
2013-07-14,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,24.6,0.0,19.4,02:10,29.9,13:40,14.0,3.1,7.8,13:10,1011.5,11.0,1008.9,18.0,es2031a
2013-07-15,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,23.5,0.0,20.4,04:20,26.6,15:30,13.0,3.1,8.3,11:40,1014.1,11.0,1011.3,0.0,es2031a
2013-07-16,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,25.0,0.0,19.7,05:10,30.2,13:10,14.0,2.5,6.7,14:30,,,,,es2031a
