fecha,indicativo,nombre,provincia,altitud,tmed,prec,tmin,horatmin,tmax,horatmax,dir,velmedia,racha,horaracha,presMax,horaPresMax,presMin,horaPresMin,siteAQ
2019-02-11,2870,SALAMANCA,SALAMANCA,775,6.6,0.0,0.5,07:30,12.6,14:50,7.0,1.9,8.9,13:00,942.1,24.0,937.0,0.0,es1618a
2019-02-12,2870,SALAMANCA,SALAMANCA,775,7.2,0.0,0.0,05:00,14.3,14:50,8.0,0.8,4.7,10:00,942.4,1.0,939.6,-2.0,es1618a
2019-02-13,2870,SALAMANCA,SALAMANCA,775,8.3,0.0,-1.0,07:00,17.6,15:20,6.0,1.4,3.9,14:30,940.6,0.0,937.7,17.0,es1618a
2019-02-14,2870,SALAMANCA,SALAMANCA,775,9.6,0.0,-0.3,07:00,19.5,16:00,15.0,0.8,3.6,19:10,939.0,0.0,936.0,-2.0,es1618a
2019-02-15,2870,SALAMANCA,SALAMANCA,775,9.0,0.0,-0.2,07:20,18.1,14:30,6.0,1.4,5.0,13:10,938.6,8.0,935.1,17.0,es1618a
2019-02-16,2870,SALAMANCA,SALAMANCA,775,10.4,0.0,0.4,07:00,20.3,14:50,22.0,1.1,4.2,15:30,936.5,0.0,932.2,16.0,es1618a
2019-02-17,2870,SALAMANCA,SALAMANCA,775,8.6,0.0,0.1,07:20,17.2,13:10,22.0,1.7,6.7,16:30,934.3,0.0,929.0,-2.0,es1618a
2019-02-18,2870,SALAMANCA,SALAMANCA,775,9.6,0.2,3.6,03:30,15.6,15:20,30.0,1.4,6.1,17:20,930.6,23.0,927.5,4.0,es1618a
2019-02-19,2870,SALAMANCA,SALAMANCA,775,9.7,0.0,5.4,23:59,14.0,14:30,29.0,0.8,6.4,15:20,931.5,22.0,929.0,15.0,es1618a
2019-02-20,2870,SALAMANCA,SALAMANCA,775,8.8,0.0,1.3,07:10,16.2,14:00,19.0,1.4,5.8,16:50,936.1,24.0,931.4,0.0,es1618a
2019-02-21,2870,SALAMANCA,SALAMANCA,775,9.7,0.0,0.2,07:00,19.2,14:50,16.0,1.4,5.8,12:50,941.1,24.0,935.9,4.0,es1618a
2019-02-22,2870,SALAMANCA,SALAMANCA,775,10.0,0.0,0.0,07:00,19.9,15:10,22.0,0.8,4.2,16:10,941.7,22.0,939.3,16.0,es1618a
2019-02-23,2870,SALAMANCA,SALAMANCA,775,9.8,0.0,0.9,05:50,18.8,14:20,32.0,0.8,4.4,19:30,942.7,9.0,939.4,17.0,es1618a
2019-02-24,2870,SALAMANCA,SALAMANCA,775,10.4,0.0,0.7,07:20,20.1,15:10,12.0,0.6,3.9,13:30,942.5,24.0,939.5,16.0,es1618a
2019-02-25,2870,SALAMANCA,SALAMANCA,775,10.9,0.0,1.2,07:00,20.6,14:40,30.0,0.8,4.2,13:20,942.6,8.0,938.8,17.0,es1618a
2019-02-26,2870,SALAMANCA,SALAMANCA,775,12.0,0.0,1.9,06:50,22.2,15:30,22.0,0.8,4.2,14:40,939.7,0.0,936.1,-2.0,es1618a
2019-02-27,2870,SALAMANCA,SALAMANCA,775,10.8,0.0,1.5,07:00,20.0,14:00,27.0,2.2,8.9,15:00,940.1,24.0,937.3,14.0,es1618a
2019-02-28,2870,SALAMANCA,SALAMANCA,775,9.4,0.0,1.3,07:00,17.5,15:50,8.0,1.4,4.7,11:20,942.1,9.0,937.9,17.0,es1618a
2019-03-01,2870,SALAMANCA,SALAMANCA,775,9.8,0.0,0.0,07:00,19.6,14:30,22.0,1.4,6.1,17:30,938.4,9.0,934.1,17.0,es1618a
2019-03-02,2870,SALAMANCA,SALAMANCA,775,11.8,0.0,3.4,07:00,20.1,15:50,25.0,0.8,5.6,15:30,939.4,9.0,935.5,24.0,es1618a
2019-03-03,2870,SALAMANCA,SALAMANCA,775,10.7,0.0,1.7,06:50,19.7,12:30,24.0,2.5,12.2,15:30,935.7,1.0,930.2,24.0,es1618a
2019-03-04,2870,SALAMANCA,SALAMANCA,775,10.9,0.0,7.6,23:59,14.2,14:00,20.0,3.3,10.8,13:30,931.8,12.0,928.9,3.0,es1618a
2019-03-05,2870,SALAMANCA,SALAMANCA,775,9.6,0.9,4.7,07:00,14.4,12:50,17.0,3.9,13.6,14:40,930.0,0.0,919.5,24.0,es1618a
2019-03-06,2870,SALAMANCA,SALAMANCA,775,7.8,12.1,4.0,23:59,11.7,00:50,24.0,5.6,17.5,16:40,925.6,24.0,912.8,10.0,es1618a
2019-03-07,2870,SALAMANCA,SALAMANCA,775,6.0,0.2,1.7,06:20,10.2,11:40,22.0,2.2,9.7,13:10,929.4,8.0,924.6,16.0,es1618a
2019-03-08,2870,SALAMANCA,SALAMANCA,775,9.2,0.0,4.4,08:00,14.0,16:30,99.0,1.7,4.2,-2,939.8,-2.0,928.7,0.0,es1618a
2019-03-09,2870,SALAMANCA,SALAMANCA,775,10.6,0.0,2.2,07:00,19.1,16:20,26.0,0.6,4.2,13:30,943.4,11.0,939.8,-2.0,es1618a
2019-03-10,2870,SALAMANCA,SALAMANCA,775,12.0,0.0,4.4,07:00,19.7,15:40,99.0,1.9,6.4,-2,942.5,9.0,939.6,17.0,es1618a
2019-03-11,2870,SALAMANCA,SALAMANCA,775,11.8,0.0,5.5,06:10,18.0,15:00,99.0,1.7,6.4,-2,942.2,9.0,939.4,16.0,es1618a
2019-03-12,2870,SALAMANCA,SALAMANCA,775,11.2,0.0,2.0,07:00,20.4,14:50,26.0,3.3,11.9,15:20,940.3,0.0,934.3,16.0,es1618a
2019-03-13,2870,SALAMANCA,SALAMANCA,775,8.6,0.0,3.8,06:50,13.5,14:50,5.0,1.4,8.3,22:30,941.8,24.0,936.3,2.0,es1618a
2019-03-14,2870,SALAMANCA,SALAMANCA,775,9.4,0.0,0.7,07:00,18.0,16:50,6.0,1.1,4.7,01:10,942.1,1.0,938.1,-2.0,es1618a
2019-03-15,2870,SALAMANCA,SALAMANCA,775,11.6,0.0,0.0,06:50,23.3,16:00,99.0,1.1,3.6,10:40,939.6,0.0,935.2,17.0,es1618a
2019-03-16,2870,SALAMANCA,SALAMANCA,775,12.6,0.0,1.7,06:10,23.4,13:50,21.0,2.8,10.0,13:30,936.1,0.0,929.2,17.0,es1618a
2019-03-17,2870,SALAMANCA,SALAMANCA,775,10.0,0.0,4.3,06:20,15.7,13:20,4.0,2.8,9.2,22:30,934.4,24.0,929.2,3.0,es1618a
2019-03-18,2870,SALAMANCA,SALAMANCA,775,7.8,0.0,1.5,07:00,14.0,15:40,7.0,2.2,9.7,09:20,937.8,11.0,934.4,0.0,es1618a
2019-03-19,2870,SALAMANCA,SALAMANCA,775,8.4,0.0,1.8,07:00,14.9,15:30,6.0,2.2,8.9,13:40,939.5,23.0,935.7,15.0,es1618a
2019-03-20,2870,SALAMANCA,SALAMANCA,775,8.2,0.0,1.7,06:40,14.8,16:10,7.0,2.5,9.7,08:30,939.5,1.0,935.8,17.0,es1618a
2019-03-21,2870,SALAMANCA,SALAMANCA,775,8.2,0.0,0.1,06:50,16.4,14:40,5.0,1.1,5.0,11:10,939.9,9.0,934.5,17.0,es1618a
2019-03-22,2870,SALAMANCA,SALAMANCA,775,9.2,0.0,0.0,05:50,18.5,15:20,10.0,1.7,6.7,14:30,937.9,8.0,935.0,17.0,es1618a
2019-03-23,2870,SALAMANCA,SALAMANCA,775,12.0,0.0,2.7,06:50,21.3,15:00,10.0,1.7,8.3,12:10,937.1,1.0,932.5,17.0,es1618a
2019-03-24,2870,SALAMANCA,SALAMANCA,775,13.3,0.0,5.1,06:30,21.5,15:10,7.0,1.9,9.2,16:20,935.7,-2.0,931.9,17.0,es1618a
2019-03-25,2870,SALAMANCA,SALAMANCA,775,12.4,0.0,5.2,06:50,19.5,14:20,4.0,1.9,10.0,23:20,934.4,9.0,930.5,17.0,es1618a
2019-03-26,2870,SALAMANCA,SALAMANCA,775,11.1,0.0,1.4,06:50,20.8,16:10,5.0,3.3,11.7,20:10,932.8,0.0,928.2,-2.0,es1618a
2019-03-27,2870,SALAMANCA,SALAMANCA,775,11.0,0.0,2.0,06:20,20.0,17:00,5.0,1.9,8.3,15:40,936.2,24.0,932.5,1.0,es1618a
2019-03-28,2870,SALAMANCA,SALAMANCA,775,11.2,0.0,2.3,06:50,20.2,16:50,4.0,1.4,6.4,17:40,937.3,8.0,933.0,17.0,es1618a
2019-03-29,2870,SALAMANCA,SALAMANCA,775,11.4,0.0,2.3,06:30,20.6,15:30,99.0,1.1,5.8,-2,934.1,0.0,929.8,17.0,es1618a
2019-03-30,2870,SALAMANCA,SALAMANCA,775,11.8,0.0,3.2,06:50,20.4,13:30,1.0,1.4,5.3,13:50,931.3,1.0,926.3,17.0,es1618a
2019-03-31,2870,SALAMANCA,SALAMANCA,775,11.5,0.0,3.3,06:30,19.7,12:50,6.0,0.8,7.8,12:10,926.9,0.0,921.8,17.0,es1618a
2019-04-01,2870,SALAMANCA,SALAMANCA,775,12.1,0.0,4.3,06:30,19.9,14:50,26.0,0.8,8.3,19:10,927.1,-2.0,923.8,-2.0,es1618a
2019-04-02,2870,SALAMANCA,SALAMANCA,775,14.0,0.0,8.7,23:59,19.2,15:20,24.0,3.3,10.0,13:50,927.6,10.0,924.4,-2.0,es1618a
2019-04-03,2870,SALAMANCA,SALAMANCA,775,8.6,0.0,3.5,23:59,13.7,14:20,27.0,3.1,9.7,17:00,924.8,0.0,917.9,16.0,es1618a
2019-04-04,2870,SALAMANCA,SALAMANCA,775,6.3,1.3,-0.6,06:00,13.2,15:20,24.0,2.5,10.3,16:40,919.4,0.0,911.1,24.0,es1618a
2019-04-05,2870,SALAMANCA,SALAMANCA,775,6.4,2.1,2.7,05:00,10.0,16:20,25.0,3.3,12.2,16:50,914.8,-2.0,909.6,4.0,es1618a
2019-04-06,2870,SALAMANCA,SALAMANCA,775,6.6,1.7,3.3,-2,9.8,16:40,21.0,4.4,16.4,10:40,918.9,24.0,913.6,4.0,es1618a
2019-04-07,2870,SALAMANCA,SALAMANCA,775,7.0,2.4,3.4,03:40,10.7,12:50,22.0,3.1,8.1,01:20,923.9,15.0,918.9,0.0,es1618a
2019-04-08,2870,SALAMANCA,SALAMANCA,775,10.4,0.1,6.1,23:59,14.8,15:40,27.0,2.8,10.6,16:20,925.6,10.0,922.7,2.0,es1618a
2019-04-09,2870,SALAMANCA,SALAMANCA,775,8.6,3.3,4.0,09:40,13.1,13:50,21.0,4.4,13.3,12:20,926.8,24.0,923.9,6.0,es1618a
2019-04-10,2870,SALAMANCA,SALAMANCA,775,9.2,5.6,4.6,23:59,13.8,14:00,26.0,3.1,9.7,13:10,930.5,24.0,926.1,13.0,es1618a
2019-04-11,2870,SALAMANCA,SALAMANCA,775,8.1,0.0,1.2,05:00,15.0,15:40,4.0,1.1,6.7,15:10,932.8,10.0,930.2,-2.0,es1618a
2019-04-12,2870,SALAMANCA,SALAMANCA,775,10.0,0.0,1.9,06:00,18.0,16:40,21.0,0.6,5.0,15:30,932.7,10.0,929.2,18.0,es1618a
2019-04-13,2870,SALAMANCA,SALAMANCA,775,13.0,0.0,4.5,06:00,21.6,15:50,27.0,1.1,8.1,19:00,931.8,8.0,929.1,17.0,es1618a
2019-04-14,2870,SALAMANCA,SALAMANCA,775,16.0,0.0,11.2,06:10,20.8,14:40,22.0,1.7,6.4,14:00,930.9,0.0,926.8,24.0,es1618a
2019-04-15,2870,SALAMANCA,SALAMANCA,775,14.4,0.6,8.0,23:59,20.7,12:40,23.0,2.2,15.0,14:50,929.7,23.0,922.7,12.0,es1618a
2019-04-16,2870,SALAMANCA,SALAMANCA,775,12.1,0.0,3.4,06:00,20.8,15:50,16.0,1.9,8.1,14:00,930.2,1.0,922.8,24.0,es1618a
2019-04-17,2870,SALAMANCA,SALAMANCA,775,15.1,0.7,8.2,06:00,22.0,14:00,19.0,2.8,15.8,14:30,923.7,-2.0,919.2,-2.0,es1618a
2019-04-18,2870,SALAMANCA,SALAMANCA,775,12.0,1.8,7.7,06:00,16.2,14:50,17.0,1.4,9.2,00:20,925.5,-2.0,923.0,15.0,es1618a
2019-04-19,2870,SALAMANCA,SALAMANCA,775,12.7,0.0,8.4,06:00,17.0,14:20,7.0,2.2,11.9,18:30,931.2,24.0,924.1,3.0,es1618a
2019-04-20,2870,SALAMANCA,SALAMANCA,775,16.2,0.0,9.5,06:00,22.8,14:40,2.0,3.1,12.2,11:40,931.2,0.0,927.0,-2.0,es1618a
2019-04-21,2870,SALAMANCA,SALAMANCA,775,12.4,0.0,7.7,05:30,17.1,12:10,7.0,2.8,10.6,09:40,927.3,0.0,920.8,18.0,es1618a
2019-04-22,2870,SALAMANCA,SALAMANCA,775,12.3,3.4,4.6,06:00,20.0,15:10,21.0,2.2,9.7,16:10,920.9,0.0,909.4,24.0,es1618a
2019-04-23,2870,SALAMANCA,SALAMANCA,775,8.2,3.9,4.4,23:00,12.0,00:10,19.0,2.8,11.1,12:20,915.3,23.0,908.5,5.0,es1618a
2019-04-24,2870,SALAMANCA,SALAMANCA,775,9.3,7.7,4.2,06:00,14.4,13:50,20.0,5.3,16.7,15:00,917.3,24.0,911.4,8.0,es1618a
2019-04-25,2870,SALAMANCA,SALAMANCA,775,7.8,2.6,3.9,08:10,11.6,13:50,20.0,5.3,16.1,14:00,931.2,24.0,917.3,0.0,es1618a
2019-04-26,2870,SALAMANCA,SALAMANCA,775,11.0,0.0,6.4,06:00,15.5,16:20,99.0,2.8,8.6,-2,938.5,-2.0,931.1,0.0,es1618a
2019-04-27,2870,SALAMANCA,SALAMANCA,775,12.6,0.0,3.9,06:00,21.2,17:00,8.0,1.1,5.0,13:20,938.9,8.0,936.0,18.0,es1618a
2019-04-28,2870,SALAMANCA,SALAMANCA,775,15.4,0.0,6.9,05:40,24.0,15:00,8.0,1.4,6.7,11:20,936.4,0.0,931.3,17.0,es1618a
2019-04-29,2870,SALAMANCA,SALAMANCA,775,16.8,0.0,8.3,06:00,25.4,16:00,99.0,1.7,5.6,17:40,931.8,0.0,927.6,18.0,es1618a
2019-04-30,2870,SALAMANCA,SALAMANCA,775,18.0,0.0,10.1,05:40,26.0,16:40,36.0,1.1,5.3,13:20,929.5,7.0,926.1,-2.0,es1618a
2019-05-01,2870,SALAMANCA,SALAMANCA,775,17.4,0.0,9.3,06:00,25.6,15:00,3.0,1.7,8.6,21:50,926.6,23.0,923.2,16.0,es1618a
2019-05-02,2870,SALAMANCA,SALAMANCA,775,15.2,0.0,6.9,06:00,23.5,16:30,5.0,1.4,13.9,19:10,927.6,8.0,924.2,18.0,es1618a
2019-05-03,2870,SALAMANCA,SALAMANCA,775,12.8,0.0,5.7,05:30,19.9,16:10,4.0,1.9,8.9,11:30,926.9,24.0,924.1,15.0,es1618a
2019-05-04,2870,SALAMANCA,SALAMANCA,775,14.4,0.0,5.4,05:00,23.4,16:00,6.0,1.4,8.6,23:20,928.0,24.0,925.6,-2.0,es1618a
2019-05-05,2870,SALAMANCA,SALAMANCA,775,14.1,0.0,6.1,06:00,22.1,-2,9.0,1.9,8.1,00:30,930.4,10.0,927.8,0.0,es1618a
2019-05-06,2870,SALAMANCA,SALAMANCA,775,16.1,0.0,7.0,05:40,25.2,14:00,28.0,1.9,9.7,15:30,930.2,22.0,927.6,16.0,es1618a
2019-05-07,2870,SALAMANCA,SALAMANCA,775,15.4,0.0,10.0,05:40,20.9,13:30,17.0,2.8,12.5,17:30,929.8,-2.0,924.7,24.0,es1618a
2019-05-08,2870,SALAMANCA,SALAMANCA,775,14.2,0.0,9.4,23:59,19.1,13:00,24.0,5.0,18.6,14:20,926.9,23.0,922.1,5.0,es1618a
2019-05-09,2870,SALAMANCA,SALAMANCA,775,13.6,2.5,7.2,05:00,19.9,13:50,21.0,3.1,14.2,15:30,926.8,1.0,924.2,18.0,es1618a
2019-05-10,2870,SALAMANCA,SALAMANCA,775,17.8,0.7,12.4,23:59,23.2,14:50,20.0,3.3,11.7,14:00,931.4,24.0,925.5,6.0,es1618a
2019-05-11,2870,SALAMANCA,SALAMANCA,775,16.7,0.0,8.2,-2,25.2,17:00,4.0,1.1,6.4,17:00,936.8,24.0,931.4,-2.0,es1618a
2019-05-12,2870,SALAMANCA,SALAMANCA,775,17.6,0.0,8.1,05:50,27.0,16:10,6.0,2.2,8.6,11:10,937.6,7.0,934.0,-2.0,es1618a
2019-05-13,2870,SALAMANCA,SALAMANCA,775,18.2,0.0,7.7,05:50,28.7,16:40,7.0,2.5,8.9,14:20,935.2,0.0,929.7,18.0,es1618a
2019-05-14,2870,SALAMANCA,SALAMANCA,775,19.0,0.0,8.0,06:00,29.9,17:10,4.0,1.4,6.7,01:00,931.1,0.0,926.7,17.0,es1618a
2019-05-15,2870,SALAMANCA,SALAMANCA,775,21.0,0.0,10.4,05:40,31.5,15:30,99.0,1.7,6.7,-2,927.2,0.0,923.3,17.0,es1618a
2019-05-16,2870,SALAMANCA,SALAMANCA,775,17.0,0.0,9.1,23:30,25.0,12:00,26.0,4.2,15.3,19:10,924.0,0.0,919.0,16.0,es1618a
2019-05-17,2870,SALAMANCA,SALAMANCA,775,12.4,0.0,7.1,05:30,17.6,15:10,25.0,5.0,11.7,14:40,925.2,22.0,921.8,3.0,es1618a
2019-05-18,2870,SALAMANCA,SALAMANCA,775,10.8,0.0,4.4,05:40,17.1,15:00,21.0,3.1,9.7,16:00,925.6,23.0,923.5,15.0,es1618a
2019-05-19,2870,SALAMANCA,SALAMANCA,775,12.3,0.0,5.1,05:50,19.5,16:20,30.0,1.7,7.8,16:10,926.0,8.0,923.6,16.0,es1618a
2019-05-20,2870,SALAMANCA,SALAMANCA,775,13.7,0.0,7.3,05:20,20.1,15:00,30.0,1.9,8.6,16:20,926.6,24.0,924.4,15.0,es1618a
2019-05-21,2870,SALAMANCA,SALAMANCA,775,16.7,0.0,8.3,05:00,25.1,15:40,99.0,1.9,5.3,15:40,928.8,24.0,926.2,18.0,es1618a
2019-05-22,2870,SALAMANCA,SALAMANCA,775,18.6,0.0,9.9,05:30,27.3,14:10,22.0,1.1,6.4,12:40,930.1,-2.0,927.6,-2.0,es1618a
2019-05-23,2870,SALAMANCA,SALAMANCA,775,19.9,0.0,13.4,05:40,26.4,14:50,22.0,2.2,8.9,16:20,930.0,8.0,927.1,17.0,es1618a
2019-05-24,2870,SALAMANCA,SALAMANCA,775,17.6,0.0,11.5,05:00,23.6,16:00,4.0,2.2,10.8,14:20,932.1,24.0,927.5,18.0,es1618a
2019-05-25,2870,SALAMANCA,SALAMANCA,775,15.8,0.0,8.3,05:30,23.4,16:50,8.0,2.5,9.2,11:20,933.3,8.0,930.7,17.0,es1618a
2019-05-26,2870,SALAMANCA,SALAMANCA,775,18.2,0.0,9.1,05:40,27.3,16:40,5.0,1.4,8.1,17:20,933.5,6.0,928.4,20.0,es1618a
2019-05-27,2870,SALAMANCA,SALAMANCA,775,20.3,0.0,13.0,06:00,27.6,16:40,4.0,1.4,7.8,22:10,928.8,0.0,924.6,17.0,es1618a
2019-05-28,2870,SALAMANCA,SALAMANCA,775,17.3,0.0,9.6,05:50,25.0,16:40,6.0,2.5,8.9,21:30,933.9,24.0,927.4,0.0,es1618a
2019-05-29,2870,SALAMANCA,SALAMANCA,775,16.8,0.0,8.0,05:20,25.7,15:10,9.0,3.3,9.4,09:00,936.3,24.0,933.8,-2.0,es1618a
2019-05-30,2870,SALAMANCA,SALAMANCA,775,20.6,0.0,10.7,05:30,30.6,16:20,10.0,1.7,9.2,15:00,937.0,8.0,933.0,18.0,es1618a
2019-05-31,2870,SALAMANCA,SALAMANCA,775,22.2,0.0,12.0,05:20,32.5,16:40,6.0,1.1,5.6,10:00,934.6,0.0,930.5,18.0,es1618a
2019-06-01,2870,SALAMANCA,SALAMANCA,775,23.4,0.0,12.9,05:00,33.9,15:00,21.0,0.8,8.1,17:00,932.1,7.0,928.3,-2.0,es1618a
2019-06-02,2870,SALAMANCA,SALAMANCA,775,24.3,0.0,16.2,05:30,32.4,14:00,22.0,2.5,9.4,13:40,930.4,8.0,927.3,17.0,es1618a
2019-06-03,2870,SALAMANCA,SALAMANCA,775,24.1,0.0,17.1,05:50,31.1,15:50,21.0,3.1,10.6,15:50,929.1,0.0,924.3,18.0,es1618a
2019-06-04,2870,SALAMANCA,SALAMANCA,775,18.0,0.0,12.2,23:59,23.9,13:40,28.0,3.6,11.1,15:30,925.1,0.0,921.8,19.0,es1618a
2019-06-05,2870,SALAMANCA,SALAMANCA,775,13.5,0.0,8.0,05:10,19.0,15:20,28.0,4.2,10.8,13:50,927.0,23.0,923.0,0.0,es1618a
2019-06-06,2870,SALAMANCA,SALAMANCA,775,13.7,2.2,6.9,05:00,20.5,14:50,17.0,4.2,17.8,18:50,926.7,0.0,918.4,19.0,es1618a
2019-06-07,2870,SALAMANCA,SALAMANCA,775,13.3,0.0,7.9,02:50,18.7,16:40,23.0,1.9,9.7,00:20,933.3,-2.0,922.6,0.0,es1618a
2019-06-08,2870,SALAMANCA,SALAMANCA,775,16.7,0.0,6.9,05:30,26.5,16:00,22.0,1.7,7.8,16:40,933.3,0.0,927.9,16.0,es1618a
2019-06-09,2870,SALAMANCA,SALAMANCA,775,16.8,0.0,10.1,05:40,23.5,15:30,20.0,3.1,8.9,15:00,931.2,24.0,927.9,15.0,es1618a
2019-06-10,2870,SALAMANCA,SALAMANCA,775,17.0,0.0,9.6,05:50,24.5,16:00,26.0,1.9,8.1,22:40,931.5,7.0,925.9,20.0,es1618a
2019-06-11,2870,SALAMANCA,SALAMANCA,775,16.0,0.0,11.2,23:59,20.8,16:40,1.0,1.9,8.6,15:10,927.4,24.0,925.6,4.0,es1618a
2019-06-12,2870,SALAMANCA,SALAMANCA,775,15.4,0.0,7.2,04:50,23.7,16:50,28.0,1.9,8.1,17:10,927.3,0.0,921.4,18.0,es1618a
2019-06-13,2870,SALAMANCA,SALAMANCA,775,16.9,0.0,8.5,05:00,25.3,14:30,17.0,2.5,10.8,12:30,923.7,-2.0,920.5,17.0,es1618a
2019-06-14,2870,SALAMANCA,SALAMANCA,775,15.4,0.0,9.4,05:20,21.4,14:50,19.0,3.1,11.4,13:10,930.1,24.0,923.0,4.0,es1618a
2019-06-15,2870,SALAMANCA,SALAMANCA,775,16.4,0.0,8.2,05:30,24.5,17:10,27.0,1.7,5.6,17:40,932.3,9.0,929.9,17.0,es1618a
2019-06-16,2870,SALAMANCA,SALAMANCA,775,18.9,0.0,9.6,05:30,28.2,15:00,16.0,1.7,8.1,17:00,931.3,0.0,927.9,17.0,es1618a
2019-06-17,2870,SALAMANCA,SALAMANCA,775,20.4,0.0,12.0,05:40,28.9,13:40,22.0,2.5,10.8,13:50,929.3,1.0,925.4,24.0,es1618a
2019-06-18,2870,SALAMANCA,SALAMANCA,775,20.3,0.0,15.3,03:00,25.3,16:10,20.0,4.2,15.8,14:00,926.4,22.0,924.3,3.0,es1618a
2019-06-19,2870,SALAMANCA,SALAMANCA,775,19.2,0.0,15.0,02:50,23.4,17:00,22.0,2.5,8.6,16:50,927.7,24.0,925.8,2.0,es1618a
2019-06-20,2870,SALAMANCA,SALAMANCA,775,20.6,,15.2,23:30,25.9,12:10,99.0,1.4,9.2,14:50,928.3,23.0,924.3,15.0,es1618a
2019-06-21,2870,SALAMANCA,SALAMANCA,775,18.6,,11.2,05:30,25.9,17:00,8.0,1.1,6.4,09:30,930.1,8.0,927.5,3.0,es1618a
2019-06-22,2870,SALAMANCA,SALAMANCA,775,21.1,,12.5,04:50,29.7,14:30,16.0,2.5,11.1,10:30,928.6,0.0,924.0,18.0,es1618a
2019-06-23,2870,SALAMANCA,SALAMANCA,775,21.8,,15.0,05:50,28.5,15:10,18.0,2.2,11.7,10:30,925.8,23.0,924.1,16.0,es1618a
2019-06-24,2870,SALAMANCA,SALAMANCA,775,19.8,,14.2,19:50,25.3,10:50,20.0,2.2,10.6,10:30,928.5,21.0,924.7,5.0,es1618a
2019-06-25,2870,SALAMANCA,SALAMANCA,775,21.4,,15.6,01:40,27.2,13:40,31.0,1.1,6.1,12:40,928.3,7.0,926.3,20.0,es1618a
2019-06-26,2870,SALAMANCA,SALAMANCA,775,23.4,,15.6,05:30,31.3,15:40,17.0,3.3,11.9,08:40,928.4,24.0,925.9,3.0,es1618a
2019-07-01,2870,SALAMANCA,SALAMANCA,775,,,,,32.4,,,,,,,,,,es1618a
2019-07-02,2870,SALAMANCA,SALAMANCA,775,24.4,,14.9,05:50,33.9,15:10,19.0,1.9,7.8,15:20,928.5,7.0,923.7,18.0,es1618a
2019-07-03,2870,SALAMANCA,SALAMANCA,775,24.4,,16.7,05:20,32.2,14:20,3.0,1.1,6.4,21:20,925.6,8.0,922.6,16.0,es1618a
2019-07-04,2870,SALAMANCA,SALAMANCA,775,23.4,,16.3,05:50,30.5,12:30,18.0,1.4,8.9,14:00,928.0,24.0,924.2,2.0,es1618a
2019-07-05,2870,SALAMANCA,SALAMANCA,775,23.2,,15.6,05:40,30.8,13:50,22.0,2.5,10.8,15:10,929.3,8.0,926.5,17.0,es1618a
2019-07-06,2870,SALAMANCA,SALAMANCA,775,23.0,,15.2,06:00,30.8,15:20,20.0,1.7,9.7,12:40,928.4,0.0,924.2,17.0,es1618a
2019-07-07,2870,SALAMANCA,SALAMANCA,775,23.2,,15.1,05:40,31.2,15:40,20.0,1.7,7.8,15:50,927.3,-2.0,922.7,19.0,es1618a
2019-07-08,2870,SALAMANCA,SALAMANCA,775,21.0,,15.2,05:40,26.7,12:10,17.0,2.5,11.4,15:30,927.4,23.0,922.6,16.0,es1618a
2019-07-09,2870,SALAMANCA,SALAMANCA,775,20.0,,12.4,03:40,27.6,17:30,8.0,1.4,7.8,14:50,929.3,23.0,926.7,3.0,es1618a
2019-07-10,2870,SALAMANCA,SALAMANCA,775,23.0,,13.6,05:20,32.3,16:30,5.0,1.4,6.4,07:40,930.0,-2.0,926.2,18.0,es1618a
2019-07-11,2870,SALAMANCA,SALAMANCA,775,26.4,,15.9,05:50,37.0,16:30,10.0,0.8,5.3,10:20,928.5,-2.0,925.6,18.0,es1618a
2019-07-12,2870,SALAMANCA,SALAMANCA,775,28.0,,17.4,05:30,38.7,15:20,18.0,1.7,10.3,19:40,929.0,7.0,926.2,17.0,es1618a
2019-07-13,2870,SALAMANCA,SALAMANCA,775,26.4,,18.3,23:59,34.6,13:20,17.0,1.4,10.8,16:00,927.1,0.0,923.7,14.0,es1618a
2019-07-14,2870,SALAMANCA,SALAMANCA,775,23.7,,15.9,05:20,31.5,17:30,1.0,0.8,8.9,11:20,927.5,10.0,925.4,17.0,es1618a
2019-07-15,2870,SALAMANCA,SALAMANCA,775,25.8,,17.6,05:50,34.1,16:50,32.0,1.4,6.1,17:00,927.5,8.0,924.9,17.0,es1618a
2019-07-16,2870,SALAMANCA,SALAMANCA,775,25.4,0.0,17.0,06:10,33.9,16:10,7.0,1.4,6.9,14:10,927.0,7.0,923.4,17.0,es1618a
2019-07-17,2870,SALAMANCA,SALAMANCA,775,26.0,0.0,18.5,06:00,33.6,15:30,28.0,1.7,6.9,15:00,928.1,24.0,924.3,3.0,es1618a
2019-07-18,2870,SALAMANCA,SALAMANCA,775,24.9,0.0,16.5,06:00,33.3,16:20,9.0,1.4,6.9,10:30,929.3,7.0,925.6,18.0,es1618a
2019-07-19,2870,SALAMANCA,SALAMANCA,775,26.4,0.0,17.7,05:50,35.2,16:40,23.0,1.9,7.2,15:40,927.7,8.0,923.4,17.0,es1618a
2019-07-20,2870,SALAMANCA,SALAMANCA,775,26.8,0.0,19.3,06:00,34.2,16:10,26.0,2.2,8.1,15:40,929.8,24.0,925.7,0.0,es1618a
2019-07-21,2870,SALAMANCA,SALAMANCA,775,27.0,0.0,17.4,05:50,36.7,16:30,99.0,1.4,5.8,-2,930.9,24.0,928.2,17.0,es1618a
