fecha,indicativo,nombre,provincia,altitud,tmed,prec,tmin,horatmin,tmax,horatmax,dir,velmedia,racha,horaracha,presMax,horaPresMax,presMin,horaPresMin,sol,siteAQ
2018-06-08,5973,CÁDIZ,CADIZ,2,18.1,1.2,16.7,11:00,19.5,18:00,18.0,3.1,8.9,07:40,1017.3,0.0,1014.3,18.0,,es1479a
2018-06-09,5973,CÁDIZ,CADIZ,2,19.6,0.0,17.0,05:10,22.3,14:40,26.0,3.1,6.7,19:10,1016.3,23.0,1013.9,3.0,,es1479a
2018-06-10,5973,CÁDIZ,CADIZ,2,18.8,0.0,16.7,05:50,20.8,14:50,25.0,5.0,10.0,18:10,1016.4,21.0,1014.6,4.0,,es1479a
2018-06-11,5973,CÁDIZ,CADIZ,2,19.7,0.0,17.6,04:20,21.8,16:00,26.0,4.7,9.4,17:10,1017.0,-2.0,1014.8,3.0,,es1479a
2018-06-12,5973,CÁDIZ,CADIZ,2,19.9,0.0,17.9,05:30,21.9,15:20,99.0,4.4,8.3,-2,1018.8,-2.0,1016.0,4.0,,es1479a
2018-06-13,5973,CÁDIZ,CADIZ,2,19.7,0.0,17.5,06:40,21.9,16:10,29.0,3.1,9.2,14:00,1018.6,11.0,1015.9,20.0,,es1479a
2018-06-14,5973,CÁDIZ,CADIZ,2,21.0,0.0,18.2,02:10,23.9,17:00,27.0,3.1,6.9,16:10,1016.0,0.0,1013.3,-2.0,,es1479a
2018-06-15,5973,CÁDIZ,CADIZ,2,22.4,0.0,19.4,03:50,25.3,17:10,28.0,2.5,6.1,11:40,1014.8,9.0,1012.0,17.0,,es1479a
2018-06-16,5973,CÁDIZ,CADIZ,2,22.0,0.0,19.2,06:30,24.7,19:00,23.0,3.3,6.9,13:50,1014.7,24.0,1011.5,4.0,,es1479a
2018-06-17,5973,CÁDIZ,CADIZ,2,24.8,0.0,19.0,04:20,30.7,12:00,11.0,3.6,14.7,23:20,1017.0,14.0,1014.6,0.0,,es1479a
2018-06-18,5973,CÁDIZ,CADIZ,2,25.0,0.0,20.5,19:40,29.6,11:40,18.0,5.3,13.3,15:30,1017.5,23.0,1015.5,15.0,,es1479a
2018-06-19,5973,CÁDIZ,CADIZ,2,24.2,0.0,20.1,03:20,28.3,13:50,12.0,10.3,18.6,19:10,1017.5,8.0,1014.0,-2.0,,es1479a
2018-06-20,5973,CÁDIZ,CADIZ,2,24.5,0.0,21.3,05:10,27.7,17:20,12.0,3.3,15.8,21:50,1017.2,10.0,1013.9,17.0,,es1479a
2018-06-21,5973,CÁDIZ,CADIZ,2,22.7,0.0,19.3,05:40,26.1,13:40,17.0,3.1,10.0,02:40,1017.2,23.0,1014.6,5.0,,es1479a
2018-06-22,5973,CÁDIZ,CADIZ,2,23.2,0.0,20.8,03:50,25.7,10:40,99.0,3.3,8.3,-2,1016.9,8.0,1013.9,18.0,,es1479a
2018-06-23,5973,CÁDIZ,CADIZ,2,24.1,0.0,19.2,05:30,29.0,11:10,10.0,2.8,11.1,10:50,1015.6,0.0,1012.3,18.0,,es1479a
2018-06-24,5973,CÁDIZ,CADIZ,2,22.4,0.0,20.4,22:50,24.5,13:20,22.0,3.9,10.8,14:30,1016.6,23.0,1013.2,3.0,,es1479a
2018-06-25,5973,CÁDIZ,CADIZ,2,22.0,0.0,20.0,05:00,24.1,14:30,22.0,2.8,7.2,00:20,1018.5,23.0,1015.7,4.0,,es1479a
2018-06-26,5973,CÁDIZ,CADIZ,2,22.0,0.0,19.6,03:10,24.4,15:00,24.0,2.8,7.2,15:00,1018.5,22.0,1016.8,4.0,,es1479a
2018-06-27,5973,CÁDIZ,CADIZ,2,22.3,0.0,20.1,04:30,24.5,11:10,27.0,4.2,9.7,17:40,1018.4,8.0,1014.9,19.0,,es1479a
2018-06-28,5973,CÁDIZ,CADIZ,2,22.3,0.0,20.1,22:20,24.5,14:10,25.0,3.1,10.6,15:40,1015.0,0.0,1010.8,18.0,,es1479a
2018-06-29,5973,CÁDIZ,CADIZ,2,21.8,0.0,19.8,-2,23.8,13:50,26.0,3.1,6.7,16:00,1011.3,0.0,1007.6,19.0,,es1479a
2018-06-30,5973,CÁDIZ,CADIZ,2,22.0,0.4,19.6,05:00,24.5,16:30,18.0,3.6,11.1,10:40,1012.6,24.0,1008.7,4.0,,es1479a
2018-07-01,5973,CÁDIZ,CADIZ,2,22.2,0.0,19.4,04:00,24.9,15:40,26.0,3.1,7.5,16:20,1016.0,23.0,1012.1,2.0,,es1479a
2018-07-02,5973,CÁDIZ,CADIZ,2,21.9,0.0,19.6,02:30,24.2,12:10,25.0,3.3,7.8,15:10,1018.1,10.0,1015.2,2.0,,es1479a
2018-07-03,5973,CÁDIZ,CADIZ,2,23.0,0.0,20.2,06:40,25.7,13:20,26.0,4.4,10.0,14:40,1017.8,23.0,1015.7,4.0,,es1479a
2018-07-04,5973,CÁDIZ,CADIZ,2,21.5,0.0,18.9,05:00,24.1,15:00,31.0,5.3,12.5,01:10,1020.8,-2.0,1017.2,2.0,,es1479a
2018-07-05,5973,CÁDIZ,CADIZ,2,22.6,0.0,20.0,05:50,25.3,16:40,28.0,4.2,9.2,14:30,1021.1,8.0,1018.6,20.0,,es1479a
2018-07-06,5973,CÁDIZ,CADIZ,2,23.4,0.0,19.7,04:30,27.0,13:40,29.0,3.6,7.8,14:10,1019.0,0.0,1015.9,18.0,,es1479a
2018-07-07,5973,CÁDIZ,CADIZ,2,26.2,0.0,21.5,05:10,30.9,12:40,31.0,2.8,7.2,13:50,1017.1,0.0,1014.3,-2.0,,es1479a
2018-07-08,5973,CÁDIZ,CADIZ,2,25.8,0.0,22.3,03:10,29.2,10:50,24.0,3.1,7.5,11:50,1018.4,23.0,1015.4,4.0,,es1479a
2018-07-09,5973,CÁDIZ,CADIZ,2,24.8,0.0,22.6,23:50,26.9,13:40,28.0,3.9,6.7,15:40,1018.3,9.0,1015.8,18.0,,es1479a
2018-07-10,5973,CÁDIZ,CADIZ,2,22.6,0.0,20.5,23:50,24.7,15:40,22.0,3.6,8.1,15:40,1019.2,11.0,1016.6,4.0,,es1479a
2018-07-11,5973,CÁDIZ,CADIZ,2,21.8,0.0,20.1,-2,23.6,13:30,24.0,3.3,10.6,09:40,1017.0,11.0,1014.3,19.0,,es1479a
2018-07-12,5973,CÁDIZ,CADIZ,2,23.0,0.0,20.4,04:00,25.5,14:00,19.0,3.3,7.2,-2,1016.6,-2.0,1014.4,4.0,,es1479a
2018-07-13,5973,CÁDIZ,CADIZ,2,23.2,0.0,20.7,02:50,25.6,15:50,19.0,2.5,7.2,00:00,1018.0,22.0,1015.4,2.0,,es1479a
2018-07-14,5973,CÁDIZ,CADIZ,2,21.9,0.0,19.9,05:40,23.9,14:10,30.0,3.1,8.3,15:10,1020.5,23.0,1017.3,-2.0,,es1479a
2018-07-15,5973,CÁDIZ,CADIZ,2,21.9,0.0,19.5,05:20,24.3,14:10,28.0,3.9,8.9,22:50,1021.0,11.0,1018.8,-2.0,,es1479a
2018-07-16,5973,CÁDIZ,CADIZ,2,22.0,0.0,20.0,05:40,24.1,13:30,31.0,4.4,9.4,17:30,1020.8,10.0,1015.6,20.0,,es1479a
2018-07-17,5973,CÁDIZ,CADIZ,2,24.0,0.0,20.1,04:20,27.9,15:00,99.0,3.1,7.2,-2,1016.0,0.0,1011.7,18.0,,es1479a
2018-07-18,5973,CÁDIZ,CADIZ,2,23.2,0.0,21.1,-2,25.4,15:00,14.0,4.2,8.6,07:50,1015.7,10.0,1013.3,4.0,,es1479a
2018-07-19,5973,CÁDIZ,CADIZ,2,23.0,0.0,19.9,05:00,26.2,15:50,26.0,3.1,6.9,15:20,1016.5,11.0,1014.3,3.0,,es1479a
2018-07-20,5973,CÁDIZ,CADIZ,2,23.0,0.0,20.8,01:40,25.1,14:50,26.0,4.4,10.3,12:50,1016.1,10.0,1013.6,18.0,,es1479a
2018-07-21,5973,CÁDIZ,CADIZ,2,22.7,0.0,20.5,05:40,24.9,13:50,26.0,2.5,7.8,15:10,1015.7,11.0,1012.3,19.0,,es1479a
2018-07-22,5973,CÁDIZ,CADIZ,2,23.0,0.0,20.0,05:20,26.1,-2,25.0,2.8,6.9,16:30,1014.9,24.0,1011.8,4.0,,es1479a
2018-07-23,5973,CÁDIZ,CADIZ,2,23.6,0.0,20.7,05:00,26.4,12:40,99.0,3.1,7.8,-2,1016.0,23.0,1013.9,4.0,,es1479a
2018-07-24,5973,CÁDIZ,CADIZ,2,22.9,0.0,19.8,05:50,26.0,15:40,28.0,3.3,7.5,16:50,1016.4,-2.0,1013.9,17.0,,es1479a
2018-07-25,5973,CÁDIZ,CADIZ,2,23.0,0.0,20.5,05:20,25.6,16:20,99.0,3.6,7.2,-2,1015.8,10.0,1013.3,18.0,,es1479a
2018-07-26,5973,CÁDIZ,CADIZ,2,23.2,0.0,20.5,05:20,25.8,15:40,99.0,2.5,6.1,-2,1015.3,10.0,1012.5,18.0,,es1479a
2018-07-27,5973,CÁDIZ,CADIZ,2,23.5,0.0,20.9,06:00,26.1,15:30,25.0,4.2,8.1,14:00,1014.2,11.0,1012.1,18.0,,es1479a
2018-07-28,5973,CÁDIZ,CADIZ,2,23.7,0.0,21.6,05:50,25.8,16:20,27.0,3.6,8.3,19:00,1016.8,23.0,1013.3,3.0,,es1479a
2018-07-29,5973,CÁDIZ,CADIZ,2,22.6,0.0,20.8,05:20,24.5,14:30,24.0,4.4,8.6,14:50,1018.8,-2.0,1016.3,-2.0,,es1479a
2018-07-30,5973,CÁDIZ,CADIZ,2,23.0,0.0,20.6,05:30,25.5,15:00,26.0,3.1,8.3,18:20,1018.2,8.0,1015.9,-2.0,,es1479a
2018-07-31,5973,CÁDIZ,CADIZ,2,24.0,0.0,20.0,07:20,28.0,15:40,32.0,4.4,10.6,15:40,1015.9,0.0,1011.6,18.0,,es1479a
2018-08-01,5973,CÁDIZ,CADIZ,2,27.8,0.0,23.1,06:30,32.6,12:20,11.0,7.8,19.7,15:50,1012.2,10.0,1009.3,19.0,,es1479a
2018-08-02,5973,CÁDIZ,CADIZ,2,29.2,0.0,26.6,23:20,31.8,16:10,11.0,11.9,20.3,12:50,1013.6,22.0,1009.9,4.0,,es1479a
2018-08-03,5973,CÁDIZ,CADIZ,2,29.4,0.0,24.1,22:30,34.8,14:10,12.0,3.6,15.3,00:10,1015.2,-2.0,1012.6,19.0,,es1479a
2018-08-04,5973,CÁDIZ,CADIZ,2,25.8,0.0,22.6,08:00,29.0,16:50,99.0,3.1,6.1,-2,1015.8,11.0,1012.8,2.0,,es1479a
2018-08-05,5973,CÁDIZ,CADIZ,2,27.8,0.0,24.1,05:30,31.6,15:20,12.0,2.8,6.9,21:10,1014.4,11.0,1011.8,17.0,,es1479a
2018-08-06,5973,CÁDIZ,CADIZ,2,28.8,0.0,23.8,05:30,33.8,11:20,26.0,3.3,8.3,14:40,1013.8,9.0,1011.1,-2.0,,es1479a
2018-08-07,5973,CÁDIZ,CADIZ,2,27.6,0.0,24.3,23:59,31.0,16:00,29.0,3.6,7.2,12:20,1011.7,0.0,1008.8,18.0,,es1479a
2018-08-08,5973,CÁDIZ,CADIZ,2,24.1,0.0,22.3,23:00,25.9,09:30,25.0,2.8,9.2,16:00,1014.3,23.0,1010.3,3.0,,es1479a
2018-08-09,5973,CÁDIZ,CADIZ,2,23.7,0.0,20.9,05:50,26.5,16:30,28.0,4.2,9.4,13:30,1017.0,12.0,1013.9,1.0,,es1479a
2018-08-10,5973,CÁDIZ,CADIZ,2,24.9,0.0,20.8,06:00,29.0,18:00,15.0,2.8,6.4,01:30,1018.2,-2.0,1015.8,1.0,,es1479a
2018-08-11,5973,CÁDIZ,CADIZ,2,28.4,0.0,24.6,04:40,32.1,14:40,10.0,3.6,11.1,11:40,1018.2,0.0,1014.9,18.0,,es1479a
2018-08-12,5973,CÁDIZ,CADIZ,2,27.0,0.0,23.5,23:30,30.6,10:20,27.0,3.1,7.5,15:30,1016.1,11.0,1013.7,18.0,,es1479a
2018-08-13,5973,CÁDIZ,CADIZ,2,24.0,0.0,20.8,05:00,27.3,15:10,24.0,3.9,7.8,15:40,1016.2,11.0,1013.4,19.0,,es1479a
2018-08-14,5973,CÁDIZ,CADIZ,2,23.8,0.0,21.2,23:40,26.4,15:00,17.0,3.3,7.8,08:30,1017.5,12.0,1014.7,4.0,,es1479a
2018-08-15,5973,CÁDIZ,CADIZ,2,22.9,0.0,20.7,06:00,25.1,15:10,17.0,4.4,8.6,07:20,1017.5,-2.0,1015.3,3.0,,es1479a
2018-08-16,5973,CÁDIZ,CADIZ,2,23.5,0.0,21.1,00:00,25.9,14:40,99.0,3.1,6.4,-2,1017.5,10.0,1014.8,18.0,,es1479a
2018-08-17,5973,CÁDIZ,CADIZ,2,23.2,0.0,20.3,04:40,26.0,15:20,30.0,3.6,8.3,14:20,1016.6,0.0,1013.1,17.0,,es1479a
2018-08-18,5973,CÁDIZ,CADIZ,2,27.4,0.0,23.6,00:20,31.2,15:00,10.0,8.6,15.8,09:20,1014.8,11.0,1011.7,17.0,,es1479a
2018-08-19,5973,CÁDIZ,CADIZ,2,27.7,0.0,24.9,04:30,30.5,14:50,10.0,9.7,18.9,-2,1015.0,10.0,1012.6,0.0,,es1479a
2018-08-20,5973,CÁDIZ,CADIZ,2,27.4,0.0,24.4,05:40,30.4,12:50,10.0,8.3,16.1,15:20,1015.4,10.0,1012.6,18.0,,es1479a
2018-08-21,5973,CÁDIZ,CADIZ,2,27.0,0.0,23.7,05:40,30.4,14:10,10.0,5.8,13.6,00:00,1014.3,-2.0,1011.4,17.0,,es1479a
2018-08-22,5973,CÁDIZ,CADIZ,2,27.8,0.0,23.0,05:30,32.6,15:00,10.0,3.9,10.8,09:20,1016.1,24.0,1013.3,3.0,,es1479a
2018-08-23,5973,CÁDIZ,CADIZ,2,27.0,0.0,23.2,04:40,30.8,12:50,99.0,2.2,6.1,-2,1016.5,21.0,1014.4,4.0,,es1479a
2018-08-24,5973,CÁDIZ,CADIZ,2,26.6,0.0,23.0,05:10,30.1,16:40,26.0,2.8,7.2,11:50,1016.7,-2.0,1013.5,18.0,,es1479a
2018-08-25,5973,CÁDIZ,CADIZ,2,25.1,0.1,22.6,07:20,27.6,15:40,17.0,2.8,7.2,08:40,1014.3,9.0,1010.8,-2.0,,es1479a
2018-08-26,5973,CÁDIZ,CADIZ,2,24.8,0.0,20.7,07:10,28.8,16:30,9.0,2.8,10.6,23:20,1013.5,10.0,1010.8,2.0,,es1479a
2018-08-27,5973,CÁDIZ,CADIZ,2,27.8,0.0,23.3,23:00,32.2,13:00,10.0,6.4,16.7,11:20,1014.9,24.0,1009.0,4.0,,es1479a
2018-08-28,5973,CÁDIZ,CADIZ,2,24.3,0.0,22.3,23:00,26.3,10:20,18.0,3.1,9.4,00:00,1016.6,22.0,1013.7,4.0,,es1479a
2018-08-29,5973,CÁDIZ,CADIZ,2,23.9,0.0,21.8,04:20,26.0,14:30,25.0,3.1,8.6,17:10,1017.8,10.0,1015.6,18.0,,es1479a
2018-08-30,5973,CÁDIZ,CADIZ,2,24.6,0.0,21.8,-2,27.4,17:40,10.0,3.1,10.3,22:50,1017.2,10.0,1013.7,18.0,,es1479a
2018-08-31,5973,CÁDIZ,CADIZ,2,27.7,0.0,23.9,06:30,31.5,14:20,10.0,6.4,14.2,20:10,1015.1,0.0,1011.5,18.0,,es1479a
2018-09-01,5973,CÁDIZ,CADIZ,2,27.8,0.0,25.0,06:00,30.5,13:40,12.0,9.4,16.4,11:20,1013.6,9.0,1011.4,18.0,,es1479a
2018-09-02,5973,CÁDIZ,CADIZ,2,27.8,0.0,23.1,22:30,32.6,14:50,14.0,6.7,15.3,02:40,1014.0,23.0,1010.5,17.0,,es1479a
2018-09-03,5973,CÁDIZ,CADIZ,2,24.2,0.0,22.1,06:10,26.4,13:40,27.0,2.5,6.7,14:30,1014.1,0.0,1012.1,5.0,,es1479a
2018-09-04,5973,CÁDIZ,CADIZ,2,24.4,0.0,22.0,01:10,26.8,14:20,26.0,2.5,6.7,16:20,1015.0,23.0,1012.3,5.0,,es1479a
2018-09-05,5973,CÁDIZ,CADIZ,2,24.4,0.0,22.2,-2,26.7,14:10,26.0,2.8,6.4,-2,1016.7,10.0,1014.3,2.0,,es1479a
2018-09-06,5973,CÁDIZ,CADIZ,2,23.2,0.0,21.3,23:20,25.1,14:30,24.0,2.5,6.4,12:20,1015.7,10.0,1013.7,-2.0,,es1479a
2018-09-07,5973,CÁDIZ,CADIZ,2,23.0,0.0,21.1,04:50,24.8,12:50,27.0,2.8,7.5,15:00,1014.5,-2.0,1012.0,16.0,,es1479a
2018-09-08,5973,CÁDIZ,CADIZ,2,22.8,0.2,20.9,06:00,24.8,13:50,28.0,2.5,6.7,17:00,1017.6,24.0,1013.7,4.0,,es1479a
2018-09-09,5973,CÁDIZ,CADIZ,2,23.4,0.0,20.4,02:30,26.3,15:00,26.0,2.8,7.2,16:20,1019.1,22.0,1016.3,15.0,,es1479a
2018-09-10,5973,CÁDIZ,CADIZ,2,26.2,0.0,20.9,06:20,31.6,12:50,11.0,3.9,15.3,19:50,1018.7,10.0,1016.0,17.0,,es1479a
2018-09-11,5973,CÁDIZ,CADIZ,2,27.0,0.0,23.9,06:00,30.2,13:30,11.0,7.2,16.7,17:40,1018.9,10.0,1015.6,18.0,,es1479a
2018-09-12,5973,CÁDIZ,CADIZ,2,26.2,0.0,23.5,23:59,28.9,10:00,12.0,3.6,13.3,00:40,1020.8,11.0,1017.6,1.0,,es1479a
2018-09-13,5973,CÁDIZ,CADIZ,2,24.6,0.0,22.5,06:10,26.7,15:00,26.0,2.2,6.7,12:50,1020.3,10.0,1017.3,19.0,,es1479a
2018-09-14,5973,CÁDIZ,CADIZ,2,23.2,5.1,20.5,23:30,25.8,10:30,4.0,1.4,7.8,20:30,1018.9,20.0,1014.8,17.0,,es1479a
2018-09-15,5973,CÁDIZ,CADIZ,2,24.3,0.0,20.5,00:10,28.1,12:40,10.0,2.2,7.2,23:59,1018.9,23.0,1015.2,2.0,,es1479a
2018-09-16,5973,CÁDIZ,CADIZ,2,26.2,0.0,21.5,05:10,30.8,12:50,11.0,3.6,11.7,20:50,1019.0,0.0,1015.7,16.0,,es1479a
2018-09-17,5973,CÁDIZ,CADIZ,2,26.8,0.0,22.9,06:30,30.6,13:20,9.0,3.6,9.7,01:40,1016.2,1.0,1012.2,17.0,,es1479a
2018-09-18,5973,CÁDIZ,CADIZ,2,25.6,0.0,23.9,04:50,27.4,14:00,26.0,2.8,6.4,12:20,1017.2,21.0,1013.8,3.0,,es1479a
2018-09-19,5973,CÁDIZ,CADIZ,2,25.4,0.0,22.6,06:40,28.2,16:30,26.0,3.3,7.2,13:20,1018.9,10.0,1016.5,4.0,,es1479a
2018-09-20,5973,CÁDIZ,CADIZ,2,26.4,0.0,22.9,05:50,29.9,14:30,10.0,2.5,8.6,08:40,1018.8,9.0,1015.9,-2.0,,es1479a
2018-09-21,5973,CÁDIZ,CADIZ,2,25.2,0.0,21.9,05:10,28.5,11:30,12.0,2.5,6.1,00:00,1018.5,10.0,1016.2,-2.0,,es1479a
2018-09-22,5973,CÁDIZ,CADIZ,2,27.1,0.0,22.3,06:20,31.9,13:50,11.0,5.8,13.9,15:40,1020.0,10.0,1017.5,3.0,,es1479a
2018-09-23,5973,CÁDIZ,CADIZ,2,27.8,0.0,23.4,03:20,32.3,12:30,12.0,6.4,13.9,16:40,1020.2,9.0,1017.1,17.0,,es1479a
2018-09-24,5973,CÁDIZ,CADIZ,2,28.7,0.0,23.9,07:20,33.5,11:10,11.0,3.9,11.4,23:00,1019.1,10.0,1016.0,-2.0,,es1479a
2018-09-25,5973,CÁDIZ,CADIZ,2,27.2,0.0,24.1,05:00,30.3,12:40,11.0,6.7,17.5,23:59,1019.3,10.0,1016.8,-2.0,,es1479a
2018-09-26,5973,CÁDIZ,CADIZ,2,26.6,0.0,24.3,06:20,28.8,13:50,10.0,11.4,20.8,09:50,1022.9,24.0,1017.9,1.0,,es1479a
2018-09-27,5973,CÁDIZ,CADIZ,2,25.8,0.0,23.4,23:59,28.2,12:50,10.0,7.8,18.3,23:40,1023.4,10.0,1019.2,24.0,,es1479a
2018-09-28,5973,CÁDIZ,CADIZ,2,25.4,0.0,22.8,06:20,28.0,14:30,11.0,6.1,16.7,-2,1019.3,0.0,1014.6,18.0,,es1479a
2018-09-29,5973,CÁDIZ,CADIZ,2,24.9,0.0,21.7,06:30,28.1,13:40,23.0,3.1,6.4,08:00,1016.1,9.0,1012.7,16.0,,es1479a
2018-09-30,5973,CÁDIZ,CADIZ,2,24.2,0.8,21.2,06:00,27.1,10:30,18.0,2.8,9.4,14:50,1017.4,11.0,1014.1,3.0,,es1479a
2018-10-01,5973,CÁDIZ,CADIZ,2,23.8,0.0,21.4,05:20,26.3,14:30,26.0,2.2,6.4,14:20,1018.3,10.0,1015.6,17.0,,es1479a
2018-10-02,5973,CÁDIZ,CADIZ,2,23.4,0.0,20.1,07:50,26.6,14:10,11.0,2.2,11.1,23:30,1019.3,23.0,1015.8,3.0,,es1479a
2018-10-03,5973,CÁDIZ,CADIZ,2,24.8,0.0,21.4,07:20,28.2,12:50,12.0,5.3,11.9,22:00,1020.6,10.0,1017.9,16.0,,es1479a
2018-10-04,5973,CÁDIZ,CADIZ,2,24.5,0.0,19.9,05:30,29.1,12:20,11.0,5.6,13.3,18:00,1018.7,0.0,1015.3,18.0,,es1479a
2018-10-05,5973,CÁDIZ,CADIZ,2,24.6,0.0,21.2,06:20,28.0,14:10,12.0,6.4,13.6,20:20,1015.9,9.0,1012.8,17.0,,es1479a
2018-10-06,5973,CÁDIZ,CADIZ,2,24.6,0.0,21.1,05:40,28.0,11:30,11.0,2.8,13.3,02:00,1016.7,23.0,1012.9,2.0,,es1479a
2018-10-07,5973,CÁDIZ,CADIZ,2,23.0,0.0,20.4,06:50,25.6,15:10,26.0,2.5,6.4,16:10,1016.6,10.0,1014.2,24.0,,es1479a
2018-10-08,5973,CÁDIZ,CADIZ,2,22.2,0.0,19.5,06:20,25.0,14:50,14.0,3.1,6.1,-2,1014.9,10.0,1011.1,24.0,,es1479a
2018-10-09,5973,CÁDIZ,CADIZ,2,21.4,0.0,18.2,07:00,24.6,16:30,99.0,2.5,6.4,13:30,1011.1,0.0,1006.6,17.0,,es1479a
2018-10-10,5973,CÁDIZ,CADIZ,2,22.2,9.6,20.1,09:00,24.3,16:00,18.0,2.5,8.3,11:20,1010.1,23.0,1005.6,4.0,,es1479a
2018-10-11,5973,CÁDIZ,CADIZ,2,22.8,2.2,20.6,08:20,24.9,15:10,99.0,2.8,13.1,-2,1019.0,24.0,1008.9,3.0,,es1479a
2018-10-12,5973,CÁDIZ,CADIZ,2,22.9,0.0,20.5,05:30,25.3,13:40,17.0,3.6,10.3,10:00,1021.8,11.0,1018.5,2.0,,es1479a
2018-10-13,5973,CÁDIZ,CADIZ,2,24.4,3.9,20.3,03:40,28.5,13:40,14.0,4.7,10.8,22:20,1018.6,0.0,1010.6,24.0,,es1479a
2018-10-14,5973,CÁDIZ,CADIZ,2,19.9,0.1,17.1,06:00,22.7,00:30,32.0,6.4,12.5,11:50,1015.6,23.0,1010.5,3.0,,es1479a
2018-10-15,5973,CÁDIZ,CADIZ,2,18.4,3.1,15.1,07:20,21.6,12:30,24.0,5.6,16.1,18:00,1015.6,9.0,1010.0,18.0,,es1479a
2018-10-16,5973,CÁDIZ,CADIZ,2,20.3,0.0,17.4,08:00,23.2,16:10,32.0,2.8,9.2,01:00,1016.3,22.0,1010.6,3.0,,es1479a
2018-10-17,5973,CÁDIZ,CADIZ,2,20.2,6.4,16.7,06:10,23.8,13:20,24.0,2.5,6.1,17:40,1017.1,10.0,1011.1,24.0,,es1479a
2018-10-18,5973,CÁDIZ,CADIZ,2,17.8,0.7,15.1,06:40,20.5,00:00,31.0,1.7,15.8,04:20,1011.1,0.0,1004.6,5.0,,es1479a
2018-10-19,5973,CÁDIZ,CADIZ,2,18.0,8.5,13.9,06:40,22.0,13:10,10.0,3.6,10.8,18:50,1013.0,22.0,1008.7,3.0,,es1479a
2018-10-20,5973,CÁDIZ,CADIZ,2,17.4,41.6,15.0,19:10,19.8,11:20,2.0,4.4,9.7,18:30,1015.4,22.0,1011.8,3.0,,es1479a
2018-10-21,5973,CÁDIZ,CADIZ,2,20.2,0.0,16.0,00:00,24.5,13:50,2.0,0.8,3.6,22:50,1018.5,24.0,1014.7,3.0,,es1479a
2018-10-22,5973,CÁDIZ,CADIZ,2,21.1,0.0,17.7,06:30,24.5,11:10,12.0,1.9,6.9,23:59,1020.6,22.0,1017.6,3.0,,es1479a
2018-10-23,5973,CÁDIZ,CADIZ,2,22.2,0.0,20.3,-2,24.0,12:20,12.0,5.3,10.0,11:10,1023.9,23.0,1019.4,3.0,,es1479a
2018-10-24,5973,CÁDIZ,CADIZ,2,21.8,0.0,17.7,07:10,25.8,15:30,99.0,2.5,7.8,-2,1023.8,-2.0,1019.7,24.0,,es1479a
2018-10-25,5973,CÁDIZ,CADIZ,2,21.6,0.8,17.2,06:20,26.1,11:40,10.0,1.1,5.0,02:10,1019.8,0.0,1015.2,24.0,,es1479a
2018-10-26,5973,CÁDIZ,CADIZ,2,20.0,1.5,17.1,10:10,22.9,13:40,10.0,2.5,8.3,10:20,1015.6,9.0,1011.8,17.0,,es1479a
2018-10-27,5973,CÁDIZ,CADIZ,2,17.4,0.0,14.6,23:50,20.3,11:30,33.0,4.4,15.0,20:30,1012.1,0.0,1005.7,18.0,,es1479a
2018-10-28,5973,CÁDIZ,CADIZ,2,13.8,0.0,11.6,07:30,16.1,16:00,33.0,7.2,13.6,01:00,1009.3,24.0,1003.4,7.0,,es1479a
2018-10-29,5973,CÁDIZ,CADIZ,2,14.2,3.4,11.3,08:10,17.2,15:40,32.0,5.6,11.1,00:50,1012.9,11.0,1009.2,0.0,,es1479a
2018-10-30,5973,CÁDIZ,CADIZ,2,15.7,13.0,13.4,09:10,18.0,07:50,23.0,6.4,17.5,08:40,1010.0,0.0,1001.2,14.0,,es1479a
2018-10-31,5973,CÁDIZ,CADIZ,2,15.0,22.1,12.3,23:59,17.8,17:20,24.0,5.0,16.7,17:20,1010.4,10.0,999.2,17.0,,es1479a
2018-11-01,5973,CÁDIZ,CADIZ,2,14.1,0.0,10.9,07:30,17.3,14:10,28.0,3.1,6.4,15:00,1023.2,23.0,1009.3,0.0,,es1479a
2018-11-02,5973,CÁDIZ,CADIZ,2,15.4,0.0,12.7,07:10,18.2,20:00,31.0,2.8,7.8,14:10,1025.3,11.0,1023.0,-2.0,,es1479a
2018-11-03,5973,CÁDIZ,CADIZ,2,16.8,0.0,12.9,06:50,20.8,14:30,34.0,2.8,6.4,02:50,1023.1,0.0,1018.2,24.0,,es1479a
2018-11-04,5973,CÁDIZ,CADIZ,2,17.0,8.8,14.5,05:20,19.4,15:10,21.0,1.7,10.6,23:59,1018.2,0.0,1009.0,24.0,,es1479a
2018-11-05,5973,CÁDIZ,CADIZ,2,15.2,0.1,12.2,04:30,18.2,00:00,32.0,5.0,15.8,03:50,1015.7,24.0,1005.8,3.0,,es1479a
2018-11-06,5973,CÁDIZ,CADIZ,2,15.3,0.0,11.5,06:40,19.1,14:40,31.0,1.4,6.9,00:20,1018.6,-2.0,1015.5,2.0,,es1479a
2018-11-07,5973,CÁDIZ,CADIZ,2,17.2,1.8,15.8,23:50,18.5,10:30,99.0,3.6,10.8,-2,1019.0,21.0,1015.5,1.0,,es1479a
2018-11-08,5973,CÁDIZ,CADIZ,2,17.0,5.9,15.4,13:20,18.7,16:20,26.0,4.7,11.9,12:50,1021.5,24.0,1016.5,12.0,,es1479a
