fecha,indicativo,nombre,provincia,altitud,tmed,prec,tmin,tmax,siteAQ
2018-12-08,9262,PAMPLONA,NAVARRA,450,11.1,"0,0",8.3,13.9,es1740a
2018-12-09,9262,PAMPLONA,NAVARRA,450,9.2,"0,0",4.4,14.0,es1740a
2018-12-10,9262,PAMPLONA,NAVARRA,450,10.8,"0,0",8.6,13.0,es1740a
2018-12-11,9262,PAMPLONA,NAVARRA,450,5.8,"0,0",0.9,10.7,es1740a
2018-12-12,9262,PAMPLONA,NAVARRA,450,6.6,"4,1",1.3,11.8,es1740a
2018-12-13,9262,PAMPLONA,NAVARRA,450,8.2,"17,1",7.3,9.2,es1740a
2018-12-14,9262,PAMPLONA,NAVARRA,450,8.6,"2,3",7.4,9.8,es1740a
2018-12-15,9262,PAMPLONA,NAVARRA,450,7.1,"9,6",4.0,10.2,es1740a
2018-12-16,9262,PAMPLONA,NAVARRA,450,10.6,"5,3",6.5,14.8,es1740a
2018-12-17,9262,PAMPLONA,NAVARRA,450,6.0,"0,0",2.4,9.7,es1740a
2018-12-18,9262,PAMPLONA,NAVARRA,450,7.6,"0,0",3.8,11.3,es1740a
2018-12-19,9262,PAMPLONA,NAVARRA,450,8.9,"0,0",5.0,12.8,es1740a
2018-12-20,9262,PAMPLONA,NAVARRA,450,8.6,"0,0",3.9,13.2,es1740a
2018-12-21,9262,PAMPLONA,NAVARRA,450,9.1,"0,0",5.9,12.3,es1740a
2018-12-22,9262,PAMPLONA,NAVARRA,450,9.6,"0,0",5.9,13.2,es1740a
2018-12-23,9262,PAMPLONA,NAVARRA,450,7.9,"0,0",4.4,11.4,es1740a
2018-12-24,9262,PAMPLONA,NAVARRA,450,9.8,"0,0",3.9,15.6,es1740a
2018-12-25,9262,PAMPLONA,NAVARRA,450,7.9,"0,0",4.0,11.8,es1740a
2018-12-26,9262,PAMPLONA,NAVARRA,450,5.6,"0,0",3.2,7.9,es1740a
2018-12-27,9262,PAMPLONA,NAVARRA,450,4.0,"0,0",2.7,5.2,es1740a
2018-12-28,9262,PAMPLONA,NAVARRA,450,6.2,"0,0",1.5,10.9,es1740a
2018-12-29,9262,PAMPLONA,NAVARRA,450,9.0,"0,0",6.7,11.2,es1740a
2018-12-30,9262,PAMPLONA,NAVARRA,450,8.3,"0,0",0.8,15.8,es1740a
2018-12-31,9262,PAMPLONA,NAVARRA,450,9.8,"0,0",0.9,18.7,es1740a
2019-01-01,9262,PAMPLONA,NAVARRA,450,8.5,"0,0",3.2,13.8,es1740a
2019-01-02,9262,PAMPLONA,NAVARRA,450,4.6,"0,0",3.2,5.9,es1740a
2019-01-03,9262,PAMPLONA,NAVARRA,450,7.8,"0,0",1.0,14.7,es1740a
2019-01-04,9262,PAMPLONA,NAVARRA,450,7.4,"0,0",1.9,12.8,es1740a
2019-01-05,9262,PAMPLONA,NAVARRA,450,8.6,"0,0",2.8,14.3,es1740a
2019-01-06,9262,PAMPLONA,NAVARRA,450,7.1,"0,0",3.4,10.8,es1740a
2019-01-07,9262,PAMPLONA,NAVARRA,450,3.2,"0,0",0.7,5.7,es1740a
2019-01-08,9262,PAMPLONA,NAVARRA,450,4.4,"0,0",1.6,7.3,es1740a
2019-01-09,9262,PAMPLONA,NAVARRA,450,7.6,"0,3",5.5,9.7,es1740a
2019-01-10,9262,PAMPLONA,NAVARRA,450,3.2,"0,0",2.2,4.1,es1740a
2019-01-11,9262,PAMPLONA,NAVARRA,450,2.6,"0,0",-0.6,5.7,es1740a
2019-01-12,9262,PAMPLONA,NAVARRA,450,5.6,"0,0",1.9,9.2,es1740a
2019-01-13,9262,PAMPLONA,NAVARRA,450,8.1,"0,0",6.4,9.8,es1740a
2019-01-14,9262,PAMPLONA,NAVARRA,450,9.2,"0,0",7.6,10.9,es1740a
2019-01-15,9262,PAMPLONA,NAVARRA,450,9.4,"0,0",4.9,13.8,es1740a
2019-01-16,9262,PAMPLONA,NAVARRA,450,4.8,"0,0",-0.3,9.8,es1740a
2019-01-17,9262,PAMPLONA,NAVARRA,450,5.3,"0,9",0.8,9.8,es1740a
2019-01-18,9262,PAMPLONA,NAVARRA,450,4.1,"0,0",1.0,7.2,es1740a
2019-01-19,9262,PAMPLONA,NAVARRA,450,4.8,"5,1",1.4,8.3,es1740a
2019-01-20,9262,PAMPLONA,NAVARRA,450,6.1,"6,6",4.2,8.0,es1740a
2019-01-21,9262,PAMPLONA,NAVARRA,450,4.8,"0,6",3.4,6.2,es1740a
2019-01-22,9262,PAMPLONA,NAVARRA,450,2.9,"36,7",1.7,4.1,es1740a
2019-01-23,9262,PAMPLONA,NAVARRA,450,3.6,"47,2",0.3,6.8,es1740a
2019-01-24,9262,PAMPLONA,NAVARRA,450,2.8,"0,7",1.4,4.2,es1740a
2019-01-25,9262,PAMPLONA,NAVARRA,450,6.0,"0,0",1.8,10.1,es1740a
2019-01-26,9262,PAMPLONA,NAVARRA,450,10.3,"0,0",7.4,13.2,es1740a
2019-01-27,9262,PAMPLONA,NAVARRA,450,4.5,"21,8",1.9,7.1,es1740a
2019-01-28,9262,PAMPLONA,NAVARRA,450,6.0,"14,4",3.4,8.6,es1740a
2019-01-29,9262,PAMPLONA,NAVARRA,450,6.2,"20,0",4.5,7.9,es1740a
2019-01-30,9262,PAMPLONA,NAVARRA,450,4.6,"15,2",1.4,7.8,es1740a
2019-01-31,9262,PAMPLONA,NAVARRA,450,5.8,"12,6",2.6,8.9,es1740a
2019-02-01,9262,PAMPLONA,NAVARRA,450,7.8,"28,2",4.8,10.8,es1740a
2019-02-02,9262,PAMPLONA,NAVARRA,450,3.5,"17,0",1.9,5.1,es1740a
2019-02-03,9262,PAMPLONA,NAVARRA,450,2.9,"2,3",0.0,5.8,es1740a
2019-02-04,9262,PAMPLONA,NAVARRA,450,4.4,"0,0",-1.3,10.0,es1740a
2019-02-05,9262,PAMPLONA,NAVARRA,450,9.0,"0,0",5.1,12.8,es1740a
2019-02-06,9262,PAMPLONA,NAVARRA,450,10.8,"0,0",6.5,15.2,es1740a
2019-02-07,9262,PAMPLONA,NAVARRA,450,7.3,"0,0",4.0,10.6,es1740a
2019-02-08,9262,PAMPLONA,NAVARRA,450,7.2,"0,0",0.7,13.8,es1740a
2019-02-09,9262,PAMPLONA,NAVARRA,450,9.0,"0,0",3.6,14.4,es1740a
2019-02-10,9262,PAMPLONA,NAVARRA,450,8.6,"4,2",7.1,10.0,es1740a
2019-02-11,9262,PAMPLONA,NAVARRA,450,7.1,"1,3",5.2,9.0,es1740a
2019-02-12,9262,PAMPLONA,NAVARRA,450,8.1,"0,0",1.4,14.8,es1740a
2019-02-13,9262,PAMPLONA,NAVARRA,450,7.4,"0,0",-0.1,14.8,es1740a
2019-02-14,9262,PAMPLONA,NAVARRA,450,8.8,"0,0",1.4,16.1,es1740a
2019-02-15,9262,PAMPLONA,NAVARRA,450,7.6,"0,0",0.5,14.8,es1740a
2019-02-16,9262,PAMPLONA,NAVARRA,450,8.8,"0,0",0.7,17.0,es1740a
2019-02-17,9262,PAMPLONA,NAVARRA,450,11.5,"0,0",4.8,18.2,es1740a
2019-02-18,9262,PAMPLONA,NAVARRA,450,8.1,"0,0",1.4,14.8,es1740a
2019-02-19,9262,PAMPLONA,NAVARRA,450,8.6,"0,0",2.4,14.9,es1740a
2019-02-20,9262,PAMPLONA,NAVARRA,450,8.4,"0,0",1.7,15.0,es1740a
2019-02-21,9262,PAMPLONA,NAVARRA,450,10.2,"0,0",2.6,17.8,es1740a
2019-02-22,9262,PAMPLONA,NAVARRA,450,11.6,"0,0",2.2,21.1,es1740a
2019-02-23,9262,PAMPLONA,NAVARRA,450,11.0,"0,0",2.1,20.0,es1740a
2019-02-24,9262,PAMPLONA,NAVARRA,450,10.9,"0,0",3.8,18.0,es1740a
2019-02-25,9262,PAMPLONA,NAVARRA,450,11.0,"0,0",3.4,18.7,es1740a
2019-02-26,9262,PAMPLONA,NAVARRA,450,12.2,"0,0",3.2,21.3,es1740a
2019-02-27,9262,PAMPLONA,NAVARRA,450,13.3,"0,0",3.5,23.1,es1740a
2019-02-28,9262,PAMPLONA,NAVARRA,450,11.1,"0,0",7.2,15.0,es1740a
2019-03-01,9262,PAMPLONA,NAVARRA,450,9.2,"0,0",3.4,15.0,es1740a
2019-03-02,9262,PAMPLONA,NAVARRA,450,10.9,"0,0",4.9,16.9,es1740a
2019-03-03,9262,PAMPLONA,NAVARRA,450,9.9,"0,0",3.8,16.0,es1740a
2019-03-04,9262,PAMPLONA,NAVARRA,450,11.6,"0,0",9.7,13.6,es1740a
2019-03-05,9262,PAMPLONA,NAVARRA,450,10.6,"0,0",4.2,17.0,es1740a
2019-03-06,9262,PAMPLONA,NAVARRA,450,14.6,"7,3",12.4,16.8,es1740a
2019-03-07,9262,PAMPLONA,NAVARRA,450,8.6,"1,4",3.2,14.1,es1740a
2019-03-08,9262,PAMPLONA,NAVARRA,450,10.2,"0,0",7.3,13.2,es1740a
2019-03-09,9262,PAMPLONA,NAVARRA,450,11.8,"0,0",5.8,17.9,es1740a
2019-03-10,9262,PAMPLONA,NAVARRA,450,10.6,"0,0",6.1,15.1,es1740a
2019-03-11,9262,PAMPLONA,NAVARRA,450,10.0,"0,0",7.0,13.0,es1740a
2019-03-12,9262,PAMPLONA,NAVARRA,450,8.8,"0,0",0.5,17.0,es1740a
2019-03-13,9262,PAMPLONA,NAVARRA,450,7.4,"4,3",5.3,9.5,es1740a
2019-03-14,9262,PAMPLONA,NAVARRA,450,7.7,"0,0",5.4,10.0,es1740a
2019-03-15,9262,PAMPLONA,NAVARRA,450,10.7,"0,0",7.4,14.0,es1740a
2019-03-16,9262,PAMPLONA,NAVARRA,450,11.6,"0,0",0.8,22.3,es1740a
2019-03-17,9262,PAMPLONA,NAVARRA,450,9.5,"1,8",7.8,11.2,es1740a
2019-03-18,9262,PAMPLONA,NAVARRA,450,7.2,"2,1",4.3,10.2,es1740a
2019-03-19,9262,PAMPLONA,NAVARRA,450,6.7,"2,6",4.3,9.1,es1740a
2019-03-20,9262,PAMPLONA,NAVARRA,450,8.4,"0,0",4.2,12.6,es1740a
2019-03-21,9262,PAMPLONA,NAVARRA,450,8.2,"0,0",0.4,16.0,es1740a
2019-03-22,9262,PAMPLONA,NAVARRA,450,10.4,"0,0",1.7,19.0,es1740a
2019-03-23,9262,PAMPLONA,NAVARRA,450,12.8,"0,0",3.4,22.2,es1740a
2019-03-24,9262,PAMPLONA,NAVARRA,450,13.3,"0,0",5.3,21.3,es1740a
2019-03-25,9262,PAMPLONA,NAVARRA,450,11.2,"0,0",8.7,13.6,es1740a
2019-03-26,9262,PAMPLONA,NAVARRA,450,9.9,"0,0",5.0,14.8,es1740a
2019-03-27,9262,PAMPLONA,NAVARRA,450,11.0,"0,0",5.6,16.5,es1740a
2019-03-28,9262,PAMPLONA,NAVARRA,450,10.7,"0,0",4.4,17.0,es1740a
2019-03-29,9262,PAMPLONA,NAVARRA,450,10.7,"0,0",2.4,19.0,es1740a
2019-03-30,9262,PAMPLONA,NAVARRA,450,11.6,"0,0",4.4,18.8,es1740a
2019-03-31,9262,PAMPLONA,NAVARRA,450,10.4,"1,1",3.7,17.2,es1740a
2019-04-01,9262,PAMPLONA,NAVARRA,450,11.8,"0,0",7.8,15.7,es1740a
2019-04-02,9262,PAMPLONA,NAVARRA,450,12.5,"2,1",7.8,17.2,es1740a
2019-04-03,9262,PAMPLONA,NAVARRA,450,8.0,"0,1",6.3,9.8,es1740a
2019-04-04,9262,PAMPLONA,NAVARRA,450,7.4,"0,0",1.3,13.4,es1740a
2019-04-05,9262,PAMPLONA,NAVARRA,450,9.6,"5,1",7.4,11.9,es1740a
2019-04-06,9262,PAMPLONA,NAVARRA,450,8.6,"4,7",4.3,12.8,es1740a
2019-04-07,9262,PAMPLONA,NAVARRA,450,9.0,"0,0",4.8,13.2,es1740a
2019-04-08,9262,PAMPLONA,NAVARRA,450,9.8,"2,6",7.3,12.3,es1740a
2019-04-09,9262,PAMPLONA,NAVARRA,450,8.6,"10,4",2.4,14.8,es1740a
2019-04-10,9262,PAMPLONA,NAVARRA,450,9.8,"0,9",5.7,14.0,es1740a
2019-04-11,9262,PAMPLONA,NAVARRA,450,9.2,"0,2",6.6,11.9,es1740a
2019-04-12,9262,PAMPLONA,NAVARRA,450,11.2,"0,0",7.5,14.8,es1740a
2019-04-13,9262,PAMPLONA,NAVARRA,450,12.6,"0,0",3.4,21.9,es1740a
2019-04-14,9262,PAMPLONA,NAVARRA,450,14.2,"0,0",7.5,20.9,es1740a
2019-04-15,9262,PAMPLONA,NAVARRA,450,15.6,"29,6",8.4,22.8,es1740a
2019-04-16,9262,PAMPLONA,NAVARRA,450,13.8,"0,0",8.3,19.3,es1740a
2019-04-17,9262,PAMPLONA,NAVARRA,450,16.3,"0,0",10.9,21.7,es1740a
2019-04-18,9262,PAMPLONA,NAVARRA,450,14.8,"0,0",10.8,18.8,es1740a
2019-04-19,9262,PAMPLONA,NAVARRA,450,15.5,"0,0",9.7,21.3,es1740a
2019-04-20,9262,PAMPLONA,NAVARRA,450,15.2,"0,0",7.7,22.7,es1740a
2019-04-21,9262,PAMPLONA,NAVARRA,450,13.0,"0,0",10.8,15.3,es1740a
2019-04-22,9262,PAMPLONA,NAVARRA,450,15.8,"0,0",8.7,22.9,es1740a
2019-04-23,9262,PAMPLONA,NAVARRA,450,14.4,"5,9",11.8,17.0,es1740a
2019-04-24,9262,PAMPLONA,NAVARRA,450,9.6,"9,9",6.7,12.5,es1740a
2019-04-25,9262,PAMPLONA,NAVARRA,450,12.0,"0,0",7.6,16.4,es1740a
2019-04-26,9262,PAMPLONA,NAVARRA,450,11.3,"0,0",7.8,14.8,es1740a
2019-04-27,9262,PAMPLONA,NAVARRA,450,10.8,"0,0",5.3,16.4,es1740a
2019-04-28,9262,PAMPLONA,NAVARRA,450,12.8,"0,0",8.5,17.2,es1740a
2019-04-29,9262,PAMPLONA,NAVARRA,450,13.6,"0,0",6.3,20.8,es1740a
2019-04-30,9262,PAMPLONA,NAVARRA,450,13.6,"0,0",7.0,20.3,es1740a
2019-05-01,9262,PAMPLONA,NAVARRA,450,13.3,"0,0",5.4,21.2,es1740a
2019-05-02,9262,PAMPLONA,NAVARRA,450,11.9,"0,0",9.5,14.3,es1740a
2019-05-03,9262,PAMPLONA,NAVARRA,450,10.2,"1,9",7.2,13.2,es1740a
2019-05-04,9262,PAMPLONA,NAVARRA,450,11.2,"1,9",7.7,14.8,es1740a
2019-05-05,9262,PAMPLONA,NAVARRA,450,8.0,"0,0",2.9,13.2,es1740a
2019-05-06,9262,PAMPLONA,NAVARRA,450,12.1,"0,0",2.8,21.4,es1740a
2019-05-07,9262,PAMPLONA,NAVARRA,450,15.0,"0,0",6.8,23.2,es1740a
2019-05-08,9262,PAMPLONA,NAVARRA,450,18.6,"0,0",15.2,21.9,es1740a
2019-05-09,9262,PAMPLONA,NAVARRA,450,13.4,"18,3",7.4,19.3,es1740a
2019-05-10,9262,PAMPLONA,NAVARRA,450,17.4,"0,0",10.9,23.9,es1740a
2019-05-11,9262,PAMPLONA,NAVARRA,450,14.3,"0,0",11.8,16.8,es1740a
2019-05-12,9262,PAMPLONA,NAVARRA,450,13.8,"0,0",8.9,18.8,es1740a
2019-05-13,9262,PAMPLONA,NAVARRA,450,14.4,"0,0",8.9,19.8,es1740a
2019-05-14,9262,PAMPLONA,NAVARRA,450,15.1,"0,0",6.4,23.8,es1740a
2019-05-15,9262,PAMPLONA,NAVARRA,450,17.6,"0,0",10.6,24.7,es1740a
2019-05-16,9262,PAMPLONA,NAVARRA,450,16.4,"36,6",8.6,24.3,es1740a
2019-05-17,9262,PAMPLONA,NAVARRA,450,10.8,"4,2",8.9,12.8,es1740a
2019-05-18,9262,PAMPLONA,NAVARRA,450,9.6,"24,8",6.3,12.8,es1740a
2019-05-19,9262,PAMPLONA,NAVARRA,450,10.2,"0,6",7.6,12.9,es1740a
2019-05-20,9262,PAMPLONA,NAVARRA,450,12.0,"0,0",6.4,17.7,es1740a
2019-05-21,9262,PAMPLONA,NAVARRA,450,13.0,"0,0",6.4,19.6,es1740a
2019-05-22,9262,PAMPLONA,NAVARRA,450,16.1,"0,0",8.3,23.9,es1740a
2019-05-23,9262,PAMPLONA,NAVARRA,450,17.1,"14,9",9.4,24.8,es1740a
2019-05-24,9262,PAMPLONA,NAVARRA,450,13.3,"0,0",11.7,14.9,es1740a
2019-05-25,9262,PAMPLONA,NAVARRA,450,14.3,"0,4",11.8,16.8,es1740a
2019-05-26,9262,PAMPLONA,NAVARRA,450,13.0,"0,0",10.3,15.7,es1740a
2019-05-27,9262,PAMPLONA,NAVARRA,450,14.2,"0,4",11.6,16.8,es1740a
2019-05-28,9262,PAMPLONA,NAVARRA,450,13.0,"0,6",10.4,15.7,es1740a
2019-05-29,9262,PAMPLONA,NAVARRA,450,13.8,"0,0",9.8,17.9,es1740a
2019-05-30,9262,PAMPLONA,NAVARRA,450,17.0,"0,0",8.4,25.7,es1740a
2019-05-31,9262,PAMPLONA,NAVARRA,450,20.0,"0,0",11.0,29.0,es1740a
2019-06-01,9262,PAMPLONA,NAVARRA,450,21.6,"0,0",12.2,30.9,es1740a
2019-06-02,9262,PAMPLONA,NAVARRA,450,23.4,"0,0",15.1,31.8,es1740a
2019-06-03,9262,PAMPLONA,NAVARRA,450,23.0,"0,0",15.9,30.1,es1740a
2019-06-04,9262,PAMPLONA,NAVARRA,450,22.3,"18,1",14.2,30.4,es1740a
2019-06-05,9262,PAMPLONA,NAVARRA,450,12.8,"7,6",10.7,14.8,es1740a
2019-06-06,9262,PAMPLONA,NAVARRA,450,15.8,"2,1",8.6,23.1,es1740a
2019-06-07,9262,PAMPLONA,NAVARRA,450,15.6,"0,0",10.8,20.3,es1740a
2019-06-08,9262,PAMPLONA,NAVARRA,450,15.3,"0,1",6.4,24.2,es1740a
2019-06-09,9262,PAMPLONA,NAVARRA,450,18.6,"0,0",11.9,25.3,es1740a
2019-06-10,9262,PAMPLONA,NAVARRA,450,13.8,"0,0",11.3,16.2,es1740a
2019-06-11,9262,PAMPLONA,NAVARRA,450,12.6,"1,9",9.3,15.9,es1740a
2019-06-12,9262,PAMPLONA,NAVARRA,450,13.1,"0,0",5.2,21.0,es1740a
2019-06-13,9262,PAMPLONA,NAVARRA,450,17.0,"0,2",7.4,26.7,es1740a
2019-06-14,9262,PAMPLONA,NAVARRA,450,17.9,"0,0",11.3,24.5,es1740a
2019-06-15,9262,PAMPLONA,NAVARRA,450,16.6,"0,0",12.3,21.0,es1740a
2019-06-16,9262,PAMPLONA,NAVARRA,450,18.6,"0,0",9.2,27.9,es1740a
2019-06-17,9262,PAMPLONA,NAVARRA,450,22.4,"0,0",13.2,31.6,es1740a
2019-06-18,9262,PAMPLONA,NAVARRA,450,25.4,"0,0",17.2,33.7,es1740a
2019-06-19,9262,PAMPLONA,NAVARRA,450,21.2,"0,0",15.6,26.8,es1740a
2019-06-20,9262,PAMPLONA,NAVARRA,450,18.8,"3,9",15.4,22.2,es1740a
2019-06-21,9262,PAMPLONA,NAVARRA,450,16.4,"0,0",13.4,19.3,es1740a
2019-06-22,9262,PAMPLONA,NAVARRA,450,19.6,"0,0",9.3,30.0,es1740a
2019-06-23,9262,PAMPLONA,NAVARRA,450,25.2,"0,0",17.2,33.2,es1740a
2019-06-24,9262,PAMPLONA,NAVARRA,450,24.6,"0,0",17.4,31.8,es1740a
2019-06-25,9262,PAMPLONA,NAVARRA,450,25.8,"0,0",17.6,34.0,es1740a
2019-06-26,9262,PAMPLONA,NAVARRA,450,27.2,"0,0",17.9,36.4,es1740a
2019-06-27,9262,PAMPLONA,NAVARRA,450,29.2,"0,0",19.3,39.2,es1740a
2019-06-28,9262,PAMPLONA,NAVARRA,450,28.4,"0,0",19.3,37.4,es1740a
2019-06-29,9262,PAMPLONA,NAVARRA,450,29.0,"0,0",18.3,39.8,es1740a
2019-06-30,9262,PAMPLONA,NAVARRA,450,27.6,"0,0",15.9,39.2,es1740a
2019-07-01,9262,PAMPLONA,NAVARRA,450,21.5,"4,2",17.4,25.6,es1740a
2019-07-02,9262,PAMPLONA,NAVARRA,450,21.4,"0,0",16.0,26.9,es1740a
2019-07-03,9262,PAMPLONA,NAVARRA,450,25.6,"0,0",17.2,34.1,es1740a
2019-07-04,9262,PAMPLONA,NAVARRA,450,26.3,"0,0",18.8,33.8,es1740a
2019-07-05,9262,PAMPLONA,NAVARRA,450,26.8,"0,0",19.2,34.3,es1740a
2019-07-06,9262,PAMPLONA,NAVARRA,450,26.0,"0,0",18.1,33.9,es1740a
2019-07-07,9262,PAMPLONA,NAVARRA,450,24.5,"1,0",19.2,29.8,es1740a
2019-07-08,9262,PAMPLONA,NAVARRA,450,22.9,"27,3",19.1,26.7,es1740a
2019-07-09,9262,PAMPLONA,NAVARRA,450,19.3,"0,0",16.4,22.2,es1740a
2019-07-10,9262,PAMPLONA,NAVARRA,450,21.6,"0,0",15.6,27.7,es1740a
2019-07-11,9262,PAMPLONA,NAVARRA,450,22.5,"0,0",15.0,30.0,es1740a
2019-07-12,9262,PAMPLONA,NAVARRA,450,23.8,"0,0",16.2,31.4,es1740a
2019-07-13,9262,PAMPLONA,NAVARRA,450,22.6,"0,0",17.3,27.8,es1740a
2019-07-14,9262,PAMPLONA,NAVARRA,450,22.6,"0,0",19.2,25.9,es1740a
2019-07-15,9262,PAMPLONA,NAVARRA,450,21.8,"0,0",18.0,25.6,es1740a
2019-07-16,9262,PAMPLONA,NAVARRA,450,21.1,"0,0",14.9,27.3,es1740a
2019-07-17,9262,PAMPLONA,NAVARRA,450,21.5,"0,0",16.7,26.3,es1740a
2019-07-18,9262,PAMPLONA,NAVARRA,450,20.6,"0,0",16.6,24.7,es1740a
2019-07-19,9262,PAMPLONA,NAVARRA,450,23.4,"0,0",12.9,33.9,es1740a
2019-07-20,9262,PAMPLONA,NAVARRA,450,25.8,"0,0",19.7,31.8,es1740a
2019-07-21,9262,PAMPLONA,NAVARRA,450,25.0,"9,3",17.9,32.1,es1740a
2019-07-22,9262,PAMPLONA,NAVARRA,450,28.0,"0,0",18.8,37.2,es1740a
2019-07-23,9262,PAMPLONA,NAVARRA,450,29.2,"0,0",21.0,37.4,es1740a
2019-07-24,9262,PAMPLONA,NAVARRA,450,28.4,"0,0",19.7,37.1,es1740a
2019-07-25,9262,PAMPLONA,NAVARRA,450,30.8,"1,3",23.9,37.6,es1740a
2019-07-26,9262,PAMPLONA,NAVARRA,450,22.8,"1,0",19.4,26.3,es1740a
2019-07-27,9262,PAMPLONA,NAVARRA,450,17.3,"3,3",15.8,18.8,es1740a
2019-07-28,9262,PAMPLONA,NAVARRA,450,18.8,"0,0",14.0,23.5,es1740a
2019-07-29,9262,PAMPLONA,NAVARRA,450,21.8,"0,0",11.3,32.2,es1740a
2019-07-30,9262,PAMPLONA,NAVARRA,450,19.0,"0,0",15.7,22.3,es1740a
2019-07-31,9262,PAMPLONA,NAVARRA,450,19.0,"3,3",11.8,26.3,es1740a
2019-08-01,9262,PAMPLONA,NAVARRA,450,22.7,"0,4",15.6,29.8,es1740a
2019-08-02,9262,PAMPLONA,NAVARRA,450,22.0,"0,0",16.6,27.4,es1740a
2019-08-03,9262,PAMPLONA,NAVARRA,450,24.1,"0,0",14.3,33.9,es1740a
2019-08-04,9262,PAMPLONA,NAVARRA,450,25.4,"0,0",18.7,32.1,es1740a
2019-08-05,9262,PAMPLONA,NAVARRA,450,24.7,"0,0",17.4,32.0,es1740a
2019-08-06,9262,PAMPLONA,NAVARRA,450,26.0,"0,0",18.7,33.3,es1740a
2019-08-07,9262,PAMPLONA,NAVARRA,450,24.5,"0,0",18.8,30.2,es1740a
2019-08-08,9262,PAMPLONA,NAVARRA,450,27.2,"0,0",20.3,34.0,es1740a
2019-08-09,9262,PAMPLONA,NAVARRA,450,29.4,"2,7",23.7,35.1,es1740a
2019-08-10,9262,PAMPLONA,NAVARRA,450,21.4,"2,1",15.9,26.9,es1740a
2019-08-11,9262,PAMPLONA,NAVARRA,450,21.0,"0,0",16.8,25.2,es1740a
2019-08-12,9262,PAMPLONA,NAVARRA,450,18.1,"0,0",14.4,21.8,es1740a
2019-08-13,9262,PAMPLONA,NAVARRA,450,17.5,"0,0",13.3,21.7,es1740a
2019-08-14,9262,PAMPLONA,NAVARRA,450,19.2,"0,0",10.6,27.9,es1740a
2019-08-15,9262,PAMPLONA,NAVARRA,450,20.2,"0,0",16.3,24.2,es1740a
2019-08-16,9262,PAMPLONA,NAVARRA,450,22.2,"0,0",11.2,33.3,es1740a
2019-08-17,9262,PAMPLONA,NAVARRA,450,25.2,"0,0",15.7,34.8,es1740a
2019-08-18,9262,PAMPLONA,NAVARRA,450,24.8,"0,0",17.4,32.2,es1740a
2019-08-19,9262,PAMPLONA,NAVARRA,450,18.9,"0,0",15.7,22.1,es1740a
2019-08-20,9262,PAMPLONA,NAVARRA,450,20.0,"0,0",16.8,23.2,es1740a
2019-08-21,9262,PAMPLONA,NAVARRA,450,20.2,"0,0",13.3,27.1,es1740a
2019-08-22,9262,PAMPLONA,NAVARRA,450,20.8,"0,0",14.2,27.4,es1740a
2019-08-23,9262,PAMPLONA,NAVARRA,450,22.5,"0,0",12.0,33.0,es1740a
2019-08-24,9262,PAMPLONA,NAVARRA,450,25.0,"0,0",15.7,34.4,es1740a
2019-08-25,9262,PAMPLONA,NAVARRA,450,25.8,"0,0",17.3,34.3,es1740a
2019-08-26,9262,PAMPLONA,NAVARRA,450,24.8,"3,1",17.3,32.3,es1740a
2019-08-27,9262,PAMPLONA,NAVARRA,450,21.7,"0,0",16.6,26.8,es1740a
2019-08-28,9262,PAMPLONA,NAVARRA,450,23.6,"0,0",15.8,31.5,es1740a
2019-08-29,9262,PAMPLONA,NAVARRA,450,25.8,"0,0",16.9,34.8,es1740a
2019-08-30,9262,PAMPLONA,NAVARRA,450,25.4,"0,0",17.1,33.7,es1740a
2019-08-31,9262,PAMPLONA,NAVARRA,450,25.4,"0,0",17.2,33.7,es1740a
2019-09-01,9262,PAMPLONA,NAVARRA,450,21.0,"0,0",17.1,24.8,es1740a
2019-09-02,9262,PAMPLONA,NAVARRA,450,18.6,"0,0",14.4,22.7,es1740a
2019-09-03,9262,PAMPLONA,NAVARRA,450,19.2,"0,0",12.0,26.5,es1740a
2019-09-04,9262,PAMPLONA,NAVARRA,450,18.7,"0,0",10.7,26.7,es1740a
2019-09-05,9262,PAMPLONA,NAVARRA,450,17.4,"0,0",14.7,20.2,es1740a
2019-09-06,9262,PAMPLONA,NAVARRA,450,16.4,"0,0",12.9,20.0,es1740a
2019-09-07,9262,PAMPLONA,NAVARRA,450,16.6,"0,0",11.3,21.8,es1740a
2019-09-08,9262,PAMPLONA,NAVARRA,450,17.8,"0,0",13.6,21.9,es1740a
2019-09-09,9262,PAMPLONA,NAVARRA,450,15.7,"1,7",7.5,23.9,es1740a
2019-09-10,9262,PAMPLONA,NAVARRA,450,15.2,"3,3",11.0,19.4,es1740a
2019-09-11,9262,PAMPLONA,NAVARRA,450,17.4,"0,0",11.9,22.9,es1740a
2019-09-12,9262,PAMPLONA,NAVARRA,450,19.8,"0,0",11.8,27.7,es1740a
2019-09-13,9262,PAMPLONA,NAVARRA,450,21.2,"0,3",12.6,29.7,es1740a
2019-09-14,9262,PAMPLONA,NAVARRA,450,23.4,"0,2",15.3,31.5,es1740a
2019-09-15,9262,PAMPLONA,NAVARRA,450,21.6,"3,9",15.4,27.9,es1740a
2019-09-16,9262,PAMPLONA,NAVARRA,450,23.3,"0,0",16.4,30.2,es1740a
2019-09-17,9262,PAMPLONA,NAVARRA,450,23.6,Acum,15.8,31.3,es1740a
