fecha,indicativo,nombre,provincia,altitud,prec,tmed,tmin,horatmin,tmax,horatmax,dir,velmedia,racha,horaracha,siteAQ
2018-05-01,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,10.4,3.4,02:00,17.4,16:10,10.0,1.7,7.8,07:40,es1938a
2018-05-02,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,11.0,4.1,02:30,18.0,15:00,23.0,1.9,8.6,14:20,es1938a
2018-05-03,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,13.2,6.9,04:10,19.5,15:30,6.0,2.5,8.3,17:40,es1938a
2018-05-04,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,11.8,2.8,05:30,20.7,16:40,9.0,2.8,11.7,22:40,es1938a
2018-05-05,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.2,16.0,7.0,05:40,25.0,15:50,12.0,1.1,11.7,21:00,es1938a
2018-05-06,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,1.9,17.8,11.1,05:40,24.5,17:00,8.0,1.7,10.8,21:00,es1938a
2018-05-07,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,1.2,16.4,9.9,05:40,23.0,15:30,10.0,1.7,10.6,18:50,es1938a
2018-05-08,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,18.4,10.4,05:50,26.5,13:10,5.0,1.4,7.5,18:10,es1938a
2018-05-09,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,18.4,10.5,06:00,26.4,16:40,30.0,1.7,9.7,19:00,es1938a
2018-05-10,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,19.0,12.6,06:10,25.4,16:00,5.0,2.2,10.0,04:40,es1938a
2018-05-11,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,18.8,11.7,05:50,26.0,14:40,26.0,1.9,9.4,15:20,es1938a
2018-05-12,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,14.0,7.4,23:59,20.5,14:20,24.0,3.9,12.5,16:50,es1938a
2018-05-13,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,11.0,3.0,05:00,19.1,15:30,31.0,3.9,17.5,15:40,es1938a
2018-05-14,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,14.6,9.1,03:00,20.1,15:20,9.0,1.9,11.1,23:30,es1938a
2018-05-15,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,14.8,5.7,04:50,23.9,15:30,8.0,2.2,12.2,23:40,es1938a
2018-05-16,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,18.2,11.2,05:30,25.3,15:20,8.0,3.1,10.8,00:20,es1938a
2018-05-17,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,19.6,13.4,03:00,25.9,17:20,6.0,1.4,9.2,21:10,es1938a
2018-05-18,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.2,17.6,13.2,05:30,21.9,11:20,17.0,1.7,9.2,15:00,es1938a
2018-05-19,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,17.0,9.6,05:00,24.5,16:00,36.0,0.6,12.5,13:40,es1938a
2018-05-20,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,17.2,11.9,05:30,22.5,15:00,99.0,1.4,11.1,00:10,es1938a
2018-05-21,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,18.7,12.6,03:10,24.8,14:00,8.0,0.8,9.4,19:10,es1938a
2018-05-22,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,17.8,11.4,05:30,24.1,12:20,26.0,1.9,7.8,13:00,es1938a
2018-05-23,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.4,20.0,12.1,05:40,28.0,16:40,25.0,1.7,16.4,17:50,es1938a
2018-05-24,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,25.5,20.4,13.8,04:10,27.1,15:00,12.0,2.8,11.9,16:50,es1938a
2018-05-25,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,6.1,16.0,11.5,23:59,20.5,14:30,25.0,1.7,10.3,16:50,es1938a
2018-05-26,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,1.0,17.0,11.3,02:00,22.7,14:00,23.0,1.4,6.9,14:10,es1938a
2018-05-27,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,,18.4,9.9,05:00,27.0,15:10,24.0,1.7,10.6,16:30,es1938a
2018-05-28,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,,17.0,11.9,23:30,22.1,13:30,27.0,1.1,5.6,15:10,es1938a
2018-05-29,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,6.3,15.6,12.1,01:50,19.1,10:50,27.0,1.7,11.9,12:10,es1938a
2018-05-30,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.1,15.8,11.0,03:40,20.5,17:40,27.0,2.8,10.0,14:00,es1938a
2018-05-31,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,18.7,12.5,06:00,24.9,15:50,30.0,1.9,8.6,16:30,es1938a
2018-06-01,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,7.1,18.6,11.7,05:00,25.6,16:50,5.0,1.7,11.7,23:30,es1938a
2018-06-02,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,14.8,18.1,12.3,22:20,23.9,15:30,18.0,1.9,10.3,16:30,es1938a
2018-06-03,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,18.0,11.0,05:00,25.1,13:30,23.0,2.5,11.4,15:20,es1938a
2018-06-04,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,16.1,10.9,05:50,21.3,12:40,24.0,2.8,10.8,14:10,es1938a
2018-06-05,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,1.4,15.7,10.8,05:00,20.6,13:50,27.0,2.2,9.7,17:20,es1938a
2018-06-06,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,3.5,16.0,10.1,06:00,21.8,17:00,33.0,1.4,6.9,13:40,es1938a
2018-06-07,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,2.1,17.1,9.2,05:00,25.0,14:00,24.0,2.5,8.9,18:00,es1938a
2018-06-08,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,5.1,16.4,13.0,23:59,19.7,15:40,23.0,2.5,10.6,18:00,es1938a
2018-06-09,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,15.7,10.2,05:40,21.2,14:10,23.0,2.8,10.6,17:20,es1938a
2018-06-10,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,15.0,9.0,04:00,21.0,17:20,24.0,2.5,10.6,16:20,es1938a
2018-06-11,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,17.6,11.6,05:10,23.6,16:00,99.0,2.8,8.3,-2,es1938a
2018-06-12,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,18.1,11.0,05:00,25.2,15:50,30.0,1.1,7.8,11:30,es1938a
2018-06-13,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,19.4,11.7,04:00,27.1,13:40,6.0,2.2,8.6,18:00,es1938a
2018-06-14,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,19.8,11.4,05:00,28.2,15:10,6.0,2.5,8.1,16:30,es1938a
2018-06-15,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,21.2,11.1,05:30,31.3,15:10,6.0,0.8,10.0,22:30,es1938a
2018-06-16,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,24.4,16.1,05:40,32.8,15:30,7.0,1.4,7.8,23:30,es1938a
2018-06-17,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,23.6,13.9,05:50,33.4,16:00,9.0,1.9,8.3,23:50,es1938a
2018-06-18,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,23.4,13.8,05:20,32.9,15:30,7.0,2.2,13.1,22:50,es1938a
2018-06-19,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,25.2,16.2,04:10,34.2,16:20,9.0,2.2,8.3,00:10,es1938a
2018-06-20,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,26.6,19.5,06:00,33.7,14:40,13.0,1.7,8.3,23:40,es1938a
2018-06-21,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,25.8,18.4,06:00,33.2,14:10,8.0,1.4,7.2,12:40,es1938a
2018-06-22,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,26.8,18.7,05:20,34.9,15:10,8.0,1.1,10.6,22:30,es1938a
2018-06-23,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,28.6,20.5,04:10,36.6,16:50,7.0,1.9,9.7,23:20,es1938a
2018-06-24,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,29.8,20.9,03:40,38.6,15:30,8.0,1.4,8.3,00:10,es1938a
2018-06-25,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,29.2,20.7,05:30,37.8,16:20,99.0,1.9,6.7,00:10,es1938a
2018-06-26,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,27.8,19.1,04:20,36.4,16:00,24.0,1.7,8.1,16:10,es1938a
2018-06-27,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,26.8,20.3,05:00,33.4,13:50,26.0,2.5,9.7,15:00,es1938a
2018-06-28,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.1,25.6,17.6,05:30,33.6,13:40,25.0,1.7,8.3,13:10,es1938a
2018-06-29,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,26.0,19.2,04:30,32.9,16:20,6.0,1.7,10.0,21:00,es1938a
2018-06-30,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,24.6,19.5,07:20,29.6,16:40,27.0,2.2,8.3,18:00,es1938a
2018-07-01,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,22.6,16.2,05:20,29.1,15:30,26.0,1.9,10.3,16:20,es1938a
2018-07-02,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,22.2,14.6,05:00,29.7,14:50,24.0,2.8,10.0,13:00,es1938a
2018-07-03,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,22.6,13.4,05:40,31.9,17:00,27.0,0.8,8.6,17:00,es1938a
2018-07-04,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,22.2,14.7,05:40,29.8,15:20,23.0,3.1,13.3,12:30,es1938a
2018-07-05,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,22.9,14.6,05:30,31.2,14:40,6.0,1.1,6.1,23:59,es1938a
2018-07-06,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,25.1,16.8,04:50,33.4,16:20,6.0,1.9,8.1,01:20,es1938a
2018-07-07,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,26.8,19.3,03:30,34.2,15:20,8.0,1.9,10.3,23:10,es1938a
2018-07-08,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,28.3,20.8,03:50,35.8,15:10,7.0,2.8,9.4,21:40,es1938a
2018-07-09,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,28.6,20.7,06:00,36.4,14:20,7.0,2.2,11.9,23:30,es1938a
2018-07-10,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,28.1,20.8,05:50,35.4,16:00,6.0,1.9,11.1,00:30,es1938a
2018-07-11,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,26.6,18.4,05:30,34.7,14:30,26.0,2.8,10.6,16:10,es1938a
2018-07-12,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,26.5,19.6,06:20,33.4,15:50,4.0,1.9,9.2,23:10,es1938a
2018-07-13,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,27.2,21.0,05:10,33.3,16:00,7.0,1.7,9.4,00:40,es1938a
2018-07-14,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,26.0,17.5,06:00,34.5,15:20,24.0,1.7,9.7,15:20,es1938a
2018-07-15,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,23.2,16.2,05:00,30.3,15:00,23.0,2.5,13.3,14:10,es1938a
2018-07-16,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,23.3,14.9,05:40,31.7,15:40,29.0,2.8,10.6,-2,es1938a
2018-07-17,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,26.4,17.7,04:00,35.2,15:50,23.0,1.9,8.6,16:20,es1938a
2018-07-18,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,27.8,20.6,23:59,34.9,13:40,28.0,3.1,10.3,13:30,es1938a
2018-07-19,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,25.2,15.7,06:00,34.8,15:30,25.0,2.8,10.3,13:20,es1938a
2018-07-20,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,24.5,15.2,05:50,33.8,13:30,26.0,1.9,12.5,16:40,es1938a
2018-07-21,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,24.4,16.3,05:30,32.6,15:10,24.0,1.9,10.0,17:20,es1938a
2018-07-22,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,25.0,16.1,05:30,33.9,16:40,6.0,1.7,8.6,23:59,es1938a
2018-07-23,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,28.2,20.4,05:40,36.1,15:50,10.0,1.9,10.0,08:30,es1938a
2018-07-24,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,26.2,17.4,04:30,34.9,14:40,24.0,1.7,10.6,11:00,es1938a
2018-07-25,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,26.0,16.0,05:40,36.0,15:40,23.0,1.1,8.9,12:30,es1938a
2018-07-26,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,26.0,16.2,05:00,35.8,16:00,24.0,1.7,8.9,15:00,es1938a
2018-07-27,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,26.0,15.6,05:30,36.3,14:30,25.0,2.8,11.1,14:40,es1938a
2018-07-28,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,25.4,15.9,06:00,34.8,13:50,25.0,1.4,10.8,12:50,es1938a
2018-07-29,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,26.0,17.8,06:00,34.2,15:00,23.0,2.2,8.9,16:40,es1938a
2018-07-30,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,25.8,15.2,05:40,36.5,16:00,24.0,1.1,8.3,15:00,es1938a
2018-07-31,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,26.8,16.4,05:50,37.2,16:40,23.0,0.8,8.6,14:50,es1938a
2018-08-01,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,28.4,18.3,04:20,38.5,16:20,25.0,1.1,5.3,17:50,es1938a
2018-08-02,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,31.5,22.6,01:50,40.4,14:30,7.0,1.4,8.3,23:10,es1938a
2018-08-03,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,32.5,22.8,05:50,42.2,14:50,3.0,1.7,9.2,15:10,es1938a
2018-08-04,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,30.2,20.3,05:50,40.0,16:20,6.0,1.7,9.7,00:20,es1938a
2018-08-05,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,31.2,23.4,05:00,39.1,14:10,6.0,2.2,9.2,00:10,es1938a
2018-08-06,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,29.4,19.1,05:40,39.7,14:50,34.0,1.4,11.7,16:10,es1938a
2018-08-07,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,29.7,21.0,05:10,38.4,14:40,24.0,3.3,12.2,14:00,es1938a
2018-08-08,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,27.0,17.8,04:00,36.2,14:20,25.0,3.1,14.2,16:50,es1938a
2018-08-09,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,24.9,16.7,06:10,33.1,13:50,6.0,2.2,12.5,22:20,es1938a
2018-08-10,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,25.2,17.2,05:00,33.3,15:10,8.0,0.8,12.2,01:10,es1938a
2018-08-11,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,29.0,22.0,05:50,36.0,16:00,11.0,1.7,6.7,04:40,es1938a
2018-08-12,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,29.8,22.5,23:10,37.0,14:50,28.0,3.3,11.9,16:00,es1938a
2018-08-13,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,27.0,18.1,05:00,35.8,15:50,27.0,2.2,9.2,17:50,es1938a
2018-08-14,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,26.4,18.4,05:50,34.4,15:50,8.0,1.4,9.7,23:00,es1938a
2018-08-15,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,27.9,19.4,05:40,36.4,15:50,9.0,1.9,7.8,23:00,es1938a
2018-08-16,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,27.2,21.6,22:30,32.7,14:50,9.0,2.2,8.6,23:20,es1938a
2018-08-17,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,26.6,19.3,23:59,34.0,15:20,8.0,2.5,11.7,22:10,es1938a
2018-08-18,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,24.8,17.0,04:40,32.7,15:00,7.0,1.4,10.8,21:00,es1938a
2018-08-19,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,26.1,19.4,04:10,32.8,16:20,6.0,1.9,7.8,21:50,es1938a
2018-08-20,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,26.4,19.0,05:40,33.8,14:50,11.0,1.1,6.1,15:00,es1938a
2018-08-21,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,26.9,18.8,04:40,35.0,15:20,8.0,1.7,7.2,22:30,es1938a
2018-08-22,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,27.8,20.0,05:40,35.6,15:30,16.0,0.6,8.9,18:40,es1938a
2018-08-23,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,26.8,18.2,03:00,35.3,14:50,13.0,1.4,9.2,21:40,es1938a
2018-08-24,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,26.9,17.1,06:10,36.7,15:00,26.0,1.4,10.8,14:20,es1938a
2018-08-25,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,25.6,16.0,05:10,35.1,14:40,7.0,1.9,9.2,22:40,es1938a
2018-08-26,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,25.0,15.6,05:00,34.4,15:40,8.0,1.7,7.2,00:20,es1938a
2018-08-27,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,26.6,15.8,04:50,37.3,14:10,27.0,1.4,8.1,15:00,es1938a
2018-08-28,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.6,27.0,19.1,04:40,34.9,15:10,24.0,1.7,12.2,15:30,es1938a
2018-08-29,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,25.4,17.2,06:00,33.6,13:50,6.0,1.4,9.7,22:40,es1938a
2018-08-30,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,26.3,19.1,06:10,33.5,15:20,10.0,1.1,11.4,23:00,es1938a
2018-08-31,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,28.1,20.3,06:10,35.9,15:40,7.0,1.4,10.0,23:10,es1938a
2018-09-01,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,28.1,20.6,06:00,35.6,16:30,6.0,0.8,8.6,02:20,es1938a
2018-09-02,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,30.0,22.0,04:50,38.0,14:50,25.0,1.7,9.7,15:20,es1938a
2018-09-03,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,27.5,20.8,06:30,34.2,15:00,9.0,1.7,8.6,03:20,es1938a
2018-09-04,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,23.8,16.5,06:20,31.2,14:20,24.0,0.8,6.7,17:00,es1938a
2018-09-05,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,22.8,16.2,04:20,29.3,14:50,24.0,1.9,10.6,14:30,es1938a
2018-09-06,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,22.2,16.1,02:00,28.3,12:30,5.0,1.4,8.9,23:59,es1938a
2018-09-07,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.5,23.0,16.4,06:00,29.7,14:40,10.0,2.8,11.9,20:50,es1938a
2018-09-08,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,1.7,19.0,14.9,23:50,23.2,13:20,4.0,1.4,8.1,00:40,es1938a
2018-09-09,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,21.2,12.9,05:50,29.4,16:20,6.0,0.6,7.5,21:00,es1938a
2018-09-10,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,22.1,14.8,04:30,29.4,14:10,10.0,1.7,8.1,20:20,es1938a
2018-09-11,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,22.4,14.9,06:30,29.8,14:30,6.0,1.7,8.3,18:50,es1938a
2018-09-12,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,23.7,16.5,05:50,30.9,16:00,8.0,0.3,6.4,00:50,es1938a
2018-09-13,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,24.4,15.5,06:20,33.4,14:20,8.0,0.6,7.5,23:40,es1938a
2018-09-14,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,25.7,17.8,06:30,33.6,14:50,8.0,0.6,6.9,22:40,es1938a
2018-09-15,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,25.0,19.3,06:40,30.8,14:40,11.0,0.8,10.6,19:40,es1938a
2018-09-16,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,23.8,15.5,06:00,32.2,15:10,26.0,0.6,5.3,15:20,es1938a
2018-09-17,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,25.4,18.2,01:30,32.5,15:40,15.0,1.4,8.6,17:20,es1938a
2018-09-18,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,23.2,16.7,06:40,29.8,14:30,26.0,0.8,6.4,15:00,es1938a
2018-09-19,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,23.3,15.3,06:00,31.3,14:50,27.0,0.6,4.7,11:30,es1938a
2018-09-20,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,24.6,16.1,05:50,33.1,15:20,24.0,1.1,6.1,-2,es1938a
2018-09-21,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,24.7,16.3,04:30,33.1,14:40,7.0,1.1,7.8,21:10,es1938a
2018-09-22,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,25.2,16.2,06:20,34.1,14:50,23.0,0.8,7.8,14:40,es1938a
2018-09-23,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,25.8,16.3,05:40,35.3,15:40,5.0,1.1,10.0,23:40,es1938a
2018-09-24,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,26.4,19.4,06:30,33.4,15:30,99.0,1.7,8.6,-2,es1938a
2018-09-25,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,24.0,16.2,06:00,31.8,15:20,13.0,1.1,6.7,20:40,es1938a
2018-09-26,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,23.6,19.2,23:00,27.9,15:20,12.0,1.7,8.3,02:10,es1938a
2018-09-27,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,21.4,14.3,06:40,28.5,15:00,11.0,1.1,5.3,02:00,es1938a
2018-09-28,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,21.0,12.7,06:40,29.2,14:20,6.0,0.8,8.1,13:20,es1938a
2018-09-29,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,21.2,12.8,05:40,29.6,15:00,6.0,0.8,5.8,23:30,es1938a
2018-09-30,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,21.6,12.5,06:40,30.8,14:50,6.0,1.1,9.2,22:20,es1938a
2018-10-01,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,20.2,13.9,23:59,26.5,14:40,10.0,3.3,10.0,08:50,es1938a
2018-10-02,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,16.6,6.2,06:50,27.1,15:10,99.0,0.8,7.2,-2,es1938a
2018-10-03,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,18.4,8.7,04:00,28.0,15:20,6.0,1.1,7.2,04:40,es1938a
2018-10-04,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,19.4,9.8,06:50,29.0,15:30,24.0,0.6,5.0,15:30,es1938a
2018-10-05,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,20.2,11.4,06:00,29.0,15:30,25.0,0.6,6.1,14:50,es1938a
2018-10-06,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,19.2,9.2,06:00,29.1,15:10,23.0,2.5,11.9,15:40,es1938a
2018-10-07,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,15.4,10.7,06:50,20.2,15:00,1.0,4.2,13.9,09:30,es1938a
2018-10-08,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,0.0,12.6,5.1,06:40,20.1,12:20,3.0,1.1,6.7,12:50,es1938a
2018-10-09,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,2.6,14.3,8.6,07:00,20.0,12:50,10.0,2.5,10.8,19:10,es1938a
