fecha,indicativo,nombre,provincia,altitud,tmed,prec,tmin,horatmin,tmax,horatmax,dir,velmedia,racha,horaracha,presMax,horaPresMax,presMin,horaPresMin,siteAQ
2017-11-13,C659M,"LAS PALMAS DE GRAN CANARIA, PL. DE LA FERIA",LAS PALMAS,15,21.7,0.0,20.4,07:00,23.0,14:50,8.0,1.7,5.3,13:40,1013.3,11.0,1010.6,16.0,es1573a
2017-11-14,C659M,"LAS PALMAS DE GRAN CANARIA, PL. DE LA FERIA",LAS PALMAS,15,21.9,0.0,20.3,05:20,23.5,14:50,31.0,1.9,5.8,07:10,1011.5,0.0,1008.4,15.0,es1573a
2017-11-15,C659M,"LAS PALMAS DE GRAN CANARIA, PL. DE LA FERIA",LAS PALMAS,15,21.8,0.0,19.9,07:00,23.8,12:00,6.0,1.7,5.3,14:00,1010.4,11.0,1007.7,4.0,es1573a
2017-11-16,C659M,"LAS PALMAS DE GRAN CANARIA, PL. DE LA FERIA",LAS PALMAS,15,20.4,0.0,18.2,05:50,22.7,12:50,8.0,1.7,4.7,13:10,1011.2,11.0,1008.1,5.0,es1573a
2017-11-17,C659M,"LAS PALMAS DE GRAN CANARIA, PL. DE LA FERIA",LAS PALMAS,15,20.9,0.0,18.9,07:00,22.9,11:50,7.0,0.8,6.1,22:00,1010.8,11.0,1008.2,5.0,es1573a
2017-11-18,C659M,"LAS PALMAS DE GRAN CANARIA, PL. DE LA FERIA",LAS PALMAS,15,21.6,0.0,20.0,07:40,23.1,13:20,8.0,1.4,5.8,23:59,1009.8,11.0,1007.1,15.0,es1573a
2017-11-19,C659M,"LAS PALMAS DE GRAN CANARIA, PL. DE LA FERIA",LAS PALMAS,15,21.4,0.0,20.2,04:40,22.5,14:40,8.0,1.7,7.2,09:40,1009.0,11.0,1006.9,6.0,es1573a
2017-11-20,C659M,"LAS PALMAS DE GRAN CANARIA, PL. DE LA FERIA",LAS PALMAS,15,21.9,0.0,19.4,07:10,24.4,11:20,14.0,1.9,8.3,13:20,1009.7,11.0,1006.8,5.0,es1573a
2017-11-21,C659M,"LAS PALMAS DE GRAN CANARIA, PL. DE LA FERIA",LAS PALMAS,15,23.3,0.0,21.0,,25.6,22:40,13.0,2.5,10.6,12:30,1009.6,-2.0,1006.3,22.0,es1573a
2017-11-22,C659M,"LAS PALMAS DE GRAN CANARIA, PL. DE LA FERIA",LAS PALMAS,15,23.4,0.0,20.2,07:40,26.7,10:40,18.0,1.7,7.5,11:50,1006.9,0.0,1004.5,-2.0,es1573a
2017-11-23,C659M,"LAS PALMAS DE GRAN CANARIA, PL. DE LA FERIA",LAS PALMAS,15,22.2,0.0,19.2,04:00,25.1,14:50,99.0,1.4,4.7,-2,1007.8,21.0,1004.3,6.0,es1573a
2017-11-24,C659M,"LAS PALMAS DE GRAN CANARIA, PL. DE LA FERIA",LAS PALMAS,15,21.8,0.0,19.7,02:10,24.0,18:20,16.0,1.7,9.4,14:50,1007.9,10.0,1004.2,15.0,es1573a
2017-11-25,C659M,"LAS PALMAS DE GRAN CANARIA, PL. DE LA FERIA",LAS PALMAS,15,24.8,0.0,21.7,00:40,28.0,10:20,18.0,3.1,13.9,08:50,1008.8,24.0,1004.6,6.0,es1573a
2017-11-26,C659M,"LAS PALMAS DE GRAN CANARIA, PL. DE LA FERIA",LAS PALMAS,15,25.0,0.0,22.5,00:50,27.4,10:10,15.0,3.1,10.0,05:10,1011.6,24.0,1007.1,5.0,es1573a
2017-11-27,C659M,"LAS PALMAS DE GRAN CANARIA, PL. DE LA FERIA",LAS PALMAS,15,25.2,0.0,21.5,01:30,28.8,15:40,19.0,1.9,10.8,14:00,1012.9,11.0,1010.6,15.0,es1573a
2017-11-28,C659M,"LAS PALMAS DE GRAN CANARIA, PL. DE LA FERIA",LAS PALMAS,15,22.9,0.0,20.5,06:30,25.3,12:50,30.0,1.4,5.0,15:00,1012.0,-2.0,1008.3,17.0,es1573a
2017-11-29,C659M,"LAS PALMAS DE GRAN CANARIA, PL. DE LA FERIA",LAS PALMAS,15,21.8,0.0,19.8,05:10,23.9,15:20,12.0,0.8,5.3,12:00,1008.5,0.0,1006.0,15.0,es1573a
2017-11-30,C659M,"LAS PALMAS DE GRAN CANARIA, PL. DE LA FERIA",LAS PALMAS,15,22.6,0.0,20.2,07:00,24.9,12:50,31.0,0.8,5.3,15:10,1010.6,22.0,1005.8,5.0,es1573a
2017-12-01,C659M,"LAS PALMAS DE GRAN CANARIA, PL. DE LA FERIA",LAS PALMAS,15,21.8,0.2,19.7,07:10,23.8,12:30,14.0,1.4,4.2,12:40,1011.8,11.0,1008.6,5.0,es1573a
2017-12-02,C659M,"LAS PALMAS DE GRAN CANARIA, PL. DE LA FERIA",LAS PALMAS,15,19.6,1.4,18.8,11:30,20.5,05:00,14.0,1.4,6.4,07:00,1012.7,11.0,1010.2,4.0,es1573a
2017-12-03,C659M,"LAS PALMAS DE GRAN CANARIA, PL. DE LA FERIA",LAS PALMAS,15,20.2,0.0,19.3,23:30,21.2,15:50,8.0,1.7,6.4,23:00,1013.9,24.0,1010.9,5.0,es1573a
2017-12-04,C659M,"LAS PALMAS DE GRAN CANARIA, PL. DE LA FERIA",LAS PALMAS,15,20.4,0.0,18.6,23:59,22.3,13:40,3.0,1.4,5.8,-2,1016.1,-2.0,1012.6,5.0,es1573a
2017-12-05,C659M,"LAS PALMAS DE GRAN CANARIA, PL. DE LA FERIA",LAS PALMAS,15,20.2,0.0,18.3,22:30,22.1,11:40,13.0,2.5,8.6,13:20,1019.2,11.0,1015.8,5.0,es1573a
2017-12-06,C659M,"LAS PALMAS DE GRAN CANARIA, PL. DE LA FERIA",LAS PALMAS,15,19.1,0.0,17.6,20:50,20.6,14:00,11.0,2.2,10.3,04:20,1019.9,11.0,1017.2,17.0,es1573a
2017-12-07,C659M,"LAS PALMAS DE GRAN CANARIA, PL. DE LA FERIA",LAS PALMAS,15,18.8,0.0,17.3,20:20,20.3,11:40,12.0,2.2,9.4,10:50,1019.6,11.0,1016.5,5.0,es1573a
2017-12-08,C659M,"LAS PALMAS DE GRAN CANARIA, PL. DE LA FERIA",LAS PALMAS,15,18.6,0.0,16.4,23:59,20.7,12:00,10.0,2.5,9.2,05:20,1020.0,11.0,1017.3,5.0,es1573a
2017-12-09,C659M,"LAS PALMAS DE GRAN CANARIA, PL. DE LA FERIA",LAS PALMAS,15,18.9,0.0,16.4,00:10,21.4,15:20,99.0,1.9,6.1,11:50,1020.3,11.0,1017.8,-2.0,es1573a
2017-12-10,C659M,"LAS PALMAS DE GRAN CANARIA, PL. DE LA FERIA",LAS PALMAS,15,19.0,0.0,16.5,08:00,21.4,16:10,8.0,1.4,3.9,15:00,1019.6,0.0,1013.8,24.0,es1573a
2017-12-11,C659M,"LAS PALMAS DE GRAN CANARIA, PL. DE LA FERIA",LAS PALMAS,15,19.7,18.0,16.3,22:30,23.1,15:10,32.0,2.8,13.3,19:40,1013.9,0.0,1004.7,19.0,es1573a
2017-12-12,C659M,"LAS PALMAS DE GRAN CANARIA, PL. DE LA FERIA",LAS PALMAS,15,18.4,0.8,16.3,00:40,20.4,11:10,4.0,2.8,13.9,15:10,1013.5,23.0,1007.1,-2.0,es1573a
2017-12-13,C659M,"LAS PALMAS DE GRAN CANARIA, PL. DE LA FERIA",LAS PALMAS,15,18.5,0.0,17.1,00:20,19.9,14:20,35.0,3.9,14.2,00:10,1017.0,-2.0,1012.5,4.0,es1573a
2017-12-14,C659M,"LAS PALMAS DE GRAN CANARIA, PL. DE LA FERIA",LAS PALMAS,15,19.4,0.0,17.8,05:40,21.0,14:20,33.0,1.9,7.2,19:40,1018.6,11.0,1015.9,5.0,es1573a
2017-12-15,C659M,"LAS PALMAS DE GRAN CANARIA, PL. DE LA FERIA",LAS PALMAS,15,19.8,1.0,17.7,21:50,21.8,12:40,34.0,2.2,8.3,15:40,1017.5,10.0,1014.9,15.0,es1573a
2017-12-16,C659M,"LAS PALMAS DE GRAN CANARIA, PL. DE LA FERIA",LAS PALMAS,15,19.8,5.3,18.3,08:00,21.2,13:00,32.0,3.1,8.1,10:00,1015.4,11.0,1012.7,16.0,es1573a
2017-12-17,C659M,"LAS PALMAS DE GRAN CANARIA, PL. DE LA FERIA",LAS PALMAS,15,18.8,0.0,17.9,01:50,19.8,14:40,2.0,2.2,8.6,01:00,1016.2,22.0,1013.4,6.0,es1573a
2017-12-18,C659M,"LAS PALMAS DE GRAN CANARIA, PL. DE LA FERIA",LAS PALMAS,15,19.2,0.0,17.6,-2,20.7,13:10,4.0,1.4,8.6,02:20,1017.5,11.0,1014.5,16.0,es1573a
2017-12-19,C659M,"LAS PALMAS DE GRAN CANARIA, PL. DE LA FERIA",LAS PALMAS,15,19.0,0.0,18.0,08:10,20.0,12:00,8.0,2.2,6.4,22:20,1017.8,11.0,1014.9,16.0,es1573a
2017-12-20,C659M,"LAS PALMAS DE GRAN CANARIA, PL. DE LA FERIA",LAS PALMAS,15,19.2,0.0,17.5,23:59,20.9,12:30,7.0,2.2,7.2,16:10,1018.3,24.0,1015.0,4.0,es1573a
2017-12-21,C659M,"LAS PALMAS DE GRAN CANARIA, PL. DE LA FERIA",LAS PALMAS,15,19.3,0.0,17.4,08:00,21.2,12:00,11.0,1.7,7.2,01:40,1023.3,23.0,1018.2,0.0,es1573a
2017-12-22,C659M,"LAS PALMAS DE GRAN CANARIA, PL. DE LA FERIA",LAS PALMAS,15,18.4,0.0,16.3,23:50,20.5,13:20,7.0,1.7,6.9,00:30,1024.9,11.0,1021.9,16.0,es1573a
2017-12-23,C659M,"LAS PALMAS DE GRAN CANARIA, PL. DE LA FERIA",LAS PALMAS,15,17.8,0.0,15.3,06:50,20.2,13:00,7.0,1.4,6.1,11:10,1023.6,11.0,1020.0,18.0,es1573a
2017-12-24,C659M,"LAS PALMAS DE GRAN CANARIA, PL. DE LA FERIA",LAS PALMAS,15,17.1,0.0,14.6,23:50,19.6,13:30,14.0,1.9,7.5,09:00,1020.2,0.0,1016.4,17.0,es1573a
2017-12-25,C659M,"LAS PALMAS DE GRAN CANARIA, PL. DE LA FERIA",LAS PALMAS,15,17.4,0.0,14.8,02:50,20.1,12:30,16.0,1.9,8.9,14:40,1018.8,23.0,1016.1,6.0,es1573a
2017-12-26,C659M,"LAS PALMAS DE GRAN CANARIA, PL. DE LA FERIA",LAS PALMAS,15,17.8,0.0,15.2,01:50,20.4,13:50,11.0,1.9,6.1,12:40,1021.4,11.0,1017.9,5.0,es1573a
2017-12-27,C659M,"LAS PALMAS DE GRAN CANARIA, PL. DE LA FERIA",LAS PALMAS,15,18.0,0.0,15.5,04:30,20.5,15:20,34.0,1.4,5.0,17:20,1021.3,11.0,1017.7,16.0,es1573a
2017-12-28,C659M,"LAS PALMAS DE GRAN CANARIA, PL. DE LA FERIA",LAS PALMAS,15,19.5,0.2,17.8,03:50,21.2,12:40,4.0,1.7,7.5,14:50,1018.2,0.0,1015.5,-2.0,es1573a
2017-12-29,C659M,"LAS PALMAS DE GRAN CANARIA, PL. DE LA FERIA",LAS PALMAS,15,18.5,0.0,17.1,08:40,19.9,14:40,6.0,1.4,6.7,22:50,1017.7,0.0,1014.8,-2.0,es1573a
2017-12-30,C659M,"LAS PALMAS DE GRAN CANARIA, PL. DE LA FERIA",LAS PALMAS,15,19.6,0.0,18.3,23:50,20.9,12:00,12.0,1.4,5.0,13:00,1017.5,23.0,1014.0,6.0,es1573a
2017-12-31,C659M,"LAS PALMAS DE GRAN CANARIA, PL. DE LA FERIA",LAS PALMAS,15,19.9,0.0,17.7,08:00,22.1,12:10,32.0,1.1,5.0,22:10,1021.4,22.0,1016.8,1.0,es1573a
2018-01-01,C659M,"LAS PALMAS DE GRAN CANARIA, PL. DE LA FERIA",LAS PALMAS,15,19.8,0.0,18.3,05:00,21.3,15:00,99.0,1.7,6.9,15:50,1021.7,11.0,1018.5,16.0,es1573a
2018-01-02,C659M,"LAS PALMAS DE GRAN CANARIA, PL. DE LA FERIA",LAS PALMAS,15,19.8,0.0,17.9,22:30,21.7,16:10,99.0,1.1,5.0,-2,1021.9,11.0,1019.1,17.0,es1573a
2018-01-03,C659M,"LAS PALMAS DE GRAN CANARIA, PL. DE LA FERIA",LAS PALMAS,15,19.2,0.0,17.5,23:59,21.0,12:50,8.0,1.1,3.6,04:10,1022.0,11.0,1018.9,5.0,es1573a
2018-01-04,C659M,"LAS PALMAS DE GRAN CANARIA, PL. DE LA FERIA",LAS PALMAS,15,19.2,0.0,17.4,07:10,20.9,12:50,8.0,1.1,4.2,12:20,1021.5,11.0,1018.4,-2.0,es1573a
2018-01-05,C659M,"LAS PALMAS DE GRAN CANARIA, PL. DE LA FERIA",LAS PALMAS,15,18.0,0.4,15.9,07:00,20.1,15:20,32.0,1.7,10.8,20:10,1019.1,0.0,1011.3,24.0,es1573a
2018-01-06,C659M,"LAS PALMAS DE GRAN CANARIA, PL. DE LA FERIA",LAS PALMAS,15,17.3,1.3,15.5,20:40,19.1,01:20,30.0,5.3,14.2,19:40,1011.3,0.0,1006.5,19.0,es1573a
2018-01-07,C659M,"LAS PALMAS DE GRAN CANARIA, PL. DE LA FERIA",LAS PALMAS,15,17.4,0.9,15.5,02:50,19.3,14:00,35.0,3.9,13.6,00:30,1010.1,12.0,1007.0,6.0,es1573a
2018-01-08,C659M,"LAS PALMAS DE GRAN CANARIA, PL. DE LA FERIA",LAS PALMAS,15,17.9,3.2,16.0,03:50,19.8,13:40,33.0,3.3,12.8,03:30,1014.8,23.0,1008.3,4.0,es1573a
2018-01-09,C659M,"LAS PALMAS DE GRAN CANARIA, PL. DE LA FERIA",LAS PALMAS,15,18.6,0.2,16.3,04:40,20.9,13:50,36.0,1.7,5.0,12:10,1019.1,23.0,1013.1,5.0,es1573a
2018-01-10,C659M,"LAS PALMAS DE GRAN CANARIA, PL. DE LA FERIA",LAS PALMAS,15,19.0,3.1,17.2,07:30,20.8,15:30,99.0,2.2,6.1,06:50,1021.4,12.0,1017.1,4.0,es1573a
2018-01-11,C659M,"LAS PALMAS DE GRAN CANARIA, PL. DE LA FERIA",LAS PALMAS,15,18.6,0.0,17.4,04:00,19.8,13:50,7.0,1.7,7.5,07:20,1020.1,0.0,1017.6,15.0,es1573a
2018-01-12,C659M,"LAS PALMAS DE GRAN CANARIA, PL. DE LA FERIA",LAS PALMAS,15,18.5,0.0,16.5,05:40,20.5,11:50,9.0,1.4,5.0,01:20,1017.8,0.0,1014.3,16.0,es1573a
2018-01-13,C659M,"LAS PALMAS DE GRAN CANARIA, PL. DE LA FERIA",LAS PALMAS,15,18.4,3.6,17.2,06:50,19.7,12:40,32.0,1.1,5.6,03:10,1017.4,11.0,1014.3,5.0,es1573a
2018-01-14,C659M,"LAS PALMAS DE GRAN CANARIA, PL. DE LA FERIA",LAS PALMAS,15,17.6,0.2,15.5,06:00,19.6,13:00,6.0,1.9,9.2,05:50,1017.8,11.0,1014.6,5.0,es1573a
2018-01-15,C659M,"LAS PALMAS DE GRAN CANARIA, PL. DE LA FERIA",LAS PALMAS,15,17.5,0.4,15.9,13:00,19.1,10:40,35.0,2.8,10.8,05:30,1017.2,11.0,1014.5,5.0,es1573a
2018-01-16,C659M,"LAS PALMAS DE GRAN CANARIA, PL. DE LA FERIA",LAS PALMAS,15,17.6,0.0,16.6,06:20,18.7,11:20,1.0,2.8,12.2,06:10,1017.2,11.0,1014.3,17.0,es1573a
2018-01-17,C659M,"LAS PALMAS DE GRAN CANARIA, PL. DE LA FERIA",LAS PALMAS,15,18.4,0.9,17.2,23:59,19.6,13:20,33.0,3.3,9.4,16:10,1016.1,0.0,1013.5,16.0,es1573a
2018-01-18,C659M,"LAS PALMAS DE GRAN CANARIA, PL. DE LA FERIA",LAS PALMAS,15,18.6,0.1,16.8,00:30,20.3,11:30,34.0,3.9,11.7,13:30,1015.0,24.0,1011.6,6.0,es1573a
2018-01-19,C659M,"LAS PALMAS DE GRAN CANARIA, PL. DE LA FERIA",LAS PALMAS,15,19.0,0.0,17.7,01:00,20.4,14:10,33.0,2.5,10.3,00:50,1018.4,23.0,1013.8,3.0,es1573a
2018-01-20,C659M,"LAS PALMAS DE GRAN CANARIA, PL. DE LA FERIA",LAS PALMAS,15,18.6,0.0,17.3,03:50,19.9,13:40,2.0,2.2,7.2,02:00,1019.9,11.0,1016.4,5.0,es1573a
2018-01-21,C659M,"LAS PALMAS DE GRAN CANARIA, PL. DE LA FERIA",LAS PALMAS,15,19.3,0.0,16.0,07:50,22.6,12:00,16.0,1.4,5.0,11:40,1020.8,11.0,1018.3,16.0,es1573a
2018-01-22,C659M,"LAS PALMAS DE GRAN CANARIA, PL. DE LA FERIA",LAS PALMAS,15,17.7,0.0,15.0,06:00,20.4,15:00,5.0,1.7,4.7,16:00,1019.1,0.0,1016.6,16.0,es1573a
2018-01-23,C659M,"LAS PALMAS DE GRAN CANARIA, PL. DE LA FERIA",LAS PALMAS,15,18.3,0.0,17.0,05:30,19.6,16:10,6.0,1.1,5.3,06:30,1018.4,11.0,1015.4,16.0,es1573a
2018-01-24,C659M,"LAS PALMAS DE GRAN CANARIA, PL. DE LA FERIA",LAS PALMAS,15,18.1,0.0,16.8,05:10,19.4,14:00,4.0,1.1,5.0,08:20,1018.0,11.0,1015.5,5.0,es1573a
2018-01-25,C659M,"LAS PALMAS DE GRAN CANARIA, PL. DE LA FERIA",LAS PALMAS,15,18.4,0.0,16.8,05:10,19.9,15:20,34.0,1.1,6.7,16:20,1020.1,22.0,1016.6,4.0,es1573a
2018-01-26,C659M,"LAS PALMAS DE GRAN CANARIA, PL. DE LA FERIA",LAS PALMAS,15,17.4,0.1,16.0,22:30,18.7,15:00,36.0,2.2,10.3,23:59,1020.3,11.0,1017.8,-2.0,es1573a
2018-01-27,C659M,"LAS PALMAS DE GRAN CANARIA, PL. DE LA FERIA",LAS PALMAS,15,16.8,0.0,15.0,01:40,18.6,14:20,7.0,2.5,11.7,13:40,1019.9,0.0,1015.9,17.0,es1573a
2018-01-28,C659M,"LAS PALMAS DE GRAN CANARIA, PL. DE LA FERIA",LAS PALMAS,15,16.9,0.1,15.9,-2,17.9,15:30,2.0,2.8,8.6,03:30,1016.5,0.0,1011.6,16.0,es1573a
2018-01-29,C659M,"LAS PALMAS DE GRAN CANARIA, PL. DE LA FERIA",LAS PALMAS,15,15.4,4.6,13.1,16:40,17.7,14:10,35.0,3.3,13.3,10:20,1012.8,0.0,1007.6,15.0,es1573a
2018-01-30,C659M,"LAS PALMAS DE GRAN CANARIA, PL. DE LA FERIA",LAS PALMAS,15,15.0,12.7,12.8,11:00,17.2,12:40,30.0,1.7,8.1,02:20,1015.4,12.0,1006.7,6.0,es1573a
2018-01-31,C659M,"LAS PALMAS DE GRAN CANARIA, PL. DE LA FERIA",LAS PALMAS,15,16.5,3.6,14.5,05:30,18.5,13:30,32.0,5.0,16.1,17:30,1011.2,0.0,1007.0,17.0,es1573a
2018-02-01,C659M,"LAS PALMAS DE GRAN CANARIA, PL. DE LA FERIA",LAS PALMAS,15,15.7,8.0,13.8,09:30,17.6,13:30,35.0,2.8,14.7,09:20,1010.3,12.0,1007.2,17.0,es1573a
2018-02-02,C659M,"LAS PALMAS DE GRAN CANARIA, PL. DE LA FERIA",LAS PALMAS,15,16.0,6.9,13.9,23:30,18.0,12:50,34.0,2.2,10.6,15:30,1013.0,23.0,1008.0,6.0,es1573a
2018-02-03,C659M,"LAS PALMAS DE GRAN CANARIA, PL. DE LA FERIA",LAS PALMAS,15,16.6,0.0,15.3,00:30,17.8,13:00,34.0,2.8,10.3,01:00,1015.1,23.0,1011.4,5.0,es1573a
2018-02-04,C659M,"LAS PALMAS DE GRAN CANARIA, PL. DE LA FERIA",LAS PALMAS,15,17.2,1.7,15.3,02:50,19.0,14:30,33.0,2.2,10.8,22:20,1015.1,11.0,1011.1,-2.0,es1573a
2018-02-05,C659M,"LAS PALMAS DE GRAN CANARIA, PL. DE LA FERIA",LAS PALMAS,15,16.2,2.4,14.1,06:00,18.4,12:00,33.0,3.6,12.5,04:20,1012.8,11.0,1009.6,5.0,es1573a
2018-02-06,C659M,"LAS PALMAS DE GRAN CANARIA, PL. DE LA FERIA",LAS PALMAS,15,16.2,0.3,14.3,02:40,18.0,12:30,34.0,3.3,11.1,09:10,1014.8,12.0,1011.0,6.0,es1573a
2018-02-07,C659M,"LAS PALMAS DE GRAN CANARIA, PL. DE LA FERIA",LAS PALMAS,15,15.7,10.5,13.3,18:20,18.1,12:30,31.0,3.6,15.3,14:30,1013.9,0.0,1009.5,16.0,es1573a
2018-02-08,C659M,"LAS PALMAS DE GRAN CANARIA, PL. DE LA FERIA",LAS PALMAS,15,14.6,0.1,12.1,02:20,17.0,14:40,34.0,4.2,14.4,00:30,1017.9,-2.0,1010.9,4.0,es1573a
2018-02-09,C659M,"LAS PALMAS DE GRAN CANARIA, PL. DE LA FERIA",LAS PALMAS,15,16.8,0.3,15.0,01:50,18.6,12:30,35.0,2.2,10.0,05:20,1019.4,11.0,1016.5,5.0,es1573a
2018-02-10,C659M,"LAS PALMAS DE GRAN CANARIA, PL. DE LA FERIA",LAS PALMAS,15,17.2,2.1,15.7,02:00,18.7,12:00,1.0,1.7,9.4,23:00,1018.1,0.0,1014.7,17.0,es1573a
2018-02-11,C659M,"LAS PALMAS DE GRAN CANARIA, PL. DE LA FERIA",LAS PALMAS,15,17.0,0.0,15.9,06:50,18.2,14:00,1.0,1.9,7.5,02:20,1017.8,11.0,1015.3,17.0,es1573a
2018-02-12,C659M,"LAS PALMAS DE GRAN CANARIA, PL. DE LA FERIA",LAS PALMAS,15,16.8,0.0,15.9,06:50,17.7,14:40,6.0,1.7,5.3,06:10,1016.9,11.0,1013.1,17.0,es1573a
2018-02-13,C659M,"LAS PALMAS DE GRAN CANARIA, PL. DE LA FERIA",LAS PALMAS,15,17.6,0.0,15.7,23:59,19.6,11:40,99.0,1.7,4.7,-2,1014.9,11.0,1012.0,6.0,es1573a
2018-02-14,C659M,"LAS PALMAS DE GRAN CANARIA, PL. DE LA FERIA",LAS PALMAS,15,17.0,0.0,14.1,06:50,19.9,16:20,12.0,1.9,4.7,15:30,1014.6,11.0,1012.2,6.0,es1573a
2018-02-15,C659M,"LAS PALMAS DE GRAN CANARIA, PL. DE LA FERIA",LAS PALMAS,15,17.0,0.0,15.1,00:50,18.8,22:40,22.0,0.6,3.6,02:40,1014.3,12.0,1011.3,5.0,es1573a
2018-02-16,C659M,"LAS PALMAS DE GRAN CANARIA, PL. DE LA FERIA",LAS PALMAS,15,19.9,0.0,16.6,02:00,23.2,12:50,30.0,0.8,5.0,10:50,1015.3,23.0,1011.4,5.0,es1573a
2018-02-17,C659M,"LAS PALMAS DE GRAN CANARIA, PL. DE LA FERIA",LAS PALMAS,15,18.3,0.0,16.3,-2,20.3,15:30,31.0,1.9,6.9,16:00,1016.5,11.0,1013.5,-2.0,es1573a
2018-02-18,C659M,"LAS PALMAS DE GRAN CANARIA, PL. DE LA FERIA",LAS PALMAS,15,17.6,0.0,15.6,06:30,19.5,12:10,36.0,1.4,5.3,22:00,1013.7,0.0,1009.9,16.0,es1573a
2018-02-19,C659M,"LAS PALMAS DE GRAN CANARIA, PL. DE LA FERIA",LAS PALMAS,15,17.8,0.0,15.8,02:00,19.7,12:40,34.0,1.1,6.1,23:40,1010.7,12.0,1008.2,4.0,es1573a
2018-02-20,C659M,"LAS PALMAS DE GRAN CANARIA, PL. DE LA FERIA",LAS PALMAS,15,17.8,0.0,16.2,03:20,19.3,14:50,99.0,2.5,6.9,-2,1015.1,13.0,1007.3,5.0,es1573a
2018-02-21,C659M,"LAS PALMAS DE GRAN CANARIA, PL. DE LA FERIA",LAS PALMAS,15,17.6,0.0,15.6,05:50,19.6,14:20,35.0,3.1,8.6,12:50,1013.8,0.0,1010.4,24.0,es1573a
2018-02-22,C659M,"LAS PALMAS DE GRAN CANARIA, PL. DE LA FERIA",LAS PALMAS,15,17.0,0.0,14.9,04:20,19.2,12:30,12.0,1.7,4.7,14:00,1010.4,0.0,1004.6,24.0,es1573a
2018-02-23,C659M,"LAS PALMAS DE GRAN CANARIA, PL. DE LA FERIA",LAS PALMAS,15,16.2,2.3,14.7,23:59,17.7,12:00,17.0,1.4,11.4,15:00,1004.6,0.0,997.8,15.0,es1573a
2018-02-24,C659M,"LAS PALMAS DE GRAN CANARIA, PL. DE LA FERIA",LAS PALMAS,15,17.6,0.0,14.2,-2,21.0,17:50,99.0,1.4,3.9,-2,1004.5,23.0,999.5,0.0,es1573a
2018-02-25,C659M,"LAS PALMAS DE GRAN CANARIA, PL. DE LA FERIA",LAS PALMAS,15,19.4,3.0,15.3,07:30,23.5,12:40,99.0,1.9,13.3,-2,1004.0,0.0,997.5,17.0,es1573a
2018-02-26,C659M,"LAS PALMAS DE GRAN CANARIA, PL. DE LA FERIA",LAS PALMAS,15,18.8,0.0,16.2,08:00,21.4,14:20,29.0,1.9,11.1,00:20,1009.2,13.0,1002.4,0.0,es1573a
2018-02-27,C659M,"LAS PALMAS DE GRAN CANARIA, PL. DE LA FERIA",LAS PALMAS,15,19.1,0.0,15.2,05:30,23.0,16:30,21.0,1.4,9.7,22:20,1008.3,0.0,1002.4,24.0,es1573a
2018-02-28,C659M,"LAS PALMAS DE GRAN CANARIA, PL. DE LA FERIA",LAS PALMAS,15,21.2,0.0,17.9,07:30,24.5,12:00,22.0,2.5,13.6,15:30,1002.5,0.0,999.0,5.0,es1573a
2018-03-01,C659M,"LAS PALMAS DE GRAN CANARIA, PL. DE LA FERIA",LAS PALMAS,15,21.7,0.0,18.9,23:59,24.5,17:10,23.0,1.9,17.5,01:40,1009.1,-2.0,1001.4,2.0,es1573a
2018-03-02,C659M,"LAS PALMAS DE GRAN CANARIA, PL. DE LA FERIA",LAS PALMAS,15,20.6,0.0,17.4,06:50,23.7,14:10,7.0,1.4,6.4,14:30,1009.7,12.0,1007.6,5.0,es1573a
2018-03-03,C659M,"LAS PALMAS DE GRAN CANARIA, PL. DE LA FERIA",LAS PALMAS,15,20.6,0.0,16.8,10:30,24.3,18:20,22.0,1.4,11.7,18:30,1008.9,0.0,1005.4,7.0,es1573a
2018-03-04,C659M,"LAS PALMAS DE GRAN CANARIA, PL. DE LA FERIA",LAS PALMAS,15,19.6,0.0,17.2,07:50,22.1,00:30,31.0,1.7,6.4,00:30,1014.6,24.0,1008.6,0.0,es1573a
2018-03-05,C659M,"LAS PALMAS DE GRAN CANARIA, PL. DE LA FERIA",LAS PALMAS,15,20.2,0.0,17.2,05:10,23.2,14:40,13.0,1.4,6.1,16:00,1016.0,23.0,1012.9,6.0,es1573a
2018-03-06,C659M,"LAS PALMAS DE GRAN CANARIA, PL. DE LA FERIA",LAS PALMAS,15,19.6,0.0,17.6,07:20,21.7,11:40,30.0,1.1,4.4,14:10,1016.0,-2.0,1013.8,5.0,es1573a
2018-03-07,C659M,"LAS PALMAS DE GRAN CANARIA, PL. DE LA FERIA",LAS PALMAS,15,20.3,0.0,17.8,07:10,22.8,11:10,11.0,1.7,5.6,16:10,1016.0,11.0,1013.5,-2.0,es1573a
2018-03-08,C659M,"LAS PALMAS DE GRAN CANARIA, PL. DE LA FERIA",LAS PALMAS,15,20.4,0.0,17.7,07:00,23.2,12:20,15.0,1.4,9.2,14:50,1016.7,10.0,1014.3,-2.0,es1573a
2018-03-09,C659M,"LAS PALMAS DE GRAN CANARIA, PL. DE LA FERIA",LAS PALMAS,15,20.4,0.0,17.9,04:00,22.8,11:10,18.0,1.7,7.8,22:50,1015.6,0.0,1012.5,18.0,es1573a
