fecha,indicativo,nombre,provincia,altitud,tmed,prec,tmin,horatmin,tmax,horatmax,dir,velmedia,racha,horaracha,siteAQ
2018-07-20,0201D,BARCELONA,BARCELONA,6,25.9,0.0,22.7,05:00,29.1,14:20,11.0,3.1,6.4,23:59,es1438a
2018-07-21,0201D,BARCELONA,BARCELONA,6,25.1,0.1,22.8,23:59,27.4,12:40,20.0,4.4,10.3,13:40,es1438a
2018-07-22,0201D,BARCELONA,BARCELONA,6,22.9,3.4,20.4,04:40,25.4,12:10,23.0,4.2,10.0,04:40,es1438a
2018-07-23,0201D,BARCELONA,BARCELONA,6,24.2,0.0,20.5,04:00,28.0,09:30,24.0,5.0,10.6,16:50,es1438a
2018-07-24,0201D,BARCELONA,BARCELONA,6,25.7,0.0,23.6,22:50,27.8,16:30,20.0,4.7,10.0,12:00,es1438a
2018-07-25,0201D,BARCELONA,BARCELONA,6,26.2,0.0,22.5,-2,29.9,10:20,20.0,3.3,6.4,14:30,es1438a
2018-07-26,0201D,BARCELONA,BARCELONA,6,27.1,0.0,24.9,05:00,29.3,07:00,20.0,3.9,9.4,14:40,es1438a
2018-07-27,0201D,BARCELONA,BARCELONA,6,26.1,0.0,23.4,03:20,28.8,16:40,20.0,4.7,10.8,13:10,es1438a
2018-07-28,0201D,BARCELONA,BARCELONA,6,26.1,0.0,23.6,04:50,28.6,17:00,99.0,3.3,7.8,-2,es1438a
2018-07-29,0201D,BARCELONA,BARCELONA,6,25.8,0.0,23.6,04:00,28.0,11:40,20.0,3.9,8.6,16:00,es1438a
2018-07-30,0201D,BARCELONA,BARCELONA,6,27.0,0.0,24.3,04:00,29.8,09:10,20.0,2.2,5.6,12:10,es1438a
2018-07-31,0201D,BARCELONA,BARCELONA,6,27.1,0.0,24.0,05:00,30.2,16:40,20.0,2.2,5.3,11:00,es1438a
2018-08-01,0201D,BARCELONA,BARCELONA,6,28.2,0.0,24.3,01:20,32.0,08:20,21.0,3.3,8.3,14:50,es1438a
2018-08-02,0201D,BARCELONA,BARCELONA,6,28.8,0.0,26.8,00:20,30.7,08:30,20.0,3.1,6.4,13:40,es1438a
2018-08-03,0201D,BARCELONA,BARCELONA,6,29.7,0.0,27.0,05:10,32.4,09:10,21.0,1.9,5.0,10:40,es1438a
2018-08-04,0201D,BARCELONA,BARCELONA,6,30.0,0.0,27.1,02:00,33.0,08:50,10.0,1.9,9.4,14:20,es1438a
2018-08-05,0201D,BARCELONA,BARCELONA,6,29.7,0.0,25.9,23:00,33.5,08:10,99.0,2.2,5.0,-2,es1438a
2018-08-06,0201D,BARCELONA,BARCELONA,6,28.4,0.0,25.8,00:50,30.9,12:00,9.0,2.8,5.3,08:40,es1438a
2018-08-07,0201D,BARCELONA,BARCELONA,6,27.8,0.0,25.8,23:59,29.9,16:10,20.0,4.2,10.0,12:40,es1438a
2018-08-08,0201D,BARCELONA,BARCELONA,6,28.0,0.5,25.8,07:00,30.2,14:40,10.0,4.4,7.8,11:40,es1438a
2018-08-09,0201D,BARCELONA,BARCELONA,6,26.0,2.9,22.5,23:59,29.4,12:00,9.0,3.9,11.1,18:40,es1438a
2018-08-10,0201D,BARCELONA,BARCELONA,6,24.6,0.0,21.5,05:00,27.6,10:40,13.0,4.2,7.2,12:20,es1438a
2018-08-11,0201D,BARCELONA,BARCELONA,6,24.6,0.0,21.8,04:40,27.3,12:30,11.0,2.8,6.7,10:20,es1438a
2018-08-12,0201D,BARCELONA,BARCELONA,6,26.6,0.0,24.5,-2,28.7,16:10,21.0,4.7,11.7,14:30,es1438a
2018-08-13,0201D,BARCELONA,BARCELONA,6,25.6,1.2,23.9,19:40,27.4,07:50,8.0,4.4,9.7,21:00,es1438a
2018-08-14,0201D,BARCELONA,BARCELONA,6,24.5,0.0,22.4,03:00,26.6,10:30,20.0,4.2,10.0,13:00,es1438a
2018-08-15,0201D,BARCELONA,BARCELONA,6,25.0,0.0,23.1,06:20,27.0,09:20,20.0,3.9,9.4,14:20,es1438a
2018-08-16,0201D,BARCELONA,BARCELONA,6,26.1,0.0,23.8,05:20,28.4,09:50,21.0,3.9,10.6,15:30,es1438a
2018-08-17,0201D,BARCELONA,BARCELONA,6,23.8,25.8,18.5,13:00,29.0,11:30,9.0,2.8,17.8,14:10,es1438a
2018-08-18,0201D,BARCELONA,BARCELONA,6,23.6,0.0,19.9,05:20,27.2,10:40,34.0,3.3,7.2,07:20,es1438a
2018-08-19,0201D,BARCELONA,BARCELONA,6,25.7,0.0,22.3,05:00,29.1,09:40,20.0,3.1,7.8,13:00,es1438a
2018-08-20,0201D,BARCELONA,BARCELONA,6,26.2,0.0,23.6,03:00,28.7,08:50,21.0,2.5,7.5,11:50,es1438a
2018-08-21,0201D,BARCELONA,BARCELONA,6,26.0,0.0,22.7,05:50,29.3,14:20,21.0,3.6,8.9,15:10,es1438a
2018-08-22,0201D,BARCELONA,BARCELONA,6,27.0,0.0,22.9,05:30,31.0,09:50,3.0,1.9,5.0,03:50,es1438a
2018-08-23,0201D,BARCELONA,BARCELONA,6,25.8,0.0,23.0,05:30,28.6,08:50,19.0,3.3,7.8,14:00,es1438a
2018-08-24,0201D,BARCELONA,BARCELONA,6,26.0,0.0,22.9,05:00,29.0,10:50,10.0,3.1,7.8,23:30,es1438a
2018-08-25,0201D,BARCELONA,BARCELONA,6,24.0,0.0,22.0,05:30,26.0,10:00,15.0,4.4,10.0,15:30,es1438a
2018-08-26,0201D,BARCELONA,BARCELONA,6,22.4,0.0,20.7,07:20,24.2,17:00,21.0,4.4,10.8,16:00,es1438a
2018-08-27,0201D,BARCELONA,BARCELONA,6,24.8,0.0,21.9,05:20,27.6,12:20,13.0,3.9,6.9,11:40,es1438a
2018-08-28,0201D,BARCELONA,BARCELONA,6,25.9,0.6,23.7,04:00,28.1,14:30,24.0,4.7,12.8,15:30,es1438a
2018-08-29,0201D,BARCELONA,BARCELONA,6,25.5,1.2,23.5,23:40,27.5,07:20,26.0,2.8,11.1,00:20,es1438a
2018-08-30,0201D,BARCELONA,BARCELONA,6,25.4,29.6,22.9,03:50,27.9,08:20,22.0,4.2,10.8,14:10,es1438a
2018-08-31,0201D,BARCELONA,BARCELONA,6,22.1,0.3,20.1,06:50,24.1,21:10,12.0,3.3,12.5,06:20,es1438a
2018-09-01,0201D,BARCELONA,BARCELONA,6,23.8,1.4,22.3,10:00,25.3,14:00,12.0,2.5,8.9,09:00,es1438a
2018-09-02,0201D,BARCELONA,BARCELONA,6,24.2,0.0,21.5,04:30,26.8,13:00,8.0,4.4,8.6,17:50,es1438a
2018-09-03,0201D,BARCELONA,BARCELONA,6,24.8,0.0,22.6,04:00,26.9,11:40,8.0,4.2,9.4,17:40,es1438a
2018-09-04,0201D,BARCELONA,BARCELONA,6,24.8,0.0,22.7,-2,26.8,09:50,12.0,5.0,8.9,10:30,es1438a
2018-09-05,0201D,BARCELONA,BARCELONA,6,23.8,83.9,21.4,04:40,26.2,12:40,8.0,3.6,7.5,18:30,es1438a
2018-09-06,0201D,BARCELONA,BARCELONA,6,22.4,2.0,18.9,01:50,26.0,10:30,26.0,3.6,13.9,01:30,es1438a
2018-09-07,0201D,BARCELONA,BARCELONA,6,22.8,1.3,20.1,21:40,25.6,10:30,20.0,4.2,8.9,19:50,es1438a
2018-09-08,0201D,BARCELONA,BARCELONA,6,23.6,0.0,20.4,05:50,26.7,12:00,13.0,3.1,6.1,11:00,es1438a
2018-09-09,0201D,BARCELONA,BARCELONA,6,24.4,0.0,21.9,-2,27.0,10:10,12.0,3.1,6.9,15:50,es1438a
2018-09-10,0201D,BARCELONA,BARCELONA,6,23.0,0.0,21.3,04:30,24.8,12:20,99.0,1.9,4.4,-2,es1438a
2018-09-11,0201D,BARCELONA,BARCELONA,6,24.6,0.0,20.6,04:00,28.7,11:20,11.0,2.8,5.8,23:00,es1438a
2018-09-12,0201D,BARCELONA,BARCELONA,6,22.8,16.7,19.0,17:40,26.6,14:00,27.0,2.2,16.1,17:30,es1438a
2018-09-13,0201D,BARCELONA,BARCELONA,6,23.2,0.0,20.2,06:00,26.2,14:30,22.0,4.2,10.8,15:00,es1438a
2018-09-14,0201D,BARCELONA,BARCELONA,6,23.8,0.0,20.9,05:40,26.8,11:50,23.0,3.3,8.6,17:10,es1438a
2018-09-15,0201D,BARCELONA,BARCELONA,6,24.1,0.6,21.5,23:59,26.7,11:20,99.0,2.8,5.8,-2,es1438a
2018-09-16,0201D,BARCELONA,BARCELONA,6,23.9,0.1,21.3,00:30,26.5,11:30,20.0,2.2,6.4,13:10,es1438a
2018-09-17,0201D,BARCELONA,BARCELONA,6,24.4,2.9,21.4,05:50,27.4,11:40,35.0,3.9,6.9,04:10,es1438a
2018-09-18,0201D,BARCELONA,BARCELONA,6,22.6,2.6,19.5,07:40,25.6,11:00,10.0,3.6,9.4,14:10,es1438a
2018-09-19,0201D,BARCELONA,BARCELONA,6,23.4,0.0,20.4,05:50,26.4,13:30,14.0,2.2,5.8,14:20,es1438a
2018-09-20,0201D,BARCELONA,BARCELONA,6,25.2,0.0,22.2,01:00,28.1,10:40,99.0,3.6,6.7,16:40,es1438a
2018-09-21,0201D,BARCELONA,BARCELONA,6,25.0,0.0,21.6,04:10,28.3,09:50,9.0,3.3,8.6,14:40,es1438a
2018-09-22,0201D,BARCELONA,BARCELONA,6,24.8,0.0,21.9,-2,27.6,15:00,23.0,3.3,9.2,15:00,es1438a
2018-09-23,0201D,BARCELONA,BARCELONA,6,24.8,0.0,21.9,06:00,27.8,14:30,24.0,3.9,9.2,15:00,es1438a
2018-09-24,0201D,BARCELONA,BARCELONA,6,23.8,0.0,21.8,23:59,25.7,13:40,13.0,3.9,8.1,23:10,es1438a
2018-09-25,0201D,BARCELONA,BARCELONA,6,21.5,0.0,18.5,05:00,24.5,11:30,9.0,7.2,15.8,16:20,es1438a
2018-09-26,0201D,BARCELONA,BARCELONA,6,20.4,0.0,18.3,23:59,22.6,12:20,8.0,9.2,14.4,10:40,es1438a
2018-09-27,0201D,BARCELONA,BARCELONA,6,19.7,0.0,16.2,06:00,23.2,16:00,13.0,3.6,6.1,-2,es1438a
2018-09-28,0201D,BARCELONA,BARCELONA,6,22.0,0.0,16.7,05:30,27.2,13:10,23.0,3.3,8.9,15:30,es1438a
2018-09-29,0201D,BARCELONA,BARCELONA,6,21.5,0.0,18.4,06:00,24.6,11:00,10.0,5.3,10.0,13:40,es1438a
2018-09-30,0201D,BARCELONA,BARCELONA,6,23.0,0.0,19.6,-2,26.4,11:50,22.0,5.0,11.4,12:40,es1438a
2018-10-01,0201D,BARCELONA,BARCELONA,6,21.4,0.0,18.2,23:59,24.7,11:10,11.0,4.4,9.7,18:40,es1438a
2018-10-02,0201D,BARCELONA,BARCELONA,6,19.9,0.0,15.0,06:40,24.8,12:40,35.0,3.9,9.2,09:00,es1438a
2018-10-03,0201D,BARCELONA,BARCELONA,6,20.4,0.0,16.1,03:30,24.6,10:40,23.0,3.6,9.7,16:00,es1438a
2018-10-04,0201D,BARCELONA,BARCELONA,6,20.6,0.0,16.5,06:00,24.8,13:40,10.0,3.1,10.6,20:20,es1438a
2018-10-05,0201D,BARCELONA,BARCELONA,6,20.8,0.0,17.5,06:00,24.1,12:00,99.0,3.3,5.6,-2,es1438a
2018-10-06,0201D,BARCELONA,BARCELONA,6,20.8,0.0,17.5,05:20,24.1,11:40,24.0,3.9,10.6,16:20,es1438a
2018-10-07,0201D,BARCELONA,BARCELONA,6,18.4,0.2,14.3,20:50,22.4,01:10,9.0,4.2,12.2,04:10,es1438a
2018-10-08,0201D,BARCELONA,BARCELONA,6,17.4,2.2,14.6,03:40,20.3,14:50,13.0,1.9,8.1,17:10,es1438a
2018-10-09,0201D,BARCELONA,BARCELONA,6,18.6,12.5,15.9,05:20,21.3,15:40,9.0,7.5,16.7,20:00,es1438a
2018-10-10,0201D,BARCELONA,BARCELONA,6,19.5,3.8,16.9,06:10,22.1,13:40,8.0,5.3,12.2,00:10,es1438a
2018-10-11,0201D,BARCELONA,BARCELONA,6,20.6,0.0,17.0,06:10,24.1,10:00,21.0,3.3,10.3,14:10,es1438a
2018-10-12,0201D,BARCELONA,BARCELONA,6,21.0,0.0,17.8,06:30,24.2,13:30,21.0,2.5,5.8,19:20,es1438a
2018-10-13,0201D,BARCELONA,BARCELONA,6,21.4,4.5,19.5,23:59,23.4,10:00,18.0,1.4,3.9,11:00,es1438a
2018-10-14,0201D,BARCELONA,BARCELONA,6,21.4,9.4,19.0,-2,23.7,12:40,13.0,6.9,22.5,23:50,es1438a
2018-10-15,0201D,BARCELONA,BARCELONA,6,19.9,0.0,16.8,23:59,23.0,13:30,14.0,1.9,20.0,00:10,es1438a
2018-10-16,0201D,BARCELONA,BARCELONA,6,19.1,0.0,15.5,-2,22.7,13:50,9.0,5.3,9.2,17:50,es1438a
2018-10-17,0201D,BARCELONA,BARCELONA,6,19.5,0.0,16.4,04:40,22.6,10:40,10.0,5.3,12.5,15:20,es1438a
2018-10-18,0201D,BARCELONA,BARCELONA,6,,4.8,,,,,8.0,4.2,14.2,22:10,es1438a
2018-10-19,0201D,BARCELONA,BARCELONA,6,,15.5,,,,,8.0,5.6,12.8,02:10,es1438a
2018-10-20,0201D,BARCELONA,BARCELONA,6,19.5,0.0,17.1,01:30,21.9,11:20,12.0,4.2,8.9,13:40,es1438a
2018-10-21,0201D,BARCELONA,BARCELONA,6,19.6,0.0,16.0,06:00,23.3,10:00,24.0,3.6,8.3,14:50,es1438a
2018-10-22,0201D,BARCELONA,BARCELONA,6,18.7,0.0,16.0,23:59,21.4,11:50,11.0,3.6,8.1,12:20,es1438a
2018-10-23,0201D,BARCELONA,BARCELONA,6,17.8,0.0,14.3,05:40,21.2,12:20,99.0,2.8,6.4,14:30,es1438a
2018-10-24,0201D,BARCELONA,BARCELONA,6,21.0,0.0,16.3,03:00,25.8,13:10,35.0,1.4,7.8,20:20,es1438a
2018-10-25,0201D,BARCELONA,BARCELONA,6,19.2,0.0,16.2,05:20,22.2,14:00,34.0,2.8,5.8,07:40,es1438a
2018-10-26,0201D,BARCELONA,BARCELONA,6,17.6,2.4,13.5,05:00,21.8,10:40,21.0,2.2,5.8,15:40,es1438a
2018-10-27,0201D,BARCELONA,BARCELONA,6,14.3,20.5,10.5,23:50,18.1,03:20,10.0,1.4,10.3,11:10,es1438a
2018-10-28,0201D,BARCELONA,BARCELONA,6,10.6,3.0,8.5,10:00,12.7,14:10,28.0,2.5,8.3,07:10,es1438a
2018-10-29,0201D,BARCELONA,BARCELONA,6,10.6,0.0,7.7,08:00,13.4,16:00,30.0,4.4,13.1,23:50,es1438a
2018-10-30,0201D,BARCELONA,BARCELONA,6,12.0,23.1,6.9,06:00,17.2,13:00,30.0,1.4,10.0,00:20,es1438a
2018-10-31,0201D,BARCELONA,BARCELONA,6,13.4,29.9,10.1,23:59,16.7,12:40,20.0,7.5,21.4,04:50,es1438a
2018-11-01,0201D,BARCELONA,BARCELONA,6,13.6,0.0,9.4,02:00,17.7,14:00,27.0,2.8,10.3,01:10,es1438a
2018-11-02,0201D,BARCELONA,BARCELONA,6,14.3,0.0,10.3,03:50,18.3,14:00,35.0,2.8,5.8,07:10,es1438a
2018-11-03,0201D,BARCELONA,BARCELONA,6,14.8,0.0,10.7,06:50,18.8,12:30,35.0,2.8,7.2,08:10,es1438a
2018-11-04,0201D,BARCELONA,BARCELONA,6,17.1,0.0,12.6,05:40,21.6,12:50,34.0,2.2,7.5,06:30,es1438a
2018-11-05,0201D,BARCELONA,BARCELONA,6,16.0,7.1,13.7,22:50,18.3,10:20,18.0,5.3,15.0,18:00,es1438a
2018-11-06,0201D,BARCELONA,BARCELONA,6,13.6,0.0,11.7,07:00,15.6,00:40,27.0,3.9,10.3,15:20,es1438a
2018-11-07,0201D,BARCELONA,BARCELONA,6,15.8,0.0,12.7,03:40,19.0,11:10,26.0,3.9,9.4,16:00,es1438a
2018-11-08,0201D,BARCELONA,BARCELONA,6,14.8,17.2,12.6,04:50,16.9,13:40,1.0,1.7,8.1,06:10,es1438a
2018-11-09,0201D,BARCELONA,BARCELONA,6,14.1,1.8,12.3,07:40,15.9,02:30,30.0,2.2,8.1,03:50,es1438a
2018-11-10,0201D,BARCELONA,BARCELONA,6,15.7,0.0,12.0,04:10,19.4,13:10,26.0,2.5,11.1,10:30,es1438a
2018-11-11,0201D,BARCELONA,BARCELONA,6,18.2,0.0,15.3,07:00,21.1,10:40,21.0,3.9,8.1,13:10,es1438a
2018-11-12,0201D,BARCELONA,BARCELONA,6,16.4,0.0,14.5,06:50,18.4,14:00,8.0,4.4,8.3,11:10,es1438a
2018-11-13,0201D,BARCELONA,BARCELONA,6,17.3,0.0,15.2,05:20,19.4,09:50,99.0,5.0,10.0,-2,es1438a
2018-11-14,0201D,BARCELONA,BARCELONA,6,16.8,26.4,15.0,06:00,18.7,12:30,9.0,3.9,7.5,10:30,es1438a
2018-11-15,0201D,BARCELONA,BARCELONA,6,15.8,54.0,13.6,16:20,18.1,12:20,9.0,5.3,14.4,10:30,es1438a
2018-11-16,0201D,BARCELONA,BARCELONA,6,15.2,1.1,13.7,06:00,16.8,16:40,9.0,3.6,9.2,23:50,es1438a
2018-11-17,0201D,BARCELONA,BARCELONA,6,14.1,2.1,12.2,18:30,16.0,14:00,10.0,3.6,10.0,14:50,es1438a
2018-11-18,0201D,BARCELONA,BARCELONA,6,13.2,7.9,11.2,08:20,15.2,22:30,9.0,9.7,16.1,14:10,es1438a
2018-11-19,0201D,BARCELONA,BARCELONA,6,13.0,4.1,11.1,-2,14.9,12:50,9.0,5.3,12.2,12:10,es1438a
2018-11-20,0201D,BARCELONA,BARCELONA,6,13.0,2.3,9.8,00:40,16.1,12:50,31.0,1.9,10.0,00:10,es1438a
2018-11-21,0201D,BARCELONA,BARCELONA,6,14.6,0.0,10.6,04:50,18.6,14:40,21.0,1.9,7.5,13:30,es1438a
2018-11-22,0201D,BARCELONA,BARCELONA,6,14.0,0.0,9.8,06:30,18.3,11:10,32.0,1.9,4.2,11:40,es1438a
2018-11-23,0201D,BARCELONA,BARCELONA,6,12.0,2.5,10.4,23:20,13.5,16:30,31.0,2.5,8.3,18:20,es1438a
2018-11-24,0201D,BARCELONA,BARCELONA,6,12.0,0.0,8.3,05:20,15.8,14:00,30.0,2.5,6.4,19:30,es1438a
2018-11-25,0201D,BARCELONA,BARCELONA,6,13.0,0.8,10.3,03:40,15.7,13:00,31.0,2.8,9.2,17:30,es1438a
2018-11-26,0201D,BARCELONA,BARCELONA,6,11.6,3.2,8.7,09:50,14.6,14:50,32.0,3.9,12.2,17:50,es1438a
2018-11-27,0201D,BARCELONA,BARCELONA,6,12.6,0.0,9.1,06:10,16.0,14:30,32.0,3.1,9.2,05:20,es1438a
2018-11-28,0201D,BARCELONA,BARCELONA,6,13.3,0.0,8.6,06:00,18.0,12:50,32.0,1.4,8.6,09:20,es1438a
2018-11-29,0201D,BARCELONA,BARCELONA,6,11.8,0.0,7.7,07:10,15.8,11:50,23.0,1.9,6.4,12:20,es1438a
2018-11-30,0201D,BARCELONA,BARCELONA,6,12.3,0.4,9.6,23:30,15.0,11:50,29.0,2.2,6.7,05:10,es1438a
2018-12-01,0201D,BARCELONA,BARCELONA,6,12.0,0.0,9.1,07:20,14.9,13:50,30.0,1.4,7.5,15:50,es1438a
2018-12-02,0201D,BARCELONA,BARCELONA,6,14.1,0.0,10.5,05:00,17.7,13:10,28.0,2.5,7.8,12:40,es1438a
2018-12-03,0201D,BARCELONA,BARCELONA,6,15.3,0.0,11.5,04:20,19.1,11:50,30.0,1.9,10.8,15:50,es1438a
2018-12-04,0201D,BARCELONA,BARCELONA,6,16.2,0.0,12.3,07:50,20.1,12:20,35.0,2.2,8.3,01:10,es1438a
2018-12-05,0201D,BARCELONA,BARCELONA,6,13.8,0.0,9.4,06:30,18.2,12:00,26.0,3.1,6.7,18:00,es1438a
2018-12-06,0201D,BARCELONA,BARCELONA,6,13.8,0.0,10.7,23:59,17.0,13:20,36.0,1.7,5.8,08:30,es1438a
2018-12-07,0201D,BARCELONA,BARCELONA,6,11.7,0.0,9.7,02:30,13.7,13:00,32.0,2.5,9.2,15:40,es1438a
2018-12-08,0201D,BARCELONA,BARCELONA,6,12.4,0.0,9.4,02:00,15.3,13:30,99.0,2.2,6.9,-2,es1438a
2018-12-09,0201D,BARCELONA,BARCELONA,6,13.6,0.0,8.9,07:10,18.4,15:00,29.0,2.2,10.8,13:40,es1438a
2018-12-10,0201D,BARCELONA,BARCELONA,6,12.1,0.0,8.9,23:59,15.3,14:50,34.0,2.5,8.6,07:20,es1438a
2018-12-11,0201D,BARCELONA,BARCELONA,6,10.7,0.0,6.6,05:00,14.8,12:40,2.0,2.2,6.4,05:20,es1438a
2018-12-12,0201D,BARCELONA,BARCELONA,6,12.0,0.0,8.9,01:50,15.1,13:20,99.0,1.4,5.3,-2,es1438a
2018-12-13,0201D,BARCELONA,BARCELONA,6,11.4,5.6,9.8,23:59,13.0,-2,34.0,1.4,5.8,11:50,es1438a
2018-12-14,0201D,BARCELONA,BARCELONA,6,11.4,0.0,9.1,07:50,13.6,12:10,36.0,1.4,5.8,05:00,es1438a
2018-12-15,0201D,BARCELONA,BARCELONA,6,11.6,0.0,8.4,06:00,14.7,13:50,32.0,3.3,8.6,10:00,es1438a
2018-12-16,0201D,BARCELONA,BARCELONA,6,13.4,0.0,11.9,08:20,14.9,14:40,29.0,2.5,13.6,23:50,es1438a
2018-12-17,0201D,BARCELONA,BARCELONA,6,12.8,0.0,9.3,23:59,16.2,12:50,30.0,3.3,13.1,00:20,es1438a
2018-12-18,0201D,BARCELONA,BARCELONA,6,10.8,0.0,7.0,05:30,14.7,14:00,27.0,2.8,7.5,12:10,es1438a
2018-12-19,0201D,BARCELONA,BARCELONA,6,13.4,0.0,9.7,02:40,17.0,13:20,30.0,3.3,15.0,14:50,es1438a
2018-12-20,0201D,BARCELONA,BARCELONA,6,12.3,0.0,8.4,07:40,16.2,15:20,30.0,1.9,7.5,13:30,es1438a
2018-12-21,0201D,BARCELONA,BARCELONA,6,12.3,0.0,7.5,01:40,17.1,14:30,26.0,2.5,7.8,12:50,es1438a
2018-12-22,0201D,BARCELONA,BARCELONA,6,14.2,0.0,10.5,07:40,18.0,13:00,28.0,0.8,6.4,00:30,es1438a
2018-12-23,0201D,BARCELONA,BARCELONA,6,13.8,0.0,8.9,06:20,18.7,13:10,36.0,3.1,6.4,03:50,es1438a
2018-12-24,0201D,BARCELONA,BARCELONA,6,15.1,0.0,10.7,07:50,19.5,12:30,36.0,2.2,5.3,23:30,es1438a
2018-12-25,0201D,BARCELONA,BARCELONA,6,12.7,0.0,8.9,06:00,16.5,11:20,35.0,1.9,5.3,01:10,es1438a
2018-12-26,0201D,BARCELONA,BARCELONA,6,11.0,0.0,7.1,06:50,15.0,13:40,20.0,1.7,5.3,14:10,es1438a
2018-12-27,0201D,BARCELONA,BARCELONA,6,12.0,0.0,8.6,23:59,15.3,13:50,33.0,2.2,5.3,09:20,es1438a
2018-12-28,0201D,BARCELONA,BARCELONA,6,10.7,0.0,6.6,06:20,14.8,14:30,36.0,1.9,5.3,22:10,es1438a
2018-12-29,0201D,BARCELONA,BARCELONA,6,10.3,0.0,6.2,07:10,14.4,15:00,35.0,2.2,6.4,05:40,es1438a
2018-12-30,0201D,BARCELONA,BARCELONA,6,11.4,0.0,5.1,07:00,17.8,14:50,35.0,2.5,6.7,23:10,es1438a
2018-12-31,0201D,BARCELONA,BARCELONA,6,11.8,0.0,6.5,08:00,17.1,14:20,35.0,2.8,7.5,01:00,es1438a
2019-01-01,0201D,BARCELONA,BARCELONA,6,11.4,0.0,6.6,03:40,16.2,12:30,1.0,3.1,6.4,07:30,es1438a
2019-01-02,0201D,BARCELONA,BARCELONA,6,11.2,0.0,6.6,-2,15.7,14:50,1.0,2.2,6.9,06:10,es1438a
2019-01-03,0201D,BARCELONA,BARCELONA,6,9.2,0.0,5.0,07:50,13.5,15:00,36.0,3.3,6.1,06:20,es1438a
2019-01-04,0201D,BARCELONA,BARCELONA,6,8.4,0.0,4.3,06:00,12.6,11:50,35.0,2.8,6.4,06:20,es1438a
2019-01-05,0201D,BARCELONA,BARCELONA,6,11.4,0.0,6.6,07:30,16.3,14:20,26.0,1.9,5.0,06:50,es1438a
2019-01-06,0201D,BARCELONA,BARCELONA,6,13.2,0.0,8.0,23:50,18.3,14:00,33.0,2.5,7.5,00:40,es1438a
2019-01-07,0201D,BARCELONA,BARCELONA,6,10.8,0.0,7.3,03:00,14.3,13:10,24.0,2.5,6.9,13:00,es1438a
2019-01-08,0201D,BARCELONA,BARCELONA,6,9.7,0.0,4.9,05:30,14.5,14:00,30.0,3.3,10.3,06:30,es1438a
2019-01-09,0201D,BARCELONA,BARCELONA,6,11.3,0.0,7.0,06:00,15.6,13:30,8.0,2.2,10.0,15:50,es1438a
2019-01-10,0201D,BARCELONA,BARCELONA,6,8.4,0.0,5.0,23:59,11.9,11:20,35.0,2.8,10.6,05:50,es1438a
2019-01-11,0201D,BARCELONA,BARCELONA,6,6.8,0.0,2.9,07:20,10.6,14:50,33.0,1.4,8.1,07:30,es1438a
2019-01-12,0201D,BARCELONA,BARCELONA,6,8.4,0.0,4.2,03:10,12.6,15:00,29.0,2.5,8.9,23:20,es1438a
2019-01-13,0201D,BARCELONA,BARCELONA,6,10.8,0.0,6.0,07:50,15.6,13:30,36.0,1.9,8.9,14:40,es1438a
2019-01-14,0201D,BARCELONA,BARCELONA,6,13.5,0.0,9.7,23:59,17.3,14:10,31.0,1.9,7.5,05:50,es1438a
2019-01-15,0201D,BARCELONA,BARCELONA,6,10.6,0.0,6.9,07:10,14.2,13:40,27.0,2.2,8.6,19:00,es1438a
2019-01-16,0201D,BARCELONA,BARCELONA,6,11.2,0.0,7.5,03:50,15.0,13:30,23.0,2.5,10.0,14:10,es1438a
2019-01-17,0201D,BARCELONA,BARCELONA,6,11.8,0.7,8.7,08:00,15.0,12:30,35.0,3.6,9.7,06:30,es1438a
2019-01-18,0201D,BARCELONA,BARCELONA,6,8.3,0.0,6.5,-2,10.1,00:30,35.0,2.8,8.9,10:20,es1438a
2019-01-19,0201D,BARCELONA,BARCELONA,6,8.9,4.3,4.7,07:00,13.1,12:50,35.0,2.5,5.3,04:10,es1438a
2019-01-20,0201D,BARCELONA,BARCELONA,6,8.2,13.9,6.4,23:30,10.1,14:50,10.0,4.2,13.6,14:30,es1438a
2019-01-21,0201D,BARCELONA,BARCELONA,6,8.6,0.0,4.9,02:50,12.3,14:40,35.0,1.4,7.2,07:10,es1438a
2019-01-22,0201D,BARCELONA,BARCELONA,6,7.4,0.0,4.2,06:30,10.7,13:20,25.0,2.5,8.3,18:30,es1438a
2019-01-23,0201D,BARCELONA,BARCELONA,6,8.8,0.0,5.3,05:20,12.4,15:00,26.0,3.1,10.6,20:10,es1438a
2019-01-24,0201D,BARCELONA,BARCELONA,6,9.0,0.0,4.5,04:00,13.6,13:40,33.0,5.8,15.8,07:10,es1438a
2019-01-25,0201D,BARCELONA,BARCELONA,6,8.8,0.0,3.6,07:50,14.0,15:20,36.0,2.8,6.1,05:00,es1438a
2019-01-26,0201D,BARCELONA,BARCELONA,6,10.8,0.0,5.7,04:10,15.9,12:50,22.0,4.2,8.9,13:10,es1438a
2019-01-27,0201D,BARCELONA,BARCELONA,6,11.6,0.0,7.5,08:00,15.8,15:10,31.0,3.9,15.8,17:30,es1438a
2019-01-28,0201D,BARCELONA,BARCELONA,6,10.4,0.0,6.4,06:10,14.4,15:10,32.0,4.7,17.2,13:10,es1438a
2019-01-29,0201D,BARCELONA,BARCELONA,6,7.9,0.0,5.4,06:30,10.4,12:50,30.0,2.2,11.9,01:30,es1438a
