Countrycode,Namespace,AirQualityNetwork,AirQualityStation,AirQualityStationEoICode,SamplingPoint,SamplingProcess,Sample,AirPollutant,AirPollutantCode,AveragingTime,Concentration,UnitOfMeasurement,DatetimeBegin,DatetimeEnd,Validity,Verification
ES,ES.BDCA.AQD,NET_ES209A,STA_ES1018A,ES1018A,SP_08279011_10_M,SPP_08279011_10_M.1,SAM_08279011_10_M,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,day,20.7000000000,µg/m3,2015-10-08 00:00:00 +01:00,2015-10-09 00:00:00 +01:00,1,1
ES,ES.BDCA.AQD,NET_ES209A,STA_ES1018A,ES1018A,SP_08279011_10_M,SPP_08279011_10_M.1,SAM_08279011_10_M,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,day,31.0000000000,µg/m3,2015-10-20 00:00:00 +01:00,2015-10-21 00:00:00 +01:00,1,1
ES,ES.BDCA.AQD,NET_ES209A,STA_ES1018A,ES1018A,SP_08279011_10_M,SPP_08279011_10_M.1,SAM_08279011_10_M,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,day,24.9000000000,µg/m3,2015-10-23 00:00:00 +01:00,2015-10-24 00:00:00 +01:00,1,1
ES,ES.BDCA.AQD,NET_ES209A,STA_ES1018A,ES1018A,SP_08279011_10_M,SPP_08279011_10_M.1,SAM_08279011_10_M,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,day,20.7000000000,µg/m3,2015-10-21 00:00:00 +01:00,2015-10-22 00:00:00 +01:00,1,1
ES,ES.BDCA.AQD,NET_ES209A,STA_ES1018A,ES1018A,SP_08279011_10_M,SPP_08279011_10_M.1,SAM_08279011_10_M,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,day,20.7000000000,µg/m3,2015-10-14 00:00:00 +01:00,2015-10-15 00:00:00 +01:00,1,1
ES,ES.BDCA.AQD,NET_ES209A,STA_ES1018A,ES1018A,SP_08279011_10_M,SPP_08279011_10_M.1,SAM_08279011_10_M,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,day,21.9000000000,µg/m3,2015-10-15 00:00:00 +01:00,2015-10-16 00:00:00 +01:00,1,1
ES,ES.BDCA.AQD,NET_ES209A,STA_ES1018A,ES1018A,SP_08279011_10_M,SPP_08279011_10_M.1,SAM_08279011_10_M,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,day,18.8000000000,µg/m3,2015-10-13 00:00:00 +01:00,2015-10-14 00:00:00 +01:00,1,1
ES,ES.BDCA.AQD,NET_ES209A,STA_ES1018A,ES1018A,SP_08279011_10_M,SPP_08279011_10_M.1,SAM_08279011_10_M,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,day,24.5000000000,µg/m3,2015-11-04 00:00:00 +01:00,2015-11-05 00:00:00 +01:00,1,1
ES,ES.BDCA.AQD,NET_ES209A,STA_ES1018A,ES1018A,SP_08279011_10_M,SPP_08279011_10_M.1,SAM_08279011_10_M,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,day,13.6000000000,µg/m3,2015-10-28 00:00:00 +01:00,2015-10-29 00:00:00 +01:00,1,1
ES,ES.BDCA.AQD,NET_ES209A,STA_ES1018A,ES1018A,SP_08279011_10_M,SPP_08279011_10_M.1,SAM_08279011_10_M,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,day,20.7000000000,µg/m3,2015-10-27 00:00:00 +01:00,2015-10-28 00:00:00 +01:00,1,1
ES,ES.BDCA.AQD,NET_ES209A,STA_ES1018A,ES1018A,SP_08279011_10_M,SPP_08279011_10_M.1,SAM_08279011_10_M,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,day,45.6000000000,µg/m3,2015-11-05 00:00:00 +01:00,2015-11-06 00:00:00 +01:00,1,1
ES,ES.BDCA.AQD,NET_ES209A,STA_ES1018A,ES1018A,SP_08279011_10_M,SPP_08279011_10_M.1,SAM_08279011_10_M,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,day,13.8000000000,µg/m3,2015-11-13 00:00:00 +01:00,2015-11-14 00:00:00 +01:00,1,1
ES,ES.BDCA.AQD,NET_ES209A,STA_ES1018A,ES1018A,SP_08279011_10_M,SPP_08279011_10_M.1,SAM_08279011_10_M,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,day,23.1000000000,µg/m3,2015-11-17 00:00:00 +01:00,2015-11-18 00:00:00 +01:00,1,1
ES,ES.BDCA.AQD,NET_ES209A,STA_ES1018A,ES1018A,SP_08279011_10_M,SPP_08279011_10_M.1,SAM_08279011_10_M,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,day,18.8000000000,µg/m3,2015-11-09 00:00:00 +01:00,2015-11-10 00:00:00 +01:00,1,1
ES,ES.BDCA.AQD,NET_ES209A,STA_ES1018A,ES1018A,SP_08279011_10_M,SPP_08279011_10_M.1,SAM_08279011_10_M,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,day,26.9000000000,µg/m3,2015-11-12 00:00:00 +01:00,2015-11-13 00:00:00 +01:00,1,1
ES,ES.BDCA.AQD,NET_ES209A,STA_ES1018A,ES1018A,SP_08279011_10_M,SPP_08279011_10_M.1,SAM_08279011_10_M,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,day,24.9000000000,µg/m3,2015-11-10 00:00:00 +01:00,2015-11-11 00:00:00 +01:00,1,1
ES,ES.BDCA.AQD,NET_ES209A,STA_ES1018A,ES1018A,SP_08279011_10_M,SPP_08279011_10_M.1,SAM_08279011_10_M,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,day,15.8000000000,µg/m3,2015-11-28 00:00:00 +01:00,2015-11-29 00:00:00 +01:00,1,1
ES,ES.BDCA.AQD,NET_ES209A,STA_ES1018A,ES1018A,SP_08279011_10_M,SPP_08279011_10_M.1,SAM_08279011_10_M,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,day,14.1000000000,µg/m3,2015-11-23 00:00:00 +01:00,2015-11-24 00:00:00 +01:00,1,1
ES,ES.BDCA.AQD,NET_ES209A,STA_ES1018A,ES1018A,SP_08279011_10_M,SPP_08279011_10_M.1,SAM_08279011_10_M,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,day,15.5000000000,µg/m3,2015-11-24 00:00:00 +01:00,2015-11-25 00:00:00 +01:00,1,1
ES,ES.BDCA.AQD,NET_ES209A,STA_ES1018A,ES1018A,SP_08279011_10_M,SPP_08279011_10_M.1,SAM_08279011_10_M,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,day,34.0000000000,µg/m3,2015-11-20 00:00:00 +01:00,2015-11-21 00:00:00 +01:00,1,1
ES,ES.BDCA.AQD,NET_ES209A,STA_ES1018A,ES1018A,SP_08279011_10_M,SPP_08279011_10_M.1,SAM_08279011_10_M,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,day,40.1000000000,µg/m3,2015-12-01 00:00:00 +01:00,2015-12-02 00:00:00 +01:00,1,1
ES,ES.BDCA.AQD,NET_ES209A,STA_ES1018A,ES1018A,SP_08279011_10_M,SPP_08279011_10_M.1,SAM_08279011_10_M,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,day,11.9000000000,µg/m3,2015-01-09 00:00:00 +01:00,2015-01-10 00:00:00 +01:00,1,1
ES,ES.BDCA.AQD,NET_ES209A,STA_ES1018A,ES1018A,SP_08279011_10_M,SPP_08279011_10_M.1,SAM_08279011_10_M,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,day,12.8000000000,µg/m3,2015-01-08 00:00:00 +01:00,2015-01-09 00:00:00 +01:00,1,1
ES,ES.BDCA.AQD,NET_ES209A,STA_ES1018A,ES1018A,SP_08279011_10_M,SPP_08279011_10_M.1,SAM_08279011_10_M,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,day,29.8000000000,µg/m3,2015-01-12 00:00:00 +01:00,2015-01-13 00:00:00 +01:00,1,1
ES,ES.BDCA.AQD,NET_ES209A,STA_ES1018A,ES1018A,SP_08279011_10_M,SPP_08279011_10_M.1,SAM_08279011_10_M,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,day,21.9000000000,µg/m3,2015-12-11 00:00:00 +01:00,2015-12-12 00:00:00 +01:00,1,1
ES,ES.BDCA.AQD,NET_ES209A,STA_ES1018A,ES1018A,SP_08279011_10_M,SPP_08279011_10_M.1,SAM_08279011_10_M,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,day,24.8000000000,µg/m3,2015-12-10 00:00:00 +01:00,2015-12-11 00:00:00 +01:00,1,1
ES,ES.BDCA.AQD,NET_ES209A,STA_ES1018A,ES1018A,SP_08279011_10_M,SPP_08279011_10_M.1,SAM_08279011_10_M,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,day,45.0000000000,µg/m3,2015-12-07 00:00:00 +01:00,2015-12-08 00:00:00 +01:00,1,1
ES,ES.BDCA.AQD,NET_ES209A,STA_ES1018A,ES1018A,SP_08279011_10_M,SPP_08279011_10_M.1,SAM_08279011_10_M,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,day,19.5000000000,µg/m3,2015-01-30 00:00:00 +01:00,2015-01-31 00:00:00 +01:00,1,1
ES,ES.BDCA.AQD,NET_ES209A,STA_ES1018A,ES1018A,SP_08279011_10_M,SPP_08279011_10_M.1,SAM_08279011_10_M,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,day,26.1000000000,µg/m3,2015-03-05 00:00:00 +01:00,2015-03-06 00:00:00 +01:00,1,1
ES,ES.BDCA.AQD,NET_ES209A,STA_ES1018A,ES1018A,SP_08279011_10_M,SPP_08279011_10_M.1,SAM_08279011_10_M,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,day,52.9000000000,µg/m3,2015-12-17 00:00:00 +01:00,2015-12-18 00:00:00 +01:00,1,1
ES,ES.BDCA.AQD,NET_ES209A,STA_ES1018A,ES1018A,SP_08279011_10_M,SPP_08279011_10_M.1,SAM_08279011_10_M,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,day,41.4000000000,µg/m3,2015-12-15 00:00:00 +01:00,2015-12-16 00:00:00 +01:00,1,1
ES,ES.BDCA.AQD,NET_ES209A,STA_ES1018A,ES1018A,SP_08279011_10_M,SPP_08279011_10_M.1,SAM_08279011_10_M,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,day,40.2000000000,µg/m3,2015-12-16 00:00:00 +01:00,2015-12-17 00:00:00 +01:00,1,1
ES,ES.BDCA.AQD,NET_ES209A,STA_ES1018A,ES1018A,SP_08279011_10_M,SPP_08279011_10_M.1,SAM_08279011_10_M,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,day,25.6000000000,µg/m3,2015-02-13 00:00:00 +01:00,2015-02-14 00:00:00 +01:00,1,1
ES,ES.BDCA.AQD,NET_ES209A,STA_ES1018A,ES1018A,SP_08279011_10_M,SPP_08279011_10_M.1,SAM_08279011_10_M,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,day,32.2000000000,µg/m3,2015-12-14 00:00:00 +01:00,2015-12-15 00:00:00 +01:00,1,1
ES,ES.BDCA.AQD,NET_ES209A,STA_ES1018A,ES1018A,SP_08279011_10_M,SPP_08279011_10_M.1,SAM_08279011_10_M,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,day,21.3000000000,µg/m3,2015-03-31 00:00:00 +01:00,2015-04-01 00:00:00 +01:00,1,1
ES,ES.BDCA.AQD,NET_ES209A,STA_ES1018A,ES1018A,SP_08279011_10_M,SPP_08279011_10_M.1,SAM_08279011_10_M,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,day,22.5000000000,µg/m3,2015-12-30 00:00:00 +01:00,2015-12-31 00:00:00 +01:00,1,1
ES,ES.BDCA.AQD,NET_ES209A,STA_ES1018A,ES1018A,SP_08279011_10_M,SPP_08279011_10_M.1,SAM_08279011_10_M,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,day,23.7000000000,µg/m3,2015-12-29 00:00:00 +01:00,2015-12-30 00:00:00 +01:00,1,1
ES,ES.BDCA.AQD,NET_ES209A,STA_ES1018A,ES1018A,SP_08279011_10_M,SPP_08279011_10_M.1,SAM_08279011_10_M,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,day,29.1000000000,µg/m3,2015-12-28 00:00:00 +01:00,2015-12-29 00:00:00 +01:00,1,1
ES,ES.BDCA.AQD,NET_ES209A,STA_ES1018A,ES1018A,SP_08279011_10_M,SPP_08279011_10_M.1,SAM_08279011_10_M,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,day,18.1000000000,µg/m3,2015-04-20 00:00:00 +01:00,2015-04-21 00:00:00 +01:00,1,1
ES,ES.BDCA.AQD,NET_ES209A,STA_ES1018A,ES1018A,SP_08279011_10_M,SPP_08279011_10_M.1,SAM_08279011_10_M,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,day,20.7000000000,µg/m3,2015-04-09 00:00:00 +01:00,2015-04-10 00:00:00 +01:00,1,1
ES,ES.BDCA.AQD,NET_ES209A,STA_ES1018A,ES1018A,SP_08279011_10_M,SPP_08279011_10_M.1,SAM_08279011_10_M,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,day,29.8000000000,µg/m3,2015-04-24 00:00:00 +01:00,2015-04-25 00:00:00 +01:00,1,1
ES,ES.BDCA.AQD,NET_ES209A,STA_ES1018A,ES1018A,SP_08279011_10_M,SPP_08279011_10_M.1,SAM_08279011_10_M,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,day,36.5000000000,µg/m3,2015-05-13 00:00:00 +01:00,2015-05-14 00:00:00 +01:00,1,1
ES,ES.BDCA.AQD,NET_ES209A,STA_ES1018A,ES1018A,SP_08279011_10_M,SPP_08279011_10_M.1,SAM_08279011_10_M,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,day,20.9000000000,µg/m3,2015-01-27 00:00:00 +01:00,2015-01-28 00:00:00 +01:00,1,1
ES,ES.BDCA.AQD,NET_ES209A,STA_ES1018A,ES1018A,SP_08279011_10_M,SPP_08279011_10_M.1,SAM_08279011_10_M,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,day,10.5000000000,µg/m3,2015-01-29 00:00:00 +01:00,2015-01-30 00:00:00 +01:00,1,1
ES,ES.BDCA.AQD,NET_ES209A,STA_ES1018A,ES1018A,SP_08279011_10_M,SPP_08279011_10_M.1,SAM_08279011_10_M,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,day,37.5000000000,µg/m3,2015-02-11 00:00:00 +01:00,2015-02-12 00:00:00 +01:00,1,1
ES,ES.BDCA.AQD,NET_ES209A,STA_ES1018A,ES1018A,SP_08279011_10_M,SPP_08279011_10_M.1,SAM_08279011_10_M,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,day,22.5000000000,µg/m3,2015-06-19 00:00:00 +01:00,2015-06-20 00:00:00 +01:00,1,1
ES,ES.BDCA.AQD,NET_ES209A,STA_ES1018A,ES1018A,SP_08279011_10_M,SPP_08279011_10_M.1,SAM_08279011_10_M,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,day,29.8000000000,µg/m3,2015-02-10 00:00:00 +01:00,2015-02-11 00:00:00 +01:00,1,1
ES,ES.BDCA.AQD,NET_ES209A,STA_ES1018A,ES1018A,SP_08279011_10_M,SPP_08279011_10_M.1,SAM_08279011_10_M,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,day,26.8000000000,µg/m3,2015-03-03 00:00:00 +01:00,2015-03-04 00:00:00 +01:00,1,1
ES,ES.BDCA.AQD,NET_ES209A,STA_ES1018A,ES1018A,SP_08279011_10_M,SPP_08279011_10_M.1,SAM_08279011_10_M,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,day,34.4000000000,µg/m3,2015-03-06 00:00:00 +01:00,2015-03-07 00:00:00 +01:00,1,1
ES,ES.BDCA.AQD,NET_ES209A,STA_ES1018A,ES1018A,SP_08279011_10_M,SPP_08279011_10_M.1,SAM_08279011_10_M,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,day,20.7000000000,µg/m3,2015-07-27 00:00:00 +01:00,2015-07-28 00:00:00 +01:00,1,1
ES,ES.BDCA.AQD,NET_ES209A,STA_ES1018A,ES1018A,SP_08279011_10_M,SPP_08279011_10_M.1,SAM_08279011_10_M,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,day,21.9000000000,µg/m3,2015-07-23 00:00:00 +01:00,2015-07-24 00:00:00 +01:00,1,1
ES,ES.BDCA.AQD,NET_ES209A,STA_ES1018A,ES1018A,SP_08279011_10_M,SPP_08279011_10_M.1,SAM_08279011_10_M,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,day,16.4000000000,µg/m3,2015-07-31 00:00:00 +01:00,2015-08-01 00:00:00 +01:00,1,1
ES,ES.BDCA.AQD,NET_ES209A,STA_ES1018A,ES1018A,SP_08279011_10_M,SPP_08279011_10_M.1,SAM_08279011_10_M,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,day,23.1000000000,µg/m3,2015-08-05 00:00:00 +01:00,2015-08-06 00:00:00 +01:00,1,1
ES,ES.BDCA.AQD,NET_ES209A,STA_ES1018A,ES1018A,SP_08279011_10_M,SPP_08279011_10_M.1,SAM_08279011_10_M,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,day,17.6000000000,µg/m3,2015-08-25 00:00:00 +01:00,2015-08-26 00:00:00 +01:00,1,1
ES,ES.BDCA.AQD,NET_ES209A,STA_ES1018A,ES1018A,SP_08279011_10_M,SPP_08279011_10_M.1,SAM_08279011_10_M,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,day,14.2000000000,µg/m3,2015-09-04 00:00:00 +01:00,2015-09-05 00:00:00 +01:00,1,1
ES,ES.BDCA.AQD,NET_ES209A,STA_ES1018A,ES1018A,SP_08279011_10_M,SPP_08279011_10_M.1,SAM_08279011_10_M,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,day,13.6000000000,µg/m3,2015-09-13 00:00:00 +01:00,2015-09-14 00:00:00 +01:00,1,1
ES,ES.BDCA.AQD,NET_ES209A,STA_ES1018A,ES1018A,SP_08279011_10_M,SPP_08279011_10_M.1,SAM_08279011_10_M,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,day,18.8000000000,µg/m3,2015-04-28 00:00:00 +01:00,2015-04-29 00:00:00 +01:00,1,1
ES,ES.BDCA.AQD,NET_ES209A,STA_ES1018A,ES1018A,SP_08279011_10_M,SPP_08279011_10_M.1,SAM_08279011_10_M,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,day,34.0000000000,µg/m3,2015-10-29 00:00:00 +01:00,2015-10-30 00:00:00 +01:00,1,1
ES,ES.BDCA.AQD,NET_ES209A,STA_ES1018A,ES1018A,SP_08279011_10_M,SPP_08279011_10_M.1,SAM_08279011_10_M,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,day,22.5000000000,µg/m3,2015-05-08 00:00:00 +01:00,2015-05-09 00:00:00 +01:00,1,1
ES,ES.BDCA.AQD,NET_ES209A,STA_ES1018A,ES1018A,SP_08279011_10_M,SPP_08279011_10_M.1,SAM_08279011_10_M,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,day,25.5000000000,µg/m3,2015-10-19 00:00:00 +01:00,2015-10-20 00:00:00 +01:00,1,1
ES,ES.BDCA.AQD,NET_ES209A,STA_ES1018A,ES1018A,SP_08279011_10_M,SPP_08279011_10_M.1,SAM_08279011_10_M,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,day,43.2000000000,µg/m3,2015-12-02 00:00:00 +01:00,2015-12-03 00:00:00 +01:00,1,1
ES,ES.BDCA.AQD,NET_ES209A,STA_ES1018A,ES1018A,SP_08279011_10_M,SPP_08279011_10_M.1,SAM_08279011_10_M,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,day,18.3000000000,µg/m3,2015-07-22 00:00:00 +01:00,2015-07-23 00:00:00 +01:00,1,1
ES,ES.BDCA.AQD,NET_ES209A,STA_ES1018A,ES1018A,SP_08279011_10_M,SPP_08279011_10_M.1,SAM_08279011_10_M,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,day,29.2000000000,µg/m3,2015-11-30 00:00:00 +01:00,2015-12-01 00:00:00 +01:00,1,1
ES,ES.BDCA.AQD,NET_ES209A,STA_ES1018A,ES1018A,SP_08279011_10_M,SPP_08279011_10_M.1,SAM_08279011_10_M,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,day,27.4000000000,µg/m3,2015-07-06 00:00:00 +01:00,2015-07-07 00:00:00 +01:00,1,1
ES,ES.BDCA.AQD,NET_ES209A,STA_ES1018A,ES1018A,SP_08279011_10_M,SPP_08279011_10_M.1,SAM_08279011_10_M,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,day,21.0000000000,µg/m3,2015-11-16 00:00:00 +01:00,2015-11-17 00:00:00 +01:00,1,1
ES,ES.BDCA.AQD,NET_ES209A,STA_ES1018A,ES1018A,SP_08279011_10_M,SPP_08279011_10_M.1,SAM_08279011_10_M,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,day,9.2000000000,µg/m3,2015-08-15 00:00:00 +01:00,2015-08-16 00:00:00 +01:00,1,1
ES,ES.BDCA.AQD,NET_ES209A,STA_ES1018A,ES1018A,SP_08279011_10_M,SPP_08279011_10_M.1,SAM_08279011_10_M,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,day,12.5000000000,µg/m3,2015-08-18 00:00:00 +01:00,2015-08-19 00:00:00 +01:00,1,1
ES,ES.BDCA.AQD,NET_ES209A,STA_ES1018A,ES1018A,SP_08279011_10_M,SPP_08279011_10_M.1,SAM_08279011_10_M,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,day,21.3000000000,µg/m3,2015-08-04 00:00:00 +01:00,2015-08-05 00:00:00 +01:00,1,1
ES,ES.BDCA.AQD,NET_ES209A,STA_ES1018A,ES1018A,SP_08279011_10_M,SPP_08279011_10_M.1,SAM_08279011_10_M,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,day,28.6000000000,µg/m3,2015-12-09 00:00:00 +01:00,2015-12-10 00:00:00 +01:00,1,1
ES,ES.BDCA.AQD,NET_ES209A,STA_ES1018A,ES1018A,SP_08279011_10_M,SPP_08279011_10_M.1,SAM_08279011_10_M,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,day,14.4000000000,µg/m3,2015-08-20 00:00:00 +01:00,2015-08-21 00:00:00 +01:00,1,1
ES,ES.BDCA.AQD,NET_ES209A,STA_ES1018A,ES1018A,SP_08279011_10_M,SPP_08279011_10_M.1,SAM_08279011_10_M,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,day,15.7000000000,µg/m3,2015-10-07 00:00:00 +01:00,2015-10-08 00:00:00 +01:00,1,1
ES,ES.BDCA.AQD,NET_ES209A,STA_ES1018A,ES1018A,SP_08279011_10_M,SPP_08279011_10_M.1,SAM_08279011_10_M,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,day,18.6000000000,µg/m3,2015-09-22 00:00:00 +01:00,2015-09-23 00:00:00 +01:00,1,1
ES,ES.BDCA.AQD,NET_ES209A,STA_ES1018A,ES1018A,SP_08279011_10_M,SPP_08279011_10_M.1,SAM_08279011_10_M,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,day,12.0000000000,µg/m3,2015-09-29 00:00:00 +01:00,2015-09-30 00:00:00 +01:00,1,1
ES,ES.BDCA.AQD,NET_ES209A,STA_ES1018A,ES1018A,SP_08279011_10_M,SPP_08279011_10_M.1,SAM_08279011_10_M,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,day,19.0000000000,µg/m3,2015-10-26 00:00:00 +01:00,2015-10-27 00:00:00 +01:00,1,1
ES,ES.BDCA.AQD,NET_ES209A,STA_ES1018A,ES1018A,SP_08279011_10_M,SPP_08279011_10_M.1,SAM_08279011_10_M,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,day,26.1000000000,µg/m3,2015-11-18 00:00:00 +01:00,2015-11-19 00:00:00 +01:00,1,1
ES,ES.BDCA.AQD,NET_ES209A,STA_ES1018A,ES1018A,SP_08279011_10_M,SPP_08279011_10_M.1,SAM_08279011_10_M,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,day,26.8000000000,µg/m3,2015-11-25 00:00:00 +01:00,2015-11-26 00:00:00 +01:00,1,1
ES,ES.BDCA.AQD,NET_ES209A,STA_ES1018A,ES1018A,SP_08279011_10_M,SPP_08279011_10_M.1,SAM_08279011_10_M,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,day,31.0000000000,µg/m3,2015-12-21 00:00:00 +01:00,2015-12-22 00:00:00 +01:00,1,1
ES,ES.BDCA.AQD,NET_ES209A,STA_ES1018A,ES1018A,SP_08279011_10_M,SPP_08279011_10_M.1,SAM_08279011_10_M,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,day,26.6000000000,µg/m3,2015-12-22 00:00:00 +01:00,2015-12-23 00:00:00 +01:00,1,1
ES,ES.BDCA.AQD,NET_ES209A,STA_ES1018A,ES1018A,SP_08279011_10_M,SPP_08279011_10_M.1,SAM_08279011_10_M,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,day,29.8000000000,µg/m3,2015-12-23 00:00:00 +01:00,2015-12-24 00:00:00 +01:00,1,1
ES,ES.BDCA.AQD,NET_ES209A,STA_ES1018A,ES1018A,SP_08279011_10_M,SPP_08279011_10_M.1,SAM_08279011_10_M,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,day,13.4000000000,µg/m3,2015-01-22 00:00:00 +01:00,2015-01-23 00:00:00 +01:00,1,1
ES,ES.BDCA.AQD,NET_ES209A,STA_ES1018A,ES1018A,SP_08279011_10_M,SPP_08279011_10_M.1,SAM_08279011_10_M,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,day,15.8000000000,µg/m3,2015-01-20 00:00:00 +01:00,2015-01-21 00:00:00 +01:00,1,1
ES,ES.BDCA.AQD,NET_ES209A,STA_ES1018A,ES1018A,SP_08279011_10_M,SPP_08279011_10_M.1,SAM_08279011_10_M,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,day,15.0000000000,µg/m3,2015-01-21 00:00:00 +01:00,2015-01-22 00:00:00 +01:00,1,1
ES,ES.BDCA.AQD,NET_ES209A,STA_ES1018A,ES1018A,SP_08279011_10_M,SPP_08279011_10_M.1,SAM_08279011_10_M,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,day,23.1000000000,µg/m3,2015-01-07 00:00:00 +01:00,2015-01-08 00:00:00 +01:00,1,1
ES,ES.BDCA.AQD,NET_ES209A,STA_ES1018A,ES1018A,SP_08279011_10_M,SPP_08279011_10_M.1,SAM_08279011_10_M,PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,day,39.5000000000,µg/m3,2015-01-15 00:00:00 +01:00,2015-01-16 00:00:00 +01:00,1,1
