"code","date","ws","wd","atmos_pres"
"083830-99999",2015-03-21,2.5,115.796294946773,1006.9
"083830-99999",2015-03-22,2.35714285714286,280.65934662759,1007.51428571429
"083830-99999",2015-03-23,3.44285714285714,260.101002658785,1006.95714285714
"083830-99999",2015-03-24,3.68333333333333,337.196918981716,1004.26666666667
"083830-99999",2015-03-25,4.75714285714286,344.610972616028,1011.88571428571
"083830-99999",2015-03-26,3.16666666666667,306.860126627591,1022.18333333333
"083830-99999",2015-03-27,2.8,303.201155700073,1027.18571428571
"083830-99999",2015-03-28,2.48,288.181279480343,1026.82
"083830-99999",2015-03-29,3.35,307.342628689953,1026.75
"083830-99999",2015-03-30,2.58571428571429,315.385534444956,1027.1
"083830-99999",2015-03-31,3.01666666666667,326.758835228702,1024.88333333333
"083830-99999",2015-04-01,3.01428571428571,330.687664627634,1022.24285714286
"083830-99999",2015-04-02,2.58571428571429,164.335254633166,1021.15714285714
"083830-99999",2015-04-03,2.28571428571429,231.1851704734,1017.04285714286
"083830-99999",2015-04-04,1.81666666666667,209.476262894615,1010.18333333333
"083830-99999",2015-04-05,3.14285714285714,194.262716915081,1010.74285714286
"083830-99999",2015-04-06,3.17142857142857,141.385418282474,1013.48571428571
"083830-99999",2015-04-07,3.08571428571429,139.061555484548,1017.84285714286
"083830-99999",2015-04-08,2.64285714285714,85.4529786425852,1019.97142857143
"083830-99999",2015-04-09,5.15714285714286,162.536130763322,1021.31428571429
"083830-99999",2015-04-10,3,236.008178892867,1021.38571428571
"083830-99999",2015-04-11,1.81428571428571,334.767022030624,1022.5
"083830-99999",2015-04-12,2.58571428571429,128.565917895885,1020.31428571429
"083830-99999",2015-04-13,2.84285714285714,169.312271082851,1019.28571428571
"083830-99999",2015-04-14,1,45,1016
"083830-99999",2015-04-15,0.5,90,1016.3
"083830-99999",2015-04-16,2.42857142857143,253.268605679636,1018.21428571429
"083830-99999",2015-04-17,2.48571428571429,299.400995221375,1018.08571428571
"083830-99999",2015-04-18,3.25714285714286,300.380756217436,1016.82857142857
"083830-99999",2015-04-19,2.88571428571429,305.105320825452,1017.52857142857
"083830-99999",2015-04-20,2.65714285714286,268.717327340982,1017.47142857143
"083830-99999",2015-04-21,4.04285714285714,160.301658026164,1016.25714285714
"083830-99999",2015-04-22,4.32857142857143,174.759039475064,1020.04285714286
"083830-99999",2015-04-23,2.71428571428571,257.096092392694,1018.14285714286
"083830-99999",2015-04-24,2.91428571428571,246.756017015778,1017.02857142857
"083830-99999",2015-04-25,4.11428571428571,231.914849583346,1016.75714285714
"083830-99999",2015-04-26,5.88571428571429,234.269085039199,1012.01428571429
"083830-99999",2015-04-27,3.52857142857143,250.793106327276,1017.58333333333
"083830-99999",2015-04-28,3.25714285714286,278.145739595582,1019.25714285714
"083830-99999",2015-04-29,3.24285714285714,281.113192189652,1021.25714285714
"083830-99999",2015-04-30,3.17142857142857,309.677436100085,1020.35714285714
"083830-99999",2015-05-01,2.5,288.301338300733,1017.91428571429
"083830-99999",2015-05-02,2.34285714285714,256.239542953129,1013.62857142857
"083830-99999",2015-05-03,2.78571428571429,255.944790213154,1012.04285714286
"083830-99999",2015-05-04,4.32857142857143,205.697604832239,1010.34285714286
"083830-99999",2015-05-05,3.31428571428571,263.527931734688,1016.18571428571
"083830-99999",2015-05-06,2.65714285714286,286.745467143003,1017.95714285714
"083830-99999",2015-05-07,3.75714285714286,207.345026478355,1016.15714285714
"083830-99999",2015-05-08,2.87142857142857,233.931955887157,1022.8
"083830-99999",2015-05-09,2.51428571428571,334.000296202072,1021.21428571429
"083830-99999",2015-05-10,2.87142857142857,221.99612565218,1018.45714285714
"083830-99999",2015-05-11,2.71428571428571,241.720072168524,1018.87142857143
"083830-99999",2015-05-12,2.57142857142857,199.64560821169,1020.45714285714
"083830-99999",2015-05-13,2.65714285714286,160.565906423521,1019.67142857143
"083830-99999",2015-05-14,3.6,333.965207559809,1017.6
"083830-99999",2015-05-15,4.02857142857143,351.648672445679,1019.84285714286
"083830-99999",2015-05-16,3.37142857142857,92.7648730158166,1020.57142857143
"083830-99999",2015-05-17,3.24285714285714,78.1459387162988,1017.05714285714
"083830-99999",2015-05-18,3.21428571428571,217.540058779063,1013
"083830-99999",2015-05-19,4.32857142857143,303.537603501827,1011.31428571429
"083830-99999",2015-05-20,4.28571428571429,242.483739527374,1016.85714285714
"083830-99999",2015-05-21,3.22857142857143,217.351263350812,1020.65714285714
"083830-99999",2015-05-22,3.15714285714286,261.102115487362,1018.07142857143
"083830-99999",2015-05-23,3.22857142857143,222.4599084135,1014.7
"083830-99999",2015-05-24,2.64285714285714,180.152270815553,1014.58571428571
"083830-99999",2015-05-25,3.58571428571429,224.926430241631,1016.51428571429
"083830-99999",2015-05-26,3.38571428571429,223.020629786198,1016.74285714286
"083830-99999",2015-05-27,3.22857142857143,215.886764292318,1014.91428571429
"083830-99999",2015-05-28,3.47142857142857,182.072708797562,1013.97142857143
"083830-99999",2015-05-29,3.82857142857143,204.98506990343,1014.55714285714
"083830-99999",2015-05-30,3.6,201.99485144154,1016.8
"083830-99999",2015-05-31,4.12857142857143,271.830185943965,1016.34285714286
"083830-99999",2015-06-01,3.14285714285714,230.37388571179,1017.04285714286
"083830-99999",2015-06-02,2.58571428571429,220.333559652683,1016.8
"083830-99999",2015-06-03,3.31428571428571,173.070308520008,1017.01428571429
"083830-99999",2015-06-04,3.47142857142857,187.947763721844,1016.92857142857
"083830-99999",2015-06-05,3.14285714285714,241.041013864085,1016.17142857143
"083830-99999",2015-06-06,3.21428571428571,210.484031519124,1016.5
"083830-99999",2015-06-07,3.01428571428571,238.171961582695,1016.57142857143
"083830-99999",2015-06-08,3.8,215.102405537515,1015.1
"083830-99999",2015-06-09,3.22857142857143,213.368975294959,1014.34285714286
"083830-99999",2015-06-10,4.11428571428571,202.296492477348,1012.87142857143
"083830-99999",2015-06-11,4.48571428571429,249.07877202506,1013.5
"083830-99999",2015-06-12,4.02857142857143,242.493685968776,1014.18571428571
"083830-99999",2015-06-13,4.41428571428571,254.857961490891,1015.45714285714
"083830-99999",2015-06-14,4.84285714285714,227.979893291245,1015.92857142857
"083830-99999",2015-06-15,4.41428571428571,253.365203692067,1018.38571428571
"083830-99999",2015-06-16,3.17142857142857,251.935598865877,1020.5
"083830-99999",2015-06-17,3.88571428571429,204.225575670332,1018.08571428571
"083830-99999",2015-06-18,3.52857142857143,208.373791630937,1017.3
"083830-99999",2015-06-19,3.08571428571429,242.971287295102,1015.82857142857
"083830-99999",2015-06-20,3.07142857142857,208.784691788208,1015.4
"083830-99999",2015-06-21,2.92857142857143,188.314588798672,1017.15714285714
"083830-99999",2015-06-22,3.31428571428571,210.227673993929,1017.01428571429
"083830-99999",2015-06-23,4.1,274.431701746463,1016.97142857143
"083830-99999",2015-06-24,3.38571428571429,260.527356229876,1018.21428571429
"083830-99999",2015-06-25,2.7,239.914359432124,1019.58571428571
"083830-99999",2015-06-26,2.92857142857143,220.287945799085,1019.04285714286
"083830-99999",2015-06-27,3.38571428571429,185.652202754905,1016.68571428571
"083830-99999",2015-06-28,3.08571428571429,224.349902087113,1016.58571428571
"083830-99999",2015-06-29,2.56666666666667,208.106618764506,1016.53333333333
"083830-99999",2015-06-30,3.68125,205.495761944419,1015.88125
"083830-99999",2015-07-01,3.295,250.37650226714,1015.33
"083830-99999",2015-07-02,3.44,269.75552341408,1018.035
"083830-99999",2015-07-03,3.43,262.651100848546,1018.055
"083830-99999",2015-07-04,3.25,266.333168667916,1018.1
"083830-99999",2015-07-05,3.525,271.916777535752,1015.825
"083830-99999",2015-07-06,2.76315789473684,264.256006262617,1015.59473684211
"083830-99999",2015-07-07,3.065,261.711003656618,1015.11
"083830-99999",2015-07-08,3.535,259.357855662807,1014.35
"083830-99999",2015-07-09,2.90952380952381,205.491173903415,1015.20476190476
"083830-99999",2015-07-10,3.295,255.549408177115,1017.99
"083830-99999",2015-07-11,4.215,283.981105039347,1018.395
"083830-99999",2015-07-12,3.405,262.936576418828,1017.895
"083830-99999",2015-07-13,2.98,253.489141184099,1017.5
"083830-99999",2015-07-14,3.46190476190476,281.96576204813,1016.18095238095
"083830-99999",2015-07-15,2.77368421052632,232.55943844232,1013.93157894737
"083830-99999",2015-07-16,2.85555555555556,244.427625111632,1013.04444444444
"083830-99999",2015-07-17,2.83,199.14052257601,1014.785
"083830-99999",2015-07-18,3.605,274.386239903775,1016.78
"083830-99999",2015-07-19,4.125,280.94646661358,1016.41
"083830-99999",2015-07-20,3.53888888888889,253.335865774813,1014.42777777778
"083830-99999",2015-07-21,3.52631578947368,263.244756318417,1014.44736842105
"083830-99999",2015-07-22,4.00526315789474,293.260633880999,1015.00526315789
"083830-99999",2015-07-23,4.08888888888889,275.162534423633,1014.33888888889
"083830-99999",2015-07-24,3.995,308.288747084338,1014.17368421053
"083830-99999",2015-07-25,3.645,263.977433334063,1014.435
"083830-99999",2015-07-26,2.705,200.993691852604,1014.665
"083830-99999",2015-07-27,3.74,275.929661649229,1013.055
"083830-99999",2015-07-28,3.21,263.117247857618,1011.8
"083830-99999",2015-07-29,4.5,288.510662862107,1011.75
"083830-99999",2015-07-30,4.82105263157895,277.107737153387,1011.3
"083830-99999",2015-07-31,4.575,256.348064524806,1009.715
"083830-99999",2015-08-01,3.04,263.195236587086,1011.72
"083830-99999",2015-08-02,3.57368421052632,250.43808838477,1013.14210526316
"083830-99999",2015-08-03,3.335,194.082620701806,1015.505
"083830-99999",2015-08-04,2.76,258.832345374751,1015.37
"083830-99999",2015-08-05,2.855,250.532630600039,1013.365
"083830-99999",2015-08-06,2.295,239.457114691701,1012.975
"083830-99999",2015-08-07,4.105,319.600949982453,1013.125
"083830-99999",2015-08-08,2.6,304.081434558408,1015.05263157895
"083830-99999",2015-08-09,2.14444444444444,18.6552786452639,1015.56111111111
"083830-99999",2015-08-10,3.05,211.41344952017,1015.15
"083830-99999",2015-08-11,2.825,229.938639552924,1014.485
"083830-99999",2015-08-12,2.87894736842105,288.159810580217,1017.25263157895
"083830-99999",2015-08-13,3.93529411764706,306.957764570468,1020.52352941176
"083830-99999",2015-08-14,4.22666666666667,287.129824307337,1019.3
"083830-99999",2015-08-15,NA,NA,NA
"083830-99999",2015-08-16,NA,NA,NA
"083830-99999",2015-08-17,4.19285714285714,248.593139526247,1012.64285714286
"083830-99999",2015-08-18,3.615,255.730578827227,1012.705
"083830-99999",2015-08-19,2.545,198.90431932294,1015.855
"083830-99999",2015-08-20,2.99,229.711718168189,1017.95
"083830-99999",2015-08-21,2.895,220.57298245033,1018.095
"083830-99999",2015-08-22,3.245,209.258241237336,1016.095
"083830-99999",2015-08-23,5.12,267.078038033137,1015.595
"083830-99999",2015-08-24,3.725,261.84263693935,1017.02
"083830-99999",2015-08-25,2.885,281.589918087971,1017.115
"083830-99999",2015-08-26,3.18571428571429,244.448769246198,1016.05714285714
"083830-99999",2015-08-27,3.27,275.473057383871,1015.36
"083830-99999",2015-08-28,2.93,265.573431243148,1014.195
"083830-99999",2015-08-29,3.35789473684211,176.972373311678,1013.53157894737
"083830-99999",2015-08-30,3.2,235.042081087146,1013.61111111111
"083830-99999",2015-08-31,3.235,224.622704909917,1015.625
"083830-99999",2015-09-01,3.425,236.58858036969,1016.52
"083830-99999",2015-09-02,3.24,257.278578561294,1015.255
"083830-99999",2015-09-03,3.92941176470588,270.891144048095,1015.9
"083830-99999",2015-09-04,3.98235294117647,263.008476011158,1015.8
"083830-99999",2015-09-05,2.00625,113.533980488136,1017.4125
"083830-99999",2015-09-06,2.91578947368421,234.04073745848,1018.11052631579
"083830-99999",2015-09-07,2.78,216.226466545034,1018.175
"083830-99999",2015-09-08,2.53,217.075665230892,1016.92
"083830-99999",2015-09-09,3.195,253.350246513276,1015.83
"083830-99999",2015-09-10,3.36666666666667,250.445803572562,1014.60476190476
"083830-99999",2015-09-11,2.5952380952381,226.58705683654,1013.68571428571
"083830-99999",2015-09-12,3.44,265.227033793205,1014.17
"083830-99999",2015-09-13,4.68421052631579,260.359989178624,1015.82105263158
"083830-99999",2015-09-14,3.06,250.875713723138,1016.555
"083830-99999",2015-09-15,4.345,244.864895200904,1014.32
"083830-99999",2015-09-16,5.17,215.847558059332,1010.08
"083830-99999",2015-09-17,2.58666666666667,342.860442621343,1015.6
"083830-99999",2015-09-18,3.23333333333333,9.8605604395938,1016.55238095238
"083830-99999",2015-09-19,2.57894736842105,123.592487373088,1018.9
"083830-99999",2015-09-20,3.07894736842105,220.892001999648,1019.90526315789
"083830-99999",2015-09-21,2.47894736842105,238.012564428118,1018.01052631579
"083830-99999",2015-09-22,3.45238095238095,272.333149033235,1016.54761904762
"083830-99999",2015-09-23,3.085,266.701765421877,1015.41
"083830-99999",2015-09-24,2.85,168.075749277555,1017.28
"083830-99999",2015-09-25,2.61904761904762,237.807635718155,1017.88571428571
"083830-99999",2015-09-26,2.48,243.115372709182,1016.51
"083830-99999",2015-09-27,2.04736842105263,224.776869996046,1016.6
"083830-99999",2015-09-28,2.81052631578947,89.478495827714,1016.32105263158
"083830-99999",2015-09-29,2.73333333333333,29.1946139497952,1015.18571428571
"083830-99999",2015-09-30,2.4,267.329862430492,1017.835
"083830-99999",2015-10-01,2.52,250.790676334277,1020.94
"083830-99999",2015-10-02,2.75263157894737,247.009750355468,1017.86315789474
"083830-99999",2015-10-03,3.28947368421053,239.007912042424,1016.51578947368
"083830-99999",2015-10-04,2.86842105263158,182.993060205159,1019.76315789474
"083830-99999",2015-10-05,4.32,203.332534704616,1019.035
"083830-99999",2015-10-06,3.4,250.397264553317,1017.93684210526
"083830-99999",2015-10-07,3.13333333333333,301.772609948304,1017.76666666667
"083830-99999",2015-10-08,2.65263157894737,261.071093281693,1015.22631578947
"083830-99999",2015-10-09,2.605,168.440707001914,1013.795
"083830-99999",2015-10-10,3.62105263157895,148.566662315325,1010.6
"083830-99999",2015-10-11,3.165,211.570239953531,1008.705
"083830-99999",2015-10-12,4.42352941176471,219.339895958219,1009.66470588235
"083830-99999",2015-10-13,3.00666666666667,186.54728710437,1011.99333333333
"083830-99999",2015-10-14,2.04285714285714,80.5534329347954,1013.07142857143
"083830-99999",2015-10-15,2.17,201.887260185085,1013.835
"083830-99999",2015-10-16,1.79,103.345268029991,1012.89
"083830-99999",2015-10-17,5.71,151.944018854209,1008.355
"083830-99999",2015-10-18,4.71052631578947,171.59538870149,1008.7
"083830-99999",2015-10-19,4.735,135.542114405418,1006.8
"083830-99999",2015-10-20,2.935,84.0322730721177,1011.295
"083830-99999",2015-10-21,2.055,320.856687992346,1016.88
"083830-99999",2015-10-22,1.785,10.1942407653268,1019.965
"083830-99999",2015-10-23,1.42857142857143,11.6986060776914,1019.37142857143
"083830-99999",2015-10-24,1.24,340.075865254039,1017.585
"083830-99999",2015-10-25,2.37368421052632,143.901651553973,1017.20526315789
"083830-99999",2015-10-26,3.6,211.545240976097,1013.27
"083830-99999",2015-10-27,3.395,246.499861390617,1015.87
"083830-99999",2015-10-28,2.255,241.897597393176,1020.05
"083830-99999",2015-10-29,1.72,24.4050322921955,1020.21
"083830-99999",2015-10-30,3.075,150.273686251549,1016.485
"083830-99999",2015-10-31,2.57,208.074526003569,1017.37
"083830-99999",2015-11-01,3.935,80.643539540747,1012.685
"083830-99999",2015-11-02,5.29,192.961465211866,1011.6
"083830-99999",2015-11-03,2.76,229.132193332638,1018.75
"083830-99999",2015-11-04,3.4,185.728076585251,1022.105
"083830-99999",2015-11-05,1.665,321.311207459349,1023.96
"083830-99999",2015-11-06,2.025,49.8329647815324,1024.075
"083830-99999",2015-11-07,2.06,61.90967806592,1023.475
"083830-99999",2015-11-08,1.785,57.1361023233159,1025.43
"083830-99999",2015-11-09,1.565,45.9106103408234,1029.57
"083830-99999",2015-11-10,1.91,44.851241825412,1027.305
"083830-99999",2015-11-11,1.74761904761905,356.386796941917,1024.69523809524
"083830-99999",2015-11-12,1.60952380952381,7.85702506197585,1024.40952380952
"083830-99999",2015-11-13,1.61,352.771762684226,1028.085
"083830-99999",2015-11-14,2.115,48.6827104239909,1028.54
"083830-99999",2015-11-15,1.925,59.4862051657291,1025.005
"083830-99999",2015-11-16,1.63,25.5618909997195,1024.15
"083830-99999",2015-11-17,2.13809523809524,338.094706870855,1025.37142857143
"083830-99999",2015-11-18,1.48571428571429,20.8045851283909,1027.04761904762
"083830-99999",2015-11-19,1.61428571428571,28.8332754835442,1029.27142857143
"083830-99999",2015-11-20,1.41428571428571,336.031298285077,1030.02380952381
"083830-99999",2015-11-21,4.095,306.204335112705,1021.92631578947
"083830-99999",2015-11-22,3.29,345.437485397716,1018.735
"083830-99999",2015-11-23,2.76,21.0229093415438,1020.23
"083830-99999",2015-11-24,2.38571428571429,344.660697965698,1028.8
"083830-99999",2015-11-25,2.855,321.26162561176,1028.375
"083830-99999",2015-11-26,2.345,309.743741672363,1022.69
"083830-99999",2015-11-27,2.21,343.27812431704,1018.29
"083830-99999",2015-11-28,2.07,12.7904061725882,1022.12
"083830-99999",2015-11-29,2.21,50.7752622761792,1029.76
"083830-99999",2015-11-30,2.13,57.6417686859622,1032.455
"083830-99999",2015-12-01,2.015,38.9150635416525,1031.25
"083830-99999",2015-12-02,1.49,45.4950261890735,1029.695
"083830-99999",2015-12-03,1.82,51.0468789310652,1028.595
"083830-99999",2015-12-04,1.35,57.7585167829927,1031.56
"083830-99999",2015-12-05,1.535,34.1398668338258,1030.13
"083830-99999",2015-12-06,1.925,75.4961515104198,1027.75
"083830-99999",2015-12-07,1.63,48.9852135040213,1028.51
"083830-99999",2015-12-08,1.535,35.7323306019357,1031.05
"083830-99999",2015-12-09,2.18333333333333,49.5508743187105,1030.99444444444
"083830-99999",2015-12-10,1.80666666666667,58.3230227590479,1030.26
"083830-99999",2015-12-11,2.1,64.2497959020718,1028.63846153846
"083830-99999",2015-12-12,2.41,84.2792761051008,1025.335
"083830-99999",2015-12-13,2.58,117.564141574798,1021.895
"083830-99999",2015-12-14,2.74,132.584745770973,1021.88
"083830-99999",2015-12-15,1.965,71.4917980056432,1027.835
"083830-99999",2015-12-16,1.6047619047619,43.9495006628374,1029.64285714286
"083830-99999",2015-12-17,2.005,44.3146042141517,1029.34
"083830-99999",2015-12-18,1.62,56.4082280557056,1028.965
"083830-99999",2015-12-19,2.005,84.6891068610096,1024.875
"083830-99999",2015-12-20,2.3,14.3916757798942,1024.915
"083830-99999",2015-12-21,2.15,350.816859582242,1030.495
"083830-99999",2015-12-22,1.855,5.76355554806477,1031.63
"083830-99999",2015-12-23,1.64,1.01469528942103,1029.785
"083830-99999",2015-12-24,1.34,24.9707821154082,1029.65
"083830-99999",2015-12-25,1.76,51.0919565910715,1030.4
"083830-99999",2015-12-26,2.14,56.1309888218219,1029.35
"083830-99999",2015-12-27,3.555,115.726892726283,1025.175
"083830-99999",2015-12-28,4.485,177.368243515434,1025.395
"083830-99999",2015-12-29,1.445,356.203892554236,1031.275
"083830-99999",2015-12-30,1.88,52.8280457389885,1029.89
"083830-99999",2015-12-31,2.155,240.316001095018,1026.23
"083830-99999",2016-01-01,3.62,229.466680855638,1023.295
"083830-99999",2016-01-02,1.5,269.609916636697,1024.445
"083830-99999",2016-01-03,2.77,227.086033198806,1021.105
"083830-99999",2016-01-04,5.68571428571429,244.438924290992,1016.88571428571
"083830-99999",2016-01-05,NA,NA,NA
"083830-99999",2016-01-06,NA,NA,NA
"083830-99999",2016-01-07,NA,NA,NA
"083830-99999",2016-01-08,5.2,231.609037446234,1012.32857142857
"083830-99999",2016-01-09,4.465,249.716184477254,1015.185
"083830-99999",2016-01-10,6.18,228.46095724852,1016.185
"083830-99999",2016-01-11,4.125,246.961331329449,1018.31
"083830-99999",2016-01-12,2.07619047619048,1.99931437064913,1025.31428571429
"083830-99999",2016-01-13,1.915,49.7195787506389,1024.78
"083830-99999",2016-01-14,1.72,37.545850794977,1022.24
"083830-99999",2016-01-15,3.475,319.190563452161,1024.155
"083830-99999",2016-01-16,3.295,57.2200887490082,1029.185
"083830-99999",2016-01-17,1.905,35.6279808765456,1026.6
"083830-99999",2016-01-18,1.9952380952381,284.603033491445,1023.09523809524
"083830-99999",2016-01-19,1.61428571428571,69.6598745240002,1020.3380952381
"083830-99999",2016-01-20,1.915,79.1905490959856,1018.555
"083830-99999",2016-01-21,2.05714285714286,62.6735474092866,1023.18571428571
"083830-99999",2016-01-22,2.41904761904762,44.4426443237769,1028.86666666667
"083830-99999",2016-01-23,1.35,41.1652043253257,1030.67
"083830-99999",2016-01-24,1.77,91.3497596570104,1030.575
"083830-99999",2016-01-25,2.52,26.3870946392116,1030.48
"083830-99999",2016-01-26,2.705,309.659080053777,1031.635
"083830-99999",2016-01-27,2.02631578947368,337.742118596421,1030.11052631579
"083830-99999",2016-01-28,1.45238095238095,18.5823627528495,1030.27142857143
"083830-99999",2016-01-29,2.78095238095238,342.024928538731,1031.11904761905
"083830-99999",2016-01-30,1.96,334.112873627506,1034.785
"083830-99999",2016-01-31,1.93,311.698013816236,1034.84
"083830-99999",2016-02-01,2.01,354.635199725776,1030.91
"083830-99999",2016-02-02,2.21,326.091429884538,1028.08
"083830-99999",2016-02-03,2.145,18.2990458717291,1027.805
"083830-99999",2016-02-04,3.025,60.1119451177847,1029.605
"083830-99999",2016-02-05,2.375,63.2919562863703,1025.165
"083830-99999",2016-02-06,4.015,222.853165800555,1022.24
"083830-99999",2016-02-07,3.805,275.854538165046,1025.79
"083830-99999",2016-02-08,2.005,269.584282313418,1030.625
"083830-99999",2016-02-09,3.72,251.703398201485,1028.485
"083830-99999",2016-02-10,4.47,247.553279315828,1024.47
"083830-99999",2016-02-11,4.16,262.902795813283,1020.78
"083830-99999",2016-02-12,4.69,241.345634081269,1021.04
"083830-99999",2016-02-13,5.43,250.903228438463,1018.47
"083830-99999",2016-02-14,6.945,293.711542603773,1015.69473684211
"083830-99999",2016-02-15,6.25714285714286,314.409340502249,1019.65
"083830-99999",2016-02-16,3.285,14.2474312834762,1026.985
"083830-99999",2016-02-17,2.915,263.347353384786,1025.575
"083830-99999",2016-02-18,3.0625,359.210125701163,1020.1375
"083830-99999",2016-02-19,2.915,28.4069033076947,1021.305
"083830-99999",2016-02-20,3.085,67.3196019302022,1024.125
"083830-99999",2016-02-21,2.975,70.2798033025903,1021.545
"083830-99999",2016-02-22,2.22,265.772023692501,1022.45
"083830-99999",2016-02-23,2.485,315.046427193522,1027.855
"083830-99999",2016-02-24,4.19,264.321305382801,1023.445
"083830-99999",2016-02-25,3.685,287.695036724153,1023.395
"083830-99999",2016-02-26,2.89230769230769,249.39684174381,1017.86923076923
"083830-99999",2016-02-27,NA,NA,NA
"083830-99999",2016-02-28,NA,NA,NA
"083830-99999",2016-02-29,NA,NA,NA
"083830-99999",2016-03-01,NA,NA,NA
"083830-99999",2016-03-02,3.39333333333333,315.676846682202,1026.35333333333
"083830-99999",2016-03-03,2.87142857142857,315.589771637204,1021.28095238095
"083830-99999",2016-03-04,3.54,307.194320724895,1014.925
"083830-99999",2016-03-05,4.11578947368421,300.628570387107,1016.46842105263
"083830-99999",2016-03-06,3.5,320.529496969287,1018.885
"083830-99999",2016-03-07,4.3,306.815412945262,1014.87
"083830-99999",2016-03-08,2.58,297.786273505028,1020.275
"083830-99999",2016-03-09,3.84,310.066707693205,1021.64
"083830-99999",2016-03-10,4.5,336.816377973477,1019.16
"083830-99999",2016-03-11,2.68,298.607716081717,1020.605
"083830-99999",2016-03-12,2.59,286.898753912381,1021.4
"083830-99999",2016-03-13,2.59,213.438438490143,1018.785
"083830-99999",2016-03-14,2.665,230.803902895924,1016.415
"083830-99999",2016-03-15,2.97619047619048,240.369013182735,1020.37619047619
"083830-99999",2016-03-16,3.09047619047619,298.904400930288,1020.08571428571
"083830-99999",2016-03-17,3.04,278.522630289869,1019.64
"083830-99999",2016-03-18,3.315,244.893663447279,1017.08
"083830-99999",2016-03-19,3.32,253.757077033176,1014.94
"083830-99999",2016-03-20,2.7,206.472324516145,1013.1
"083830-99999",2016-03-21,1.97619047619048,347.340203097955,1010.11428571429
"083830-99999",2016-03-22,3.02105263157895,310.785750329819,1010.19473684211
"083830-99999",2016-03-23,3.7,247.039045314587,1011.1375
"083830-99999",2016-03-24,3.28,280.477451774665,1017.67
"083830-99999",2016-03-25,3.04,263.316516003734,1025.84
"083830-99999",2016-03-26,3.05625,259.419425883965,1025.61875
"083830-99999",2016-03-27,NA,NA,NA
"083830-99999",2016-03-28,3.19333333333333,248.586319802609,1022.4
"083830-99999",2016-03-29,2.285,300.438928617991,1018.23
"083830-99999",2016-03-30,4.11052631578947,247.833304646622,1013.29473684211
"083830-99999",2016-03-31,4.415,341.59829807698,1018.34
"083830-99999",2016-04-01,3.315,306.636327921585,1017.605
"083830-99999",2016-04-02,3.17,230.848184312457,1013.2
"083830-99999",2016-04-03,3.91,250.226704401518,1014.375
"083830-99999",2016-04-04,6.17,248.727633980448,1009.75
"083830-99999",2016-04-05,3.54761904761905,317.103739266053,1011.77619047619
"083830-99999",2016-04-06,3.435,310.91918221492,1015.135
"083830-99999",2016-04-07,2.77,302.462103100845,1015.135
"083830-99999",2016-04-08,3.79,339.92442343592,1016.345
"083830-99999",2016-04-09,3.67,279.998218557656,1015.97
"083830-99999",2016-04-10,4.61,243.144003926972,1010.1
"083830-99999",2016-04-11,4.215,219.83785767349,1010.685
"083830-99999",2016-04-12,4.02105263157895,219.658136201251,1012.89473684211
"083830-99999",2016-04-13,3.29,207.225817481396,1015.98
"083830-99999",2016-04-14,3.245,205.478158027729,1015.61
"083830-99999",2016-04-15,4.315,206.624418286249,1013.95
"083830-99999",2016-04-16,5.945,216.741559443604,1013.675
"083830-99999",2016-04-17,2.485,252.86606429418,1016.25
"083830-99999",2016-04-18,3.6,149.177211107063,1012.98
"083830-99999",2016-04-19,4.605,170.735686012256,1012.415
"083830-99999",2016-04-20,3.16190476190476,223.546504835915,1016.28095238095
"083830-99999",2016-04-21,2.82,217.51832046447,1021.35
"083830-99999",2016-04-22,2.49,251.393426487629,1019.79
"083830-99999",2016-04-23,2.37,276.491705847267,1017.225
"083830-99999",2016-04-24,3.25,295.514379409755,1015.485
"083830-99999",2016-04-25,2.98,339.174835557646,1014.015
"083830-99999",2016-04-26,3.685,249.312982039984,1012.835
"083830-99999",2016-04-27,3.275,265.705365373967,1012.175
"083830-99999",2016-04-28,3.43333333333333,284.342321953436,1013.1
"083830-99999",2016-04-29,2.925,233.686624096988,1014.585
"083830-99999",2016-04-30,3.05,255.055166074598,1018.285
"083830-99999",2016-05-01,3.29,49.5485458439587,1020.325
"083830-99999",2016-05-02,3.785,61.2934746523185,1018.445
"083830-99999",2016-05-03,3.0047619047619,60.7571832671994,1016.14285714286
"083830-99999",2016-05-04,2.41428571428571,138.740817200027,1015.11428571429
"083830-99999",2016-05-05,3.3,164.746098241661,1011.575
"083830-99999",2016-05-06,3.5047619047619,239.339937609658,1010.67142857143
"083830-99999",2016-05-07,5.015,194.687142778088,1007.395
"083830-99999",2016-05-08,6.07,207.247632776686,999.9
"083830-99999",2016-05-09,4.58571428571429,208.009605819292,1004.4619047619
"083830-99999",2016-05-10,4.51,195.419299169103,1005.885
"083830-99999",2016-05-11,3.55,213.097696357608,1006.825
"083830-99999",2016-05-12,4.7952380952381,250.677108558523,1011.41904761905
"083830-99999",2016-05-13,3.75,283.375779382358,1017.265
"083830-99999",2016-05-14,3.375,303.376523793002,1020.69
"083830-99999",2016-05-15,2.885,284.253873426044,1020.38
"083830-99999",2016-05-16,2.64,307.074309142892,1019.73
"083830-99999",2016-05-17,2.36666666666667,314.552027004218,1015.35238095238
"083830-99999",2016-05-18,3.475,250.457096781992,1016.58
"083830-99999",2016-05-19,2.985,283.849836208797,1018.19
