"date","Municipio","diff"
2020-07-08,"Alcobendas",33.5749334203434
2020-07-08,"Alicante",118.445079831893
2020-07-08,"Almería",36.8823152532453
2020-07-08,"Barcelona",-23.0912831641156
2020-07-08,"Bilbao",-8.65653714862182
2020-07-08,"Burgos",32.5938180774488
2020-07-08,"Castellón de la Plana",7.15480285143655
2020-07-08,"Elche",131.852901109246
2020-07-08,"Gijón",-6.73300637451338
2020-07-08,"Granada",14.8101009831838
2020-07-08,"Huelva",-5.19679509120048
2020-07-08,"Leganés",32.1556457711362
2020-07-08,"Lleida",4.58008804672249
2020-07-08,"Madrid",37.0194136035341
2020-07-08,"Málaga",53.0070570680455
2020-07-08,"Marbella",2.74625444582045
2020-07-08,"Ourense",30.5635278614192
2020-07-08,"Oviedo",85.1314996598622
2020-07-08,"Palma",-18.4916330953713
2020-07-08,"Pamplona",-32.4594372041906
2020-07-08,"Sabadell",9.92632500784125
2020-07-08,"Salamanca",180.262631935162
2020-07-08,"San Sebastián",-2.90405493525647
2020-07-08,"Santander",-11.7794382078857
2020-07-08,"Sevilla",19.2396149821501
2020-07-08,"Tarrasa",-1.85378225700831
2020-07-08,"Valencia",-3.11503098835587
2020-07-08,"Vigo",34.7728174064909
2020-07-08,"Vitoria",-2.87556755897951
2020-07-08,"Zaragoza",-25.1465975121892
2020-07-09,"Alcalá de Henares",20.9016987474926
2020-07-09,"Alcobendas",-4.97746465498269
2020-07-09,"Alicante",63.4223784391841
2020-07-09,"Almería",-2.82680063248338
2020-07-09,"Barcelona",-30.1424743801384
2020-07-09,"Bilbao",7.64147773110512
2020-07-09,"Burgos",161.690673023158
2020-07-09,"Castellón de la Plana",94.4594292195453
2020-07-09,"Elche",145.377045437766
2020-07-09,"Gijón",8.92343833004271
2020-07-09,"Girona",12.1960841893016
2020-07-09,"Granada",6.4651998231882
2020-07-09,"Huelva",0.874212822175396
2020-07-09,"Leganés",49.9831573427606
2020-07-09,"Lleida",44.9689170802414
2020-07-09,"Madrid",-2.72894573428068
2020-07-09,"Málaga",35.1779503942846
2020-07-09,"Marbella",6.18966849638472
2020-07-09,"Ourense",249.278350515464
2020-07-09,"Oviedo",145.353522638866
2020-07-09,"Palma",9.28165082539362
2020-07-09,"Pamplona",5.45374469889251
2020-07-09,"Sabadell",12.2411495536411
2020-07-09,"Salamanca",-8.78258166943989
2020-07-09,"San Sebastián",29.3032801323252
2020-07-09,"Santander",-39.2134626181975
2020-07-09,"Sevilla",-6.61697553289664
2020-07-09,"Tarrasa",5.69513769841388
2020-07-09,"Valencia",32.5722862602997
2020-07-09,"Vigo",119.646326661706
2020-07-09,"Vitoria",20.4642629188908
2020-07-09,"Zaragoza",-18.5580408007164
2020-07-10,"Alcalá de Henares",5.4537017902439
2020-07-10,"Alcobendas",-22.2220825768758
2020-07-10,"Alicante",44.6509975707025
2020-07-10,"Almería",-16.9848389329303
2020-07-10,"Barcelona",-2.3923384655607
2020-07-10,"Bilbao",-24.8103545773993
2020-07-10,"Burgos",416.666666666667
2020-07-10,"Castellón de la Plana",-9.820639541099
2020-07-10,"Elche",21.7214263767921
2020-07-10,"Gijón",18.358977282056
2020-07-10,"Girona",51.9934791881259
2020-07-10,"Granada",-12.2752936115021
2020-07-10,"Huelva",-1.25657807750918
2020-07-10,"Leganés",28.8475612834375
2020-07-10,"Lleida",33.5449731512959
2020-07-10,"Madrid",-17.1471535429936
2020-07-10,"Málaga",39.0569498461606
2020-07-10,"Marbella",13.9291244380701
2020-07-10,"Ourense",187.185769904348
2020-07-10,"Oviedo",132.094286662425
2020-07-10,"Palma",14.9161362139954
2020-07-10,"Pamplona",120.746926041476
2020-07-10,"Sabadell",61.5179271576327
2020-07-10,"Salamanca",-5.22695011076481
2020-07-10,"San Sebastián",-52.8234917335774
2020-07-10,"Santander",-36.4544028639045
2020-07-10,"Sevilla",-8.15813355877781
2020-07-10,"Tarrasa",55.190115607756
2020-07-10,"Valencia",35.7446062035624
2020-07-10,"Vigo",34.4358962538921
2020-07-10,"Vitoria",24.6274075368357
2020-07-10,"Zaragoza",-12.0881253586363
2020-07-11,"Alcalá de Henares",-32.3497112116175
2020-07-11,"Alcobendas",-44.9220129691908
2020-07-11,"Alicante",8.39625622623546
2020-07-11,"Almería",-18.3221198300052
2020-07-11,"Barcelona",-53.2529693421508
2020-07-11,"Bilbao",-36.1234145533112
2020-07-11,"Burgos",174.944220632157
2020-07-11,"Castellón de la Plana",-4.0549639808101
2020-07-11,"Elche",47.0279279202965
2020-07-11,"Gijón",-36.7545881574999
2020-07-11,"Girona",-21.1461507705258
2020-07-11,"Granada",-22.4593932695793
2020-07-11,"Huelva",-26.8746055701161
2020-07-11,"Leganés",-48.1356207912811
2020-07-11,"Lleida",-37.8334449000584
2020-07-11,"Málaga",30.7500498741028
2020-07-11,"Marbella",-24.3627277285932
2020-07-11,"Ourense",-20.885891666414
2020-07-11,"Oviedo",35.4514798630154
2020-07-11,"Palma",-37.5347909723152
2020-07-11,"Pamplona",22.1303048728387
2020-07-11,"Sabadell",-16.7547907120335
2020-07-11,"Salamanca",-54.615496426482
2020-07-11,"San Sebastián",-18.1432497738416
2020-07-11,"Santander",-29.1822446580625
2020-07-11,"Sevilla",-26.3474973630718
2020-07-11,"Tarrasa",-21.2930562000621
2020-07-11,"Valencia",-4.68714509285211
2020-07-11,"Valladolid",-63.1520960970623
2020-07-11,"Vigo",-53.9456076249208
2020-07-11,"Vitoria",-22.0575907105962
2020-07-11,"Zaragoza",-36.676163938569
2020-07-12,"Alcalá de Henares",-59.9544854895901
2020-07-12,"Alcobendas",-56.9717812460447
2020-07-12,"Alicante",-28.9287076473558
2020-07-12,"Almería",-53.2755251585769
2020-07-12,"Barcelona",-62.1992933266078
2020-07-12,"Bilbao",-18.9738946765044
2020-07-12,"Burgos",68.049153118683
2020-07-12,"Castellón de la Plana",-9.06851724979026
2020-07-12,"Elche",-20.608139290342
2020-07-12,"Gijón",-54.1384682256611
2020-07-12,"Granada",-38.4027771724548
2020-07-12,"Huelva",-62.6308119046979
2020-07-12,"Leganés",-47.1554136416085
2020-07-12,"Lleida",-35.3275300248232
2020-07-12,"Málaga",-38.6370763965997
2020-07-12,"Marbella",-43.0135335621024
2020-07-12,"Ourense",-21.5286735967522
2020-07-12,"Oviedo",42.6439703500902
2020-07-12,"Palma",-50.532072460473
2020-07-12,"Pamplona",-56.2499535898241
2020-07-12,"Sabadell",-55.4811909547697
2020-07-12,"Salamanca",42.1285028421523
2020-07-12,"San Sebastián",-2.08329707338341
2020-07-12,"Santander",-23.6926187801505
2020-07-12,"Sevilla",-27.3967018065718
2020-07-12,"Tarrasa",-63.1905153948901
2020-07-12,"Valencia",-20.5218327385193
2020-07-12,"Valladolid",-60.1504732770728
2020-07-12,"Vigo",91.2876515381375
2020-07-12,"Vitoria",-41.1809321479056
2020-07-12,"Zaragoza",-34.3966735184492
2020-07-13,"Alcalá de Henares",-7.8504834435117
2020-07-13,"Alcobendas",-44.6282875671769
2020-07-13,"Alicante",24.9899487850923
2020-07-13,"Almería",-11.7521340130001
2020-07-13,"Barcelona",-55.6210204565983
2020-07-13,"Bilbao",-1.43624908171452
2020-07-13,"Burgos",74.2494462559387
2020-07-13,"Castellón de la Plana",7.2751791094851
2020-07-13,"Elche",33.5587099343103
2020-07-13,"Gijón",12.5500655357398
2020-07-13,"Granada",-13.6998395524298
2020-07-13,"Huelva",65.3339961758209
2020-07-13,"Leganés",-33.9004286758238
2020-07-13,"Lleida",0.944725607343211
2020-07-13,"Málaga",25.6687712777788
2020-07-13,"Marbella",14.5540252445711
2020-07-13,"Ourense",137.727458541816
2020-07-13,"Oviedo",107.124846307248
2020-07-13,"Palma",-19.2631733021029
2020-07-13,"Pamplona",31.7063832127047
2020-07-13,"Sabadell",-29.8163025380374
2020-07-13,"Salamanca",44.5382033286603
2020-07-13,"San Sebastián",33.0692875579074
2020-07-13,"Santander",-25.3989119642657
2020-07-13,"Sevilla",10.3003930889012
2020-07-13,"Tarrasa",-23.4123973004587
2020-07-13,"Valencia",-8.5231135464193
2020-07-13,"Valladolid",15.9526252861032
2020-07-13,"Vigo",69.0862447504643
2020-07-13,"Vitoria",27.6627117810948
2020-07-13,"Zaragoza",3.52129730579588
2020-07-14,"Alcalá de Henares",0.955532133821912
2020-07-14,"Alcobendas",-5.04692658339275
2020-07-14,"Alicante",45.9059731055903
2020-07-14,"Almería",5.89370074401371
2020-07-14,"Barcelona",-48.5883266505653
2020-07-14,"Bilbao",1.52497949995386
2020-07-14,"Burgos",27.5695449328997
2020-07-14,"Castellón de la Plana",11.909683287233
2020-07-14,"Elche",2.23786971156689
2020-07-14,"Gijón",2.01181950837909
2020-07-14,"Granada",1.44610189455777
2020-07-14,"Huelva",-0.695786400209843
2020-07-14,"Leganés",-17.5020753328995
2020-07-14,"Lleida",-36.4098335252692
2020-07-14,"Málaga",41.3246189141246
2020-07-14,"Marbella",-13.1556287634604
2020-07-14,"Ourense",151.773330844723
2020-07-14,"Oviedo",9.41338369766088
2020-07-14,"Palma",-43.5012945837803
2020-07-14,"Pamplona",1.91590073686061
2020-07-14,"Sabadell",-14.8078440367721
2020-07-14,"Salamanca",2.61527323969763
2020-07-14,"San Sebastián",-13.851165513568
2020-07-14,"Santander",-47.0678783327873
2020-07-14,"Sevilla",18.3725105270347
2020-07-14,"Tarrasa",-28.9374814068316
2020-07-14,"Valencia",4.08419388671816
2020-07-14,"Vigo",141.155308772857
2020-07-14,"Vitoria",6.8933090061155
2020-07-14,"Zaragoza",-0.759915091693551
2020-07-15,"Alcalá de Henares",5.84722118846142
2020-07-15,"Alcobendas",-27.4797909692765
2020-07-15,"Alicante",22.6807526061947
2020-07-15,"Almería",-2.0709427601022
2020-07-15,"Barcelona",-48.5573679294375
2020-07-15,"Bilbao",-21.0352502762998
2020-07-15,"Burgos",57.492818429192
2020-07-15,"Castellón de la Plana",42.1689000410455
2020-07-15,"Elche",39.9282970006007
2020-07-15,"Gijón",-6.47035559034799
2020-07-15,"Granada",4.43260850447505
2020-07-15,"Huelva",-2.43638651439802
2020-07-15,"Leganés",-23.1038108919198
2020-07-15,"Lleida",-33.7036889033085
2020-07-15,"Málaga",11.9284186863236
2020-07-15,"Marbella",16.7030689392332
2020-07-15,"Ourense",194.329896907216
2020-07-15,"Oviedo",63.5780666785606
2020-07-15,"Palma",-17.1679050567795
2020-07-15,"Pamplona",-9.52718263622753
2020-07-15,"Sabadell",32.8536620067205
2020-07-15,"Salamanca",-0.860563007595046
2020-07-15,"San Sebastián",-37.3234689688607
2020-07-15,"Santander",-48.1828366268745
2020-07-15,"Sevilla",-2.28218545550511
2020-07-15,"Tarrasa",-7.51906946825644
2020-07-15,"Valencia",3.61459870793207
2020-07-15,"Vigo",-15.7999869094226
2020-07-15,"Vitoria",-36.9549679305095
2020-07-15,"Zaragoza",-6.47085061518382
2020-07-16,"Alcalá de Henares",4.5745752648241
2020-07-16,"Alcobendas",-25.6967980780106
2020-07-16,"Alicante",19.0612953252137
2020-07-16,"Almería",-15.8778247484596
2020-07-16,"Barcelona",-45.133167185794
2020-07-16,"Bilbao",7.40962873608705
2020-07-16,"Burgos",133.399345519482
2020-07-16,"Castellón de la Plana",14.0823897899654
2020-07-16,"Elche",46.6286577292831
2020-07-16,"Gijón",-27.3249636843338
2020-07-16,"Granada",16.0709843765257
2020-07-16,"Huelva",-9.90212040193935
2020-07-16,"Leganés",-11.6342313240285
2020-07-16,"Lleida",-41.5953097325769
2020-07-16,"Málaga",47.4895974011477
2020-07-16,"Marbella",-3.34806556096087
2020-07-16,"Ourense",10.2134652988341
2020-07-16,"Oviedo",20.1947795523033
2020-07-16,"Palma",-44.6798081169
2020-07-16,"Pamplona",109.845843273995
2020-07-16,"Sabadell",-9.82568420505211
2020-07-16,"Salamanca",-6.50964337807293
2020-07-16,"San Sebastián",-24.0021025639316
2020-07-16,"Santander",-42.1632826338372
2020-07-16,"Sevilla",16.7047769428329
2020-07-16,"Tarrasa",-28.8130868700103
2020-07-16,"Valencia",31.2174644532257
2020-07-16,"Vigo",-46.4564448288359
2020-07-16,"Vitoria",-0.570394882124639
2020-07-16,"Zaragoza",-3.41778530383187
2020-07-17,"Alcalá de Henares",11.4840532660878
2020-07-17,"Alcobendas",-18.6703517175938
2020-07-17,"Alicante",-3.77693240729076
2020-07-17,"Almería",-12.0425556634697
2020-07-17,"Barcelona",-39.9417671348238
2020-07-17,"Bilbao",-29.8942450664665
2020-07-17,"Burgos",356.525414316652
2020-07-17,"Castellón de la Plana",-9.67165097042807
2020-07-17,"Elche",-30.9168557000013
2020-07-17,"Gijón",-14.8104472955507
2020-07-17,"Granada",7.36152525558255
2020-07-17,"Huelva",45.3531092947991
2020-07-17,"Leganés",-36.6705096446141
2020-07-17,"Lleida",-37.2756865097365
2020-07-17,"Madrid",-34.2077294409778
2020-07-17,"Málaga",32.7054242369071
2020-07-17,"Marbella",10.5327418978796
2020-07-17,"Ourense",-0.196944556310617
2020-07-17,"Oviedo",43.77515227349
2020-07-17,"Palma",-37.1474985191258
2020-07-17,"Pamplona",115.048632776656
2020-07-17,"Sabadell",33.9499441727974
2020-07-17,"Salamanca",26.7009202654473
2020-07-17,"San Sebastián",-19.9237148839689
2020-07-17,"Santander",-26.1165884484285
2020-07-17,"Sevilla",31.9031617910434
2020-07-17,"Tarrasa",18.1460001053958
2020-07-17,"Valencia",36.1471829656465
2020-07-17,"Vigo",39.2896337070658
2020-07-17,"Vitoria",17.949164291366
2020-07-17,"Zaragoza",-12.9753976397855
2020-07-18,"Alcalá de Henares",-32.4345853849045
2020-07-18,"Alcobendas",-54.392673723097
2020-07-18,"Alicante",-47.1121922497419
2020-07-18,"Almería",-47.712812064345
2020-07-18,"Barcelona",-62.4312870487154
2020-07-18,"Bilbao",-29.5295841185241
2020-07-18,"Burgos",-38.2655643273195
2020-07-18,"Castellón de la Plana",-30.8062289813587
2020-07-18,"Elche",-30.9123765577317
2020-07-18,"Gijón",-24.7933293294009
2020-07-18,"Granada",-25.1043044591097
2020-07-18,"Huelva",20.5351989852714
2020-07-18,"Leganés",-43.3003077793003
2020-07-18,"Lleida",-38.5556124648194
2020-07-18,"Madrid",-44.0046688590662
2020-07-18,"Málaga",-26.7864122993642
2020-07-18,"Marbella",-24.6743156599106
2020-07-18,"Oviedo",-0.0683872673106722
2020-07-18,"Palma",-50.5497000091222
2020-07-18,"Pamplona",-28.7856303598385
2020-07-18,"Sabadell",-18.5868683062194
2020-07-18,"Salamanca",-12.1545338746379
2020-07-18,"San Sebastián",32.2405650046642
2020-07-18,"Santander",-0.290988679988315
2020-07-18,"Sevilla",6.10488466963911
2020-07-18,"Tarrasa",-44.2785248283892
2020-07-18,"Valencia",-19.3410232291144
2020-07-18,"Valladolid",-25.1408735793697
2020-07-18,"Vigo",125.866350258706
2020-07-18,"Vitoria",-22.0337251777972
2020-07-18,"Zaragoza",-35.71909043748
2020-07-19,"Alcalá de Henares",-38.3656167044704
2020-07-19,"Alcobendas",-49.2765813864243
2020-07-19,"Alicante",-57.5689441343989
2020-07-19,"Almería",-65.4561746457882
2020-07-19,"Barcelona",-59.9599305950444
2020-07-19,"Bilbao",-37.8143837803205
2020-07-19,"Burgos",-51.0266173373814
2020-07-19,"Castellón de la Plana",-34.6900441966522
2020-07-19,"Elche",-60.024642556342
2020-07-19,"Gijón",-38.8814343437458
2020-07-19,"Granada",-59.0814455505287
2020-07-19,"Huelva",-44.7186394790415
2020-07-19,"Leganés",-30.4550402935429
2020-07-19,"Lleida",-52.658741874886
2020-07-19,"Madrid",-44.1738629598556
2020-07-19,"Málaga",-53.4904270119987
2020-07-19,"Marbella",-48.6405277614794
2020-07-19,"Oviedo",85.8344297448186
2020-07-19,"Palma",-52.8714841853477
2020-07-19,"Pamplona",-29.4169097073955
2020-07-19,"Sabadell",-44.8142473361012
2020-07-19,"Salamanca",20.2633273518925
2020-07-19,"San Sebastián",-6.29704891650296
2020-07-19,"Santander",-30.34807174425
2020-07-19,"Sevilla",-45.9586558144106
2020-07-19,"Tarrasa",-58.9533088473097
2020-07-19,"Valencia",-32.5937126441413
2020-07-19,"Valladolid",-50.3324550695564
2020-07-19,"Vigo",26.2936837647664
2020-07-19,"Vitoria",-35.3727357016723
2020-07-19,"Zaragoza",-52.24616997528
2020-07-20,"Alcalá de Henares",-9.62262596355778
2020-07-20,"Alcobendas",-4.04094747526523
2020-07-20,"Alicante",79.5678356940234
2020-07-20,"Almería",-10.807111535206
2020-07-20,"Barcelona",-33.7046598507834
2020-07-20,"Bilbao",-19.666082904554
2020-07-20,"Burgos",331.982490251813
2020-07-20,"Castellón de la Plana",35.1821502037974
2020-07-20,"Elche",122.97391930737
2020-07-20,"Gijón",0.460590410357135
2020-07-20,"Girona",18.1968773453499
2020-07-20,"Granada",-20.7359151753016
2020-07-20,"Huelva",-14.980122295411
2020-07-20,"Leganés",22.6563863736142
2020-07-20,"Lleida",13.0154276387173
2020-07-20,"Madrid",3.89093416314763
2020-07-20,"Málaga",-4.02220023821376
2020-07-20,"Marbella",5.92985551186742
2020-07-20,"Oviedo",85.9254515470534
2020-07-20,"Palma",-32.9809580151565
2020-07-20,"Pamplona",-17.5825885634937
2020-07-20,"Sabadell",13.3577270089657
2020-07-20,"Salamanca",53.4610561117883
2020-07-20,"San Sebastián",51.8038346941469
2020-07-20,"Santander",-14.7773246734613
2020-07-20,"Sevilla",-19.0567605367138
2020-07-20,"Tarrasa",-10.8794525082737
2020-07-20,"Valencia",2.66256046336505
2020-07-20,"Valladolid",-32.2151854539452
2020-07-20,"Vigo",7.71540458647298
2020-07-20,"Vitoria",2.38684625431116
2020-07-20,"Zaragoza",-27.7659993719659
2020-07-21,"Alcalá de Henares",8.97039824222228
2020-07-21,"Alcobendas",-20.7014990990938
2020-07-21,"Alicante",103.880716144074
2020-07-21,"Almería",-5.6264528990826
2020-07-21,"Barcelona",-17.3467604769736
2020-07-21,"Bilbao",-14.4205784596763
2020-07-21,"Burgos",51.0490636736952
2020-07-21,"Castellón de la Plana",21.464585540244
2020-07-21,"Elche",91.6902933739686
2020-07-21,"Gijón",-21.7765682936736
2020-07-21,"Girona",6.55040643724802
2020-07-21,"Granada",20.5117759726031
2020-07-21,"Huelva",110.595386816906
2020-07-21,"Leganés",2.09158917640062
2020-07-21,"Lleida",-22.3152829694988
2020-07-21,"Málaga",159.495901282512
2020-07-21,"Marbella",-8.59195170690271
2020-07-21,"Oviedo",100.411981388135
2020-07-21,"Palma",-25.7545240674183
2020-07-21,"Pamplona",-31.4178272481333
2020-07-21,"Sabadell",23.0361672715121
2020-07-21,"Salamanca",85.4572641964563
2020-07-21,"San Sebastián",-6.15834551070977
2020-07-21,"Santander",-37.4874957614604
2020-07-21,"Sevilla",54.7039017838535
2020-07-21,"Tarrasa",-3.0234723610091
2020-07-21,"Valencia",-22.5258932637858
2020-07-21,"Valladolid",-37.9270504251919
2020-07-21,"Vigo",-21.7904198242789
2020-07-21,"Vitoria",-6.28094489486716
2020-07-21,"Zaragoza",-26.963890391157
2020-07-22,"Alcalá de Henares",-28.3129176989234
2020-07-22,"Alcobendas",-27.8790430903097
2020-07-22,"Alicante",58.0392902564
2020-07-22,"Almería",-19.4305441494263
2020-07-22,"Barcelona",-26.4773289978464
2020-07-22,"Bilbao",6.3570988841811
2020-07-22,"Burgos",117.430910584714
2020-07-22,"Castellón de la Plana",-7.09143674174186
2020-07-22,"Elche",106.85455355802
2020-07-22,"Gijón",43.816602603426
2020-07-22,"Girona",20.9860776833409
2020-07-22,"Granada",33.5411316271335
2020-07-22,"Huelva",33.7157243396804
2020-07-22,"Leganés",-4.48100595952634
2020-07-22,"Lleida",-5.72447873812011
2020-07-22,"Málaga",11.5872083461943
2020-07-22,"Marbella",14.9648511885887
2020-07-22,"Ourense",26.6782454936497
2020-07-22,"Oviedo",91.3494610892219
2020-07-22,"Palma",-13.4280621597402
2020-07-22,"Pamplona",3.69661628885372
2020-07-22,"Sabadell",0.624442023235142
2020-07-22,"Salamanca",8.42941355935815
2020-07-22,"San Sebastián",7.08240964602886
2020-07-22,"Santander",-2.22065501967276
2020-07-22,"Sevilla",-4.59689578424961
2020-07-22,"Tarrasa",1.01969555890033
2020-07-22,"Valencia",27.7379276808437
2020-07-22,"Valladolid",-9.59872534103641
2020-07-22,"Vigo",120.911869056421
2020-07-22,"Vitoria",45.5099857738162
2020-07-22,"Zaragoza",-22.0418991672364
2020-07-23,"Alcalá de Henares",54.4242244668259
2020-07-23,"Alcobendas",9.02248394317965
2020-07-23,"Alicante",-3.04499288598794
2020-07-23,"Almería",-19.119381360301
2020-07-23,"Barcelona",-3.75122107797181
2020-07-23,"Bilbao",-26.3677033307131
2020-07-23,"Burgos",114.289616668061
2020-07-23,"Castellón de la Plana",48.4245202699698
2020-07-23,"Elche",-34.203685531993
2020-07-23,"Gijón",81.173373044502
2020-07-23,"Girona",11.1298639976185
2020-07-23,"Granada",-6.07881636683761
2020-07-23,"Huelva",41.7349536198015
2020-07-23,"Leganés",-9.3326983317713
2020-07-23,"Lleida",29.3443594239446
2020-07-23,"Málaga",61.0757728219517
2020-07-23,"Marbella",-6.08522156015916
2020-07-23,"Ourense",100.780559005979
2020-07-23,"Oviedo",194.507287182421
2020-07-23,"Palma",-21.4339354374147
2020-07-23,"Pamplona",19.8902014480633
2020-07-23,"Sabadell",34.8716596757886
2020-07-23,"Salamanca",69.4775103718218
2020-07-23,"San Sebastián",4.84060317887804
2020-07-23,"Santander",1.90179049670558
2020-07-23,"Sevilla",27.0396681951777
2020-07-23,"Tarrasa",16.0717970667822
2020-07-23,"Valencia",14.8706475769838
2020-07-23,"Valladolid",-11.6643144131502
2020-07-23,"Vitoria",14.6316207106564
2020-07-23,"Zaragoza",-15.787538892261
2020-07-24,"Alcalá de Henares",15.081781764976
2020-07-24,"Alcobendas",-24.4517307455017
2020-07-24,"Alicante",0.97415988804282
2020-07-24,"Almería",-43.3721747361544
2020-07-24,"Barcelona",-20.0168882266829
2020-07-24,"Bilbao",3.22029244144296
2020-07-24,"Burgos",218.115419133395
2020-07-24,"Castellón de la Plana",105.368102202702
2020-07-24,"Elche",-5.77253007237024
2020-07-24,"Gijón",67.3502039963489
2020-07-24,"Girona",20.361496288168
2020-07-24,"Granada",32.4412411186165
2020-07-24,"Huelva",-11.4146590558226
2020-07-24,"Leganés",32.2549931727482
2020-07-24,"Lleida",25.357451547665
2020-07-24,"Málaga",10.0043971619828
2020-07-24,"Marbella",50.3795721595483
2020-07-24,"Ourense",132.568089458501
2020-07-24,"Oviedo",25.3311972605827
2020-07-24,"Palma",-14.4480439999078
2020-07-24,"Pamplona",87.2585063600665
2020-07-24,"Sabadell",40.9234543213999
2020-07-24,"Salamanca",61.5504245881744
2020-07-24,"San Sebastián",27.2757840817108
2020-07-24,"Santander",-9.12543287921047
2020-07-24,"Sevilla",45.3510309277509
2020-07-24,"Tarrasa",31.9274806045844
2020-07-24,"Valencia",84.805176778141
2020-07-24,"Valladolid",-30.1306326435495
2020-07-24,"Vitoria",13.0373866186144
2020-07-24,"Zaragoza",-9.8441499741034
2020-07-25,"Alcalá de Henares",-5.44853644916573
2020-07-25,"Alcobendas",-31.8056523213131
2020-07-25,"Alicante",-8.07129241785219
2020-07-25,"Almería",-34.179693886439
2020-07-25,"Barcelona",-63.4653362862619
2020-07-25,"Bilbao",-30.660344472928
2020-07-25,"Burgos",-61.5590499679161
2020-07-25,"Castellón de la Plana",48.8499897857226
2020-07-25,"Elche",-0.676723068720665
2020-07-25,"Gijón",-2.64992565287204
2020-07-25,"Girona",-15.7164849642124
2020-07-25,"Granada",-17.6822028272031
2020-07-25,"Huelva",9.10173786238025
2020-07-25,"Leganés",-36.5477227126473
2020-07-25,"Lleida",-31.4857959852706
2020-07-25,"Madrid",-37.2849546694444
2020-07-25,"Málaga",-21.16010363956
2020-07-25,"Marbella",-2.32656306110963
2020-07-25,"Ourense",-4.58527022268773
2020-07-25,"Oviedo",-29.7705584950312
2020-07-25,"Palma",-28.9884383288478
2020-07-25,"Pamplona",-59.8907689417579
2020-07-25,"Sabadell",-34.038360240813
2020-07-25,"Salamanca",-25.5362165979801
2020-07-25,"San Sebastián",4.66404944543684
2020-07-25,"Santander",-43.2567465412243
2020-07-25,"Sevilla",-6.17852088223257
2020-07-25,"Tarrasa",-41.3596580661659
2020-07-25,"Valencia",25.3780369917384
2020-07-25,"Valladolid",-48.683002250109
2020-07-25,"Vitoria",-46.7065065895282
2020-07-25,"Zaragoza",-51.1592517686483
2020-07-26,"Alcalá de Henares",27.7657407063593
2020-07-26,"Alcobendas",-17.8500948337883
2020-07-26,"Alicante",-32.325092924415
2020-07-26,"Almería",-50.2343828665853
2020-07-26,"Barcelona",-67.1596896327357
2020-07-26,"Bilbao",-46.248008072426
2020-07-26,"Burgos",-51.9109213826881
2020-07-26,"Castellón de la Plana",25.2446644625627
2020-07-26,"Elche",-9.86760051812711
2020-07-26,"Gijón",-42.1332243670242
2020-07-26,"Girona",-22.5679253958777
2020-07-26,"Granada",-54.430007624056
2020-07-26,"Huelva",-48.3250055078247
2020-07-26,"Leganés",13.2640907772194
2020-07-26,"Lleida",-29.0595811354601
2020-07-26,"Madrid",-13.2472265865271
2020-07-26,"Málaga",-16.973714840354
2020-07-26,"Marbella",-20.0697947801285
2020-07-26,"Ourense",-24.6957294457669
2020-07-26,"Oviedo",-30.5013730629587
2020-07-26,"Palma",-46.81855331136
2020-07-26,"Pamplona",-65.6321900676865
2020-07-26,"Sabadell",-46.3142733188203
2020-07-26,"Salamanca",-11.1416327868894
2020-07-26,"San Sebastián",-46.7172456632186
2020-07-26,"Santander",-46.1335263212584
2020-07-26,"Sevilla",-33.4422140268632
2020-07-26,"Tarrasa",-54.8749549270516
2020-07-26,"Valencia",-25.950313004712
2020-07-26,"Valladolid",-45.6985264097245
2020-07-26,"Vitoria",-50.9078228185547
2020-07-26,"Zaragoza",-55.0318731266218
2020-07-27,"Alcalá de Henares",16.8023833066498
2020-07-27,"Alcobendas",-9.9970838635376
2020-07-27,"Alicante",34.5662987591613
2020-07-27,"Almería",-7.11254425246496
2020-07-27,"Barcelona",-26.259934835656
2020-07-27,"Bilbao",-0.915967900536686
2020-07-27,"Burgos",-0.315182064847553
2020-07-27,"Castellón de la Plana",29.1310630945899
2020-07-27,"Elche",48.480794399297
2020-07-27,"Gijón",10.5817538922412
2020-07-27,"Girona",15.3268546128808
2020-07-27,"Granada",4.25460132503153
2020-07-27,"Huelva",44.081381128396
2020-07-27,"Leganés",61.9589824371984
2020-07-27,"Lleida",-13.6652612560987
2020-07-27,"Madrid",5.69073079908023
2020-07-27,"Málaga",33.2213395758974
2020-07-27,"Marbella",-1.01768910452969
2020-07-27,"Ourense",79.2082885743933
2020-07-27,"Oviedo",9.61940145528604
2020-07-27,"Palma",-27.1950871823231
2020-07-27,"Pamplona",0.750205346526253
2020-07-27,"Sabadell",-8.67749960967883
2020-07-27,"Salamanca",76.5660375809532
2020-07-27,"San Sebastián",10.9312629183339
2020-07-27,"Santander",-39.1099318938649
2020-07-27,"Sevilla",38.633638302706
2020-07-27,"Tarrasa",-16.7358003071097
2020-07-27,"Valencia",9.46280228575487
2020-07-27,"Valladolid",-17.9253452992966
2020-07-27,"Vigo",-6.14824361428119
2020-07-27,"Vitoria",-9.1039616821042
2020-07-27,"Zaragoza",-14.4995545850532
2020-07-28,"Alcalá de Henares",24.3299865323184
2020-07-28,"Alcobendas",63.6528316425601
2020-07-28,"Alicante",59.7414606444888
2020-07-28,"Almería",-30.2880213916397
2020-07-28,"Barcelona",4.02670871946177
2020-07-28,"Bilbao",-40.5194645439522
2020-07-28,"Burgos",313.04347826087
2020-07-28,"Castellón de la Plana",60.8405357345531
